url,provider,subject,area
https://www.class-central.com/mooc/1198/coursera-introduction-to-communication-science,Coursera,Governance and Society,Social Sciences
https://www.class-central.com/mooc/1231/edx-central-challenges-of-american-national-security-strategy-and-the-press,edX,Ethics,Arts and Humanities
https://www.class-central.com/mooc/1233/edx-80000901_1x-history-of-chinese-architecture-part-1,edX,History,Arts and Humanities
https://www.class-central.com/mooc/1235/edx-our-energetic-earth,edX,Environmental Science and Sustainability,Physical Science and Engineering
https://www.class-central.com/mooc/1236/edx-discrete-time-signals-and-systems-part-1-time-domain,edX,Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/1271/coursera-imagining-other-earths,Coursera,Physics and Astronomy,Physical Science and Engineering
https://www.class-central.com/mooc/1278/coursera-understanding-terrorism-and-the-terrorist-threat,Coursera,Governance and Society,Social Sciences
https://www.class-central.com/mooc/1299/coursera-statistical-mechanics-algorithms-and-computations,Coursera,Physics and Astronomy,Physical Science and Engineering
https://www.class-central.com/mooc/1301/coursera-understanding-europe-why-it-matters-and-what-it-can-offer-you,Coursera,Governance and Society,Social Sciences
https://www.class-central.com/mooc/1302/coursera-les-problemes-metaphysiques-a-l-epreuve-de-la-politique-1943-1968,Coursera,Philosophy,Arts and Humanities
https://www.class-central.com/mooc/1326/coursera--machine-learning-foundations,Coursera,Machine Learning,Data Science
https://www.class-central.com/mooc/1327/coursera-what-s-your-big-idea,Coursera,Business Strategy,Business
https://www.class-central.com/mooc/1329/coursera-climate-change-in-four-dimensions,Coursera,Environmental Science and Sustainability,Physical Science and Engineering
https://www.class-central.com/mooc/1332/edx-the-science-of-everyday-thinking,edX,Business & Management,Business
https://www.class-central.com/mooc/1333/edx-how-to-write-an-essay,edX,Humanities,Arts and Humanities
https://www.class-central.com/mooc/1335/edx-effective-thinking-through-mathematics,edX,Math and Logic,Math and Logic
https://www.class-central.com/mooc/1336/edx-jazz-appreciation,edX,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/1337/edx-linear-algebra-foundations-to-frontiers,edX,Math and Logic,Math and Logic
https://www.class-central.com/mooc/1341/edx-introduction-to-computer-science-and-programming-using-python,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/1343/coursera-age-of-jefferson,Coursera,History,Arts and Humanities
https://www.class-central.com/mooc/1350/coursera-practicing-tolerance-in-a-religious-society-the-church-and-the-jews-in-italy,Coursera,Anthropology,Arts and Humanities
https://www.class-central.com/mooc/1356/coursera-philosophy-and-the-sciences-introduction-to-the-philosophy-of-physical-sciences,Coursera,Philosophy,Arts and Humanities
https://www.class-central.com/mooc/1357/coursera-animal-behaviour-and-welfare,Coursera,Animals and Veterinary Science,Life Sciences
https://www.class-central.com/mooc/1359/coursera-the-clinical-psychology-of-children-and-young-people,Coursera,Clinical Science,Life Sciences
https://www.class-central.com/mooc/1367/coursera-flow-education-facilitating-learning-through-outdoor-watershed-education,Coursera,Education,Social Sciences
https://www.class-central.com/mooc/1370/coursera-latin-american-migration,Coursera,Governance and Society,Social Sciences
https://www.class-central.com/mooc/1378/coursera-our-earth-its-climate-history-and-processes,Coursera,Environmental Science and Sustainability,Physical Science and Engineering
https://www.class-central.com/mooc/1381/coursera-introduction-to-systems-engineering,Coursera,Electrical Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/1384/coursera---microeconomics-principles,Coursera,Economics,Social Sciences
https://www.class-central.com/mooc/1387/coursera-introduction-to-neuroeconomics-how-the-brain-makes-decisions,Coursera,Economics,Social Sciences
https://www.class-central.com/mooc/1391/coursera-understanding-violence,Coursera,Governance and Society,Social Sciences
https://www.class-central.com/mooc/1393/coursera-learning-to-teach-online,Coursera,Education,Social Sciences
https://www.class-central.com/mooc/1399/coursera----industrial-organization,Coursera,Economics,Social Sciences
https://www.class-central.com/mooc/1401/coursera-emergence-of-life,Coursera,Biology,Life Sciences
https://www.class-central.com/mooc/1406/coursera-the-bible-s-prehistory-purpose-and-political-future,Coursera,History,Arts and Humanities
https://www.class-central.com/mooc/1408/coursera----history-of-economic-thought,Coursera,Economics,Social Sciences
https://www.class-central.com/mooc/1468/coursera-advanced-chemistry,Coursera,Chemistry,Physical Science and Engineering
https://www.class-central.com/mooc/1469/coursera-game-theory-ii-advanced-applications,Coursera,Economics,Social Sciences
https://www.class-central.com/mooc/1482/edx-introduction-to-public-speaking,edX,Communication,Personal Development
https://www.class-central.com/mooc/1483/edx-principles-of-economics-with-calculus,edX,Economics,Social Sciences
https://www.class-central.com/mooc/1484/edx-embedded-systems-shape-the-world-microcontroller-input-output,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/1485/edx-food-for-thought,edX,Chemistry,Physical Science and Engineering
https://www.class-central.com/mooc/1487/edx-louv1-01x-paradigms-of-computer-programming,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/1492/edx-wiretaps-to-big-data-privacy-and-surveillance-in-the-age-of-interconnection,edX,Social Sciences,Social Sciences
https://www.class-central.com/mooc/1493/edx-001x-medicinal-chemistry-the-molecular-basis-of-drug-discovery,edX,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/1523/edx-mobile-application-experiences-part-1-from-a-domain-to-an-app-idea,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/1533/coursera-the-age-of-sustainable-development,Coursera,Environmental Science and Sustainability,Physical Science and Engineering
https://www.class-central.com/mooc/1536/coursera-poisonings-in-the-home-and-community-assessment-and-emergency-response,Coursera,Clinical Science,Life Sciences
https://www.class-central.com/mooc/1538/coursera-introduction-to-clinical-neurology,Coursera,Clinical Science,Life Sciences
https://www.class-central.com/mooc/1561/edx-academic-and-business-writing,edX,Communication,Business
https://www.class-central.com/mooc/1562/edx-american-capitalism-a-history,edX,History,Arts and Humanities
https://www.class-central.com/mooc/1564/edx-autonomous-mobile-robots,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/1565/edx-networks-crowds-and-markets,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/1566/edx-terrorism-and-counterterrorism,edX,Law,Social Sciences
https://www.class-central.com/mooc/1597/edx-fundamentals-of-immunology-part-1,edX,Biology,Life Sciences
https://www.class-central.com/mooc/1615/edx-ph525x-data-analysis-for-genomics,edX,Bioinformatics,Life Sciences
https://www.class-central.com/mooc/1617/edx-china-part-2-the-creation-and-end-of-centralized-empire,edX,History,Arts and Humanities
https://www.class-central.com/mooc/1618/edx-electrotechnique-ii,edX,Electronics,Physical Science and Engineering
https://www.class-central.com/mooc/1620/coursera-applying-to-u-s-universities,Coursera,Personal Development,Personal Development
https://www.class-central.com/mooc/1621/edx-80000901_2x-history-of-chinese-architecture-part-2,edX,History,Arts and Humanities
https://www.class-central.com/mooc/1624/edx-thermodynamics,edX,Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/1636/coursera-creative-problem-solving,Coursera,Personal Development,Personal Development
https://www.class-central.com/mooc/1647/edx-hypersonics-from-shock-waves-to-scramjets,edX,Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/1649/edx-tropical-coastal-ecosystems,edX,Biology,Life Sciences
https://www.class-central.com/mooc/1650/edx-programming-basics,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/1676/coursera-configuring-the-world-part-1-comparative-political-economy,Coursera,Governance and Society,Social Sciences
https://www.class-central.com/mooc/1696/coursera-university-teaching-101,Coursera,Education,Social Sciences
https://www.class-central.com/mooc/1703/coursera-,Coursera,Mechanical Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/1722/coursera-performance-assessment-in-the-virtual-classroom,Coursera,Education,Social Sciences
https://www.class-central.com/mooc/1723/coursera-the-changing-global-order,Coursera,Governance and Society,Social Sciences
https://www.class-central.com/mooc/1726/coursera-developing-your-musicianship,Coursera,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/1766/coursera-from-gps-and-google-maps-to-spatial-computing,Coursera,Software Development,Computer Science
https://www.class-central.com/mooc/1767/coursera-understanding-research-methods,Coursera,Research Methods,Physical Science and Engineering
https://www.class-central.com/mooc/1770/coursera-fundamentals-of-fluid-power,Coursera,Mechanical Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/1773/edx-china-part-3-cosmopolitan-tang-aristocratic-culture,edX,History,Arts and Humanities
https://www.class-central.com/mooc/1779/edx-introduction-to-computational-thinking-and-data-science,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/1780/edx-street-fighting-math,edX,Math and Logic,Math and Logic
https://www.class-central.com/mooc/1796/coursera-art-activity-interactive-strategies-for-engaging-with-art,Coursera,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/1808/coursera-the-meat-we-eat,Coursera,Nutrition,Life Sciences
https://www.class-central.com/mooc/1832/edx-alien-worlds-the-science-of-exoplanet-discovery-and-characterization,edX,Science,Physical Science and Engineering
https://www.class-central.com/mooc/1836/edx-explore-statistics-with-r,edX,Data Analysis & Statistics,Data Science
https://www.class-central.com/mooc/1837/edx-sabermetrics-101-introduction-to-baseball-analytics,edX,Data Analysis & Statistics,Data Science
https://www.class-central.com/mooc/1843/edx-visualizing-postwar-tokyo-part-2,edX,Social Sciences,Social Sciences
https://www.class-central.com/mooc/1873/edx-natural-disasters,edX,Energy & Earth Sciences,Physical Science and Engineering
https://www.class-central.com/mooc/1874/edx-super-earths-and-life,edX,Science,Physical Science and Engineering
https://www.class-central.com/mooc/1911/edx-autonomous-navigation-for-flying-robots,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/1927/edx-becoming-a-resilient-person-the-science-of-stress-management,edX,Communication,Personal Development
https://www.class-central.com/mooc/1928/edx-anthropology-of-current-world-issues,edX,Humanities,Arts and Humanities
https://www.class-central.com/mooc/1950/edx-improving-global-health-focusing-on-quality-and-safety,edX,Health & Safety,Life Sciences
https://www.class-central.com/mooc/1974/coursera-introduction-to-computational-arts-audio,Coursera,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/1980/edx-financial-programming-and-policies-part-1-macroeconomic-accounts-analysis,edX,Economics & Finance,Business
https://www.class-central.com/mooc/1983/edx-introduction-to-java-programming-part-1,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/1984/edx-quantitative-biology-workshop,edX,Biology,Life Sciences
https://www.class-central.com/mooc/1985/edx-vocal-recording-technology,edX,Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/2012/coursera-bioinformatics-life-sciences-on-your-computer,Coursera,Bioinformatics,Life Sciences
https://www.class-central.com/mooc/2014/coursera-health-literacy-and-communication-for-health-professionals,Coursera,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/2015/coursera-risk-and-opportunity-managing-risk-for-development,Coursera,Leadership and Management,Business
https://www.class-central.com/mooc/2017/coursera-deciphering-secrets-unlocking-the-manuscripts-of-medieval-spain,Coursera,History,Arts and Humanities
https://www.class-central.com/mooc/2021/edx-the-psychology-of-criminal-justice,edX,Social Sciences,Social Sciences
https://www.class-central.com/mooc/2023/edx-epidemics,edX,Health & Safety,Life Sciences
https://www.class-central.com/mooc/2024/edx-anatomyx-musculoskeletal-cases,edX,Biology & Life Sciences,Life Sciences
https://www.class-central.com/mooc/2064/coursera-advanced-engineering-systems-in-motion-dynamics-of-three-dimensional-3d-motion,Coursera,Mechanical Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/2073/edx-a-system-view-of-communications-from-signals-to-packets-part-1,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/2075/coursera-energy-101-the-big-picture,Coursera,Environmental Science and Sustainability,Physical Science and Engineering
https://www.class-central.com/mooc/2079/edx-humanity-and-nature-in-chinese-thought,edX,Art & Culture,Arts and Humanities
https://www.class-central.com/mooc/2148/edx-responsible-innovation-ethics-safety-and-technology,edX,Ethics,Arts and Humanities
https://www.class-central.com/mooc/2150/edx-documental-nuevas-tendencias-nuevos-formatos-documentary-new-trends-new-formats,edX,Communication,Arts and Humanities
https://www.class-central.com/mooc/2151/edx-european-paintings-from-leonardo-to-rembrandt-to-goya,edX,Art & Culture,Arts and Humanities
https://www.class-central.com/mooc/2154/edx-nutrition-and-health-part-1-macronutrients-and-overnutrition,edX,Food & Nutrition,Life Sciences
https://www.class-central.com/mooc/2159/edx-visualizing-japan-1850s-1930s-westernization-protest-modernity,edX,Art & Culture,Arts and Humanities
https://www.class-central.com/mooc/2164/coursera-geospatial-intelligence-the-geospatial-revolution,Coursera,Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/2170/coursera-powerful-tools-for-teaching-and-learning-digital-storytelling,Coursera,Education,Social Sciences
https://www.class-central.com/mooc/2171/edx-8-05x-mastering-quantum-mechanics,edX,Physics,Physical Science and Engineering
https://www.class-central.com/mooc/2232/coursera-optique-non-lineaire,Coursera,Electrical Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/2242/coursera-auf-deutsch-communicating-in-german-across-cultures,Coursera,Other Languages,Language Learning
https://www.class-central.com/mooc/2243/coursera-globalization-of-business-enterprise,Coursera,Business Strategy,Business
https://www.class-central.com/mooc/2288/coursera-introduction-to-acoustics-part-2,Coursera,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/2289/coursera-collaboration-and-communication-in-healthcare-interprofessional-practice,Coursera,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/2291/coursera-biology-meets-programming-bioinformatics-for-beginners,Coursera,Bioinformatics,Life Sciences
https://www.class-central.com/mooc/2294/coursera-foundations-of-e-commerce,Coursera,Business,Business
https://www.class-central.com/mooc/2313/edx-electrotechnique-i,edX,Electronics,Physical Science and Engineering
https://www.class-central.com/mooc/2338/coursera-understanding-video-games,Coursera,Social Sciences,Social Sciences
https://www.class-central.com/mooc/2363/coursera-visual-perception-and-the-brain,Coursera,Biology,Life Sciences
https://www.class-central.com/mooc/2371/edx-global-history-lab,edX,History,Arts and Humanities
https://www.class-central.com/mooc/2375/coursera-introduction-to-chemistry-reactions-and-ratios,Coursera,Chemistry,Physical Science and Engineering
https://www.class-central.com/mooc/2376/coursera-the-challenges-of-global-health,Coursera,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/2384/coursera-latino-popular-culture-for-the-clueless,Coursera,History,Arts and Humanities
https://www.class-central.com/mooc/2385/coursera-the-american-south-its-stories-music-and-art,Coursera,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/2429/edx-hum2-1x-the-ancient-greek-hero-in-24-hours-hours-1-5-epic-and-lyric,edX,Humanities,Arts and Humanities
https://www.class-central.com/mooc/2430/edx-fundamentals-of-neuroscience-part-2-neurons-and-networks,edX,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/2438/edx-the-divine-comedy-dante-s-journey-to-freedom-part-2-purgatorio,edX,Humanities,Arts and Humanities
https://www.class-central.com/mooc/2439/edx-the-civil-war-and-reconstruction-1865-1890-the-unfinished-revolution,edX,History,Arts and Humanities
https://www.class-central.com/mooc/2440/edx-the-divine-comedy-dante-s-journey-to-freedom-part-3-paradiso,edX,Humanities,Arts and Humanities
https://www.class-central.com/mooc/2465/coursera-forensic-accounting-and-fraud-examination,Coursera,Finance,Business
https://www.class-central.com/mooc/2467/edx-china-part-7-invasions-rebellions-and-the-fall-of-imperial-china,edX,History,Arts and Humanities
https://www.class-central.com/mooc/2469/edx-china-part-9-china-and-communism,edX,History,Arts and Humanities
https://www.class-central.com/mooc/2470/edx-china-part-10-greater-china-today-the-people-s-republic-taiwan-and-hong-kong,edX,History,Arts and Humanities
https://www.class-central.com/mooc/2471/edx-china300x-chinese-thought-ancient-wisdom-meets-modern-science,edX,Art & Culture,Arts and Humanities
https://www.class-central.com/mooc/2473/edx-electronic-interfaces-bridging-the-physical-and-digital-worlds,edX,Electronics,Physical Science and Engineering
https://www.class-central.com/mooc/2477/coursera-wind-waves-and-tides-alternative-energy-systems,Coursera,Environmental Science and Sustainability,Physical Science and Engineering
https://www.class-central.com/mooc/2481/coursera-giving-2-0-the-mooc,Coursera,Business Strategy,Business
https://www.class-central.com/mooc/2482/coursera-the-caltech-jpl-summer-school-on-big-data-analytics,Coursera,Data Analysis,Data Science
https://www.class-central.com/mooc/2498/coursera-l-avenir-de-la-decision-connaitre-et-agir-en-complexite,Coursera,Leadership and Management,Business
https://www.class-central.com/mooc/2502/edx-hum2-2x-the-ancient-greek-hero-in-24-hours-hours-6-11-signs-of-the-hero-in-epic-and-iconography,edX,Humanities,Arts and Humanities
https://www.class-central.com/mooc/2514/edx-advanced-introductory-classical-mechanics,edX,Physics,Physical Science and Engineering
https://www.class-central.com/mooc/2516/edx-preparing-for-the-ap-computer-science-a-exam-part-1,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/2520/edx-introduction-to-psychology,edX,Biology & Life Sciences,Life Sciences
https://www.class-central.com/mooc/2525/edx-the-beauty-and-joy-of-computing-ap-cs-principles-part-1,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/2526/edx-introduction-to-algebra,edX,Math,Math and Logic
https://www.class-central.com/mooc/2527/edx-introduction-to-geometry,edX,Math,Math and Logic
https://www.class-central.com/mooc/2552/edx-combinatorial-mathematics-,edX,Math,Math and Logic
https://www.class-central.com/mooc/2574/coursera-teaching-and-assessing-clinical-skills,Coursera,Clinical Science,Life Sciences
https://www.class-central.com/mooc/2577/coursera-o-empreendedorismo-e-as-competencias-do-empreendedor,Coursera,Entrepreneurship,Business
https://www.class-central.com/mooc/2580/coursera-historia-da-contabilidade,Coursera,History,Arts and Humanities
https://www.class-central.com/mooc/2583/coursera-probability,Coursera,Probability and Statistics,Data Science
https://www.class-central.com/mooc/2624/edx-hum2-3x-the-ancient-greek-hero-in-24-hours-hours-12-15-cult-of-heroes,edX,Humanities,Arts and Humanities
https://www.class-central.com/mooc/2626/edx-hum2-4x-the-ancient-greek-hero-in-24-hours-hours-16-21-the-hero-in-tragedy,edX,Humanities,Arts and Humanities
https://www.class-central.com/mooc/2628/edx-introduccion-al-control-numerico-por-computadora-introduction-to-computer-numerical-control,edX,Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/2629/edx-hum2-5x-the-ancient-greek-hero-in-24-hours-hours-22-24-plato-and-beyond,edX,Humanities,Arts and Humanities
https://www.class-central.com/mooc/2633/edx-contract-law-from-trust-to-promise-to-contract,edX,Law,Social Sciences
https://www.class-central.com/mooc/2636/edx-introduction-to-differential-equations,edX,Math,Math and Logic
https://www.class-central.com/mooc/2637/edx-introduction-to-environmental-science,edX,Environmental Studies,Physical Science and Engineering
https://www.class-central.com/mooc/2647/edx-calculus-1a-differentiation,edX,Math,Math and Logic
https://www.class-central.com/mooc/2655/edx-spirituality-and-sensuality-sacred-objects-in-religious-life,edX,Humanities,Arts and Humanities
https://www.class-central.com/mooc/2656/edx-ap-spanish-language-and-culture,edX,Humanities,Arts and Humanities
https://www.class-central.com/mooc/2679/edx-signals-and-systems-part-1,edX,Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/2687/edx-jugando-con-android-aprende-a-programar-tu-primera-app,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/2689/edx-trasplante-de-organos-desafios-eticos-y-juridicos-organ-transplantation-ethical-and-legal-challenges,edX,Law,Social Sciences
https://www.class-central.com/mooc/2690/edx-the-body-matters-why-exercise-makes-you-healthy-and-how-to-stay-uninjured,edX,Health & Safety,Life Sciences
https://www.class-central.com/mooc/2721/coursera-effective-problem-solving-and-decision-making,Coursera,Business Essentials,Business
https://www.class-central.com/mooc/2722/coursera-essentials-of-entrepreneurship-thinking-action,Coursera,Entrepreneurship,Business
https://www.class-central.com/mooc/2723/coursera-communication-in-the-21st-century-workplace,Coursera,Business Essentials,Business
https://www.class-central.com/mooc/2725/coursera-the-art-of-negotiation,Coursera,Business Essentials,Business
https://www.class-central.com/mooc/2726/coursera-finance-for-non-financial-professionals,Coursera,Finance,Business
https://www.class-central.com/mooc/2729/coursera-budgeting-and-scheduling-projects,Coursera,Leadership and Management,Business
https://www.class-central.com/mooc/2731/coursera-fog-networks-and-the-internet-of-things,Coursera,Computer Science,Computer Science
https://www.class-central.com/mooc/2732/coursera-cloud-networking,Coursera,Computer Security and Networks,Computer Science
https://www.class-central.com/mooc/2736/coursera-text-mining-and-analytics,Coursera,Data Analysis,Data Science
https://www.class-central.com/mooc/2737/coursera-data-visualization,Coursera,Data Analysis,Data Science
https://www.class-central.com/mooc/2738/coursera-cloud-computing-applications-part-1-cloud-systems-and-infrastructure,Coursera,Computer Security and Networks,Computer Science
https://www.class-central.com/mooc/2741/coursera-operations-management,Coursera,Business Strategy,Business
https://www.class-central.com/mooc/2742/coursera-corporate-finance-i-measuring-and-promoting-value-creation,Coursera,Finance,Business
https://www.class-central.com/mooc/2743/coursera-financial-evaluation-and-strategy-investments,Coursera,Finance,Business
https://www.class-central.com/mooc/2748/coursera-digital-marketing-channels-the-landscape,Coursera,Marketing,Business
https://www.class-central.com/mooc/2751/coursera-managerial-accounting-cost-behaviors-systems-and-analysis,Coursera,Finance,Business
https://www.class-central.com/mooc/2754/coursera-digital-analytics-for-marketing-professionals-marketing-analytics-in-practice,Coursera,Marketing,Business
https://www.class-central.com/mooc/2757/coursera-inferential-statistics,Coursera,Probability and Statistics,Data Science
https://www.class-central.com/mooc/2781/coursera-interactive-computer-graphics-with-webgl,Coursera,Probability and Statistics,Data Science
https://www.class-central.com/mooc/2785/coursera-human-computer-interaction-design,Coursera,Design and Product,Computer Science
https://www.class-central.com/mooc/2786/coursera-interaction-techniques,Coursera,Design and Product,Computer Science
https://www.class-central.com/mooc/2792/coursera-health-leadership,Coursera,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/2800/edx-ap-biology-part-3-evolution-and-diversity,edX,Biology & Life Sciences,Life Sciences
https://www.class-central.com/mooc/2802/edx-ap-biology-part-4-ecology,edX,Biology & Life Sciences,Life Sciences
https://www.class-central.com/mooc/2806/edx-applications-of-linear-algebra-part-2,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/2809/edx-the-computing-technology-inside-your-smartphone,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/2811/edx-reclaiming-broken-places-introduction-to-civic-ecology,edX,Biology & Life Sciences,Life Sciences
https://www.class-central.com/mooc/2813/edx-introduction-to-programming-with-java-1-starting-to-code-with-java,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/2818/edx-introduction-to-global-hospitality-management,edX,Business & Management,Business
https://www.class-central.com/mooc/2820/edx-journalism-for-social-change,edX,Communication,Social Sciences
https://www.class-central.com/mooc/2821/edx-applications-of-linear-algebra-part-1,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/2849/edx-a-christmas-carol-by-dickens-berkeleyx-book-club,edX,Humanities,Arts and Humanities
https://www.class-central.com/mooc/2850/edx-adventures-of-huckleberry-finn-by-twain-berkeleyx-book-club,edX,Humanities,Arts and Humanities
https://www.class-central.com/mooc/2852/edx-entrepreneurship-102-do-you-have-a-product,edX,Business & Management,Business
https://www.class-central.com/mooc/2856/coursera---game-theory,Coursera,Math and Logic,Math and Logic
https://www.class-central.com/mooc/2879/coursera-forests-and-humans-from-the-midwest-to-madagascar,Coursera,Environmental Science and Sustainability,Physical Science and Engineering
https://www.class-central.com/mooc/2902/coursera-introduction-to-dental-medicine,Coursera,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/2905/edx-incarceration-s-witnesses-american-prison-writing,edX,Humanities,Arts and Humanities
https://www.class-central.com/mooc/2909/edx-frankenstein-or-the-modern-prometheus-by-shelley-berkeleyx-book-club,edX,Humanities,Arts and Humanities
https://www.class-central.com/mooc/2912/edx-dubliners-by-joyce-berkeleyx-book-club,edX,Humanities,Arts and Humanities
https://www.class-central.com/mooc/2915/edx-isscc-previews-circuit-and-system-insights,edX,Electronics,Physical Science and Engineering
https://www.class-central.com/mooc/2916/edx-data-analysis-take-it-to-the-max,edX,Data Analysis & Statistics,Data Science
https://www.class-central.com/mooc/2938/coursera-code-yourself-an-introduction-to-programming,Coursera,Software Development,Computer Science
https://www.class-central.com/mooc/2939/coursera-a-programar-una-introduccion-a-la-programacion,Coursera,Software Development,Computer Science
https://www.class-central.com/mooc/2942/coursera-cloud-computing-concepts-part-2,Coursera,Algorithms,Computer Science
https://www.class-central.com/mooc/2945/coursera-on-strategy-what-managers-can-learn-from-philosophy-part-2,Coursera,Philosophy,Arts and Humanities
https://www.class-central.com/mooc/2950/edx-dynamics-and-control,edX,Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/2951/edx-les-principes-de-la-finance,edX,Business & Management,Business
https://www.class-central.com/mooc/2954/edx-programming-in-scratch,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/2958/edx-bases-matematicas-integrales,edX,Math,Math and Logic
https://www.class-central.com/mooc/2960/edx-statistics-and-r,edX,Biology & Life Sciences,Life Sciences
https://www.class-central.com/mooc/2963/edx-introduction-to-linear-models-and-matrix-algebra,edX,Biology & Life Sciences,Life Sciences
https://www.class-central.com/mooc/2964/edx-android-introduccion-a-la-programacion,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/2965/edx-cs190-1x-scalable-machine-learning,edX,Data Analysis & Statistics,Data Science
https://www.class-central.com/mooc/2969/edx-bases-matematicas-derivadas,edX,Math,Math and Logic
https://www.class-central.com/mooc/2972/edx-graphene-science-and-technology,edX,Electronics,Physical Science and Engineering
https://www.class-central.com/mooc/2980/edx-ph525-8x-case-study-dna-methylation-data-analysis,edX,Biology & Life Sciences,Life Sciences
https://www.class-central.com/mooc/2986/coursera-moral-foundations-of-politics,Coursera,Governance and Society,Social Sciences
https://www.class-central.com/mooc/2988/coursera-introduction-to-ableton-live,Coursera,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/2989/coursera-engaging-citizens-a-game-changer-for-development-the-world-bank,Coursera,Governance and Society,Social Sciences
https://www.class-central.com/mooc/3008/coursera-america-s-unwritten-constitution,Coursera,Law,Social Sciences
https://www.class-central.com/mooc/3024/coursera-big-data-science-with-the-bd2k-lincs-data-coordination-and-integration-center,Coursera,Bioinformatics,Life Sciences
https://www.class-central.com/mooc/3026/edx-big-data-analysis-with-apache-spark,edX,Data Analysis & Statistics,Data Science
https://www.class-central.com/mooc/3027/edx-essential-human-biology-cells-and-tissues,edX,Biology & Life Sciences,Life Sciences
https://www.class-central.com/mooc/3028/edx-cellular-mechanisms-of-brain-function,edX,Biology & Life Sciences,Life Sciences
https://www.class-central.com/mooc/303/coursera-introduction-to-databases,Coursera,Software Development,Computer Science
https://www.class-central.com/mooc/3031/edx-astrophysics-cosmology,edX,Physics,Physical Science and Engineering
https://www.class-central.com/mooc/3041/edx-computation-structures-part-1-digital-circuits,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/3042/edx-introduction-to-aerospace-engineering-astronautics-and-human-spaceflight,edX,Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/3048/edx-i-heart-stats-learning-to-love-statistics,edX,Math,Math and Logic
https://www.class-central.com/mooc/3049/edx-framing-how-politicians-debate,edX,Communication,Social Sciences
https://www.class-central.com/mooc/3050/edx-respiration-in-the-human-body,edX,Biology & Life Sciences,Life Sciences
https://www.class-central.com/mooc/3059/coursera-epidemics-pandemics-and-outbreaks,Coursera,Governance and Society,Social Sciences
https://www.class-central.com/mooc/3062/edx-00690242x-historical-relic-treasures-and-cultural-china,edX,History,Arts and Humanities
https://www.class-central.com/mooc/3077/coursera-programming-mobile-services-for-android-handheld-systems-concurrency,Coursera,Mobile and Web Development,Computer Science
https://www.class-central.com/mooc/3078/coursera-programming-mobile-services-for-android-handheld-systems-communication,Coursera,Mobile and Web Development,Computer Science
https://www.class-central.com/mooc/3079/coursera-programming-cloud-services-for-android-handheld-systems-spring,Coursera,Mobile and Web Development,Computer Science
https://www.class-central.com/mooc/3080/coursera-programming-cloud-services-for-android-handheld-systems-security,Coursera,Mobile and Web Development,Computer Science
