course_id,title,provider,area,subject,school,time_school_ranking,total_review_rating,total_review_count,published_time,time,session_open,time_review_count,time_review_rating,time_avg_helpful_review_score,time_avg_moderate_review,time_avg_review_length,total_review_rating,time_avg_high_review,time_avg_low_review,effort_hours (per_week),level,price,enrollment_type,course_length,url,in-degree,out-degree,closeness,betweenness,eigenvector,transitivity,constraint
classCentral-1785,Exploring and Producing Data for Business Decision Making,Coursera,Business,Business Essentials,University of Illinois at Urbana-Champaign,63,4.5,2,3,2,FALSE,0,0,0,0,0,4.5,0,0,NA,Introductory,79,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/5757/coursera-exploring-and-producing-data-for-business-decision-making,NA,NA,NA,NA,NA,NA,NA
classCentral-1785,Exploring and Producing Data for Business Decision Making,Coursera,Business,Business Essentials,University of Illinois at Urbana-Champaign,59,4.5,2,3,3,TRUE,1,5.0,0.0,0.0,0.0,4.5,1.0,0.0,NA,Introductory,79,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/5757/coursera-exploring-and-producing-data-for-business-decision-making,0.00783545543584721,0.00685602350636631,0.00589863135576084,0,0.029527676723273,0.266680581519105,0.198910670054715
classCentral-1785,Exploring and Producing Data for Business Decision Making,Coursera,Business,Business Essentials,University of Illinois at Urbana-Champaign,66,4.5,2,3,4,TRUE,1,4.0,0.0,0.0,0.0,4.5,1.0,0.0,NA,Introductory,79,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/5757/coursera-exploring-and-producing-data-for-business-decision-making,0.000910746812386157,0,0.000910746812386157,0,0,0,1.00004626469832
classCentral-1786,ADHD: Everyday Strategies for Elementary Students,Coursera,NA,Education,State University of New York,338,4,1,3,1,FALSE,0,0,0,0,0,4,0,0,NA,NA,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6041/coursera-adhd-everyday-strategies-for-elementary-students,NA,NA,NA,NA,NA,NA,NA
classCentral-1786,ADHD: Everyday Strategies for Elementary Students,Coursera,NA,Education,State University of New York,352,4,1,3,2,FALSE,0,0,0,0,0,4,0,0,NA,NA,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6041/coursera-adhd-everyday-strategies-for-elementary-students,NA,NA,NA,NA,NA,NA,NA
classCentral-1786,ADHD: Everyday Strategies for Elementary Students,Coursera,NA,Education,State University of New York,372,4,1,3,3,TRUE,0,0,0,0,0,4,0,0,NA,NA,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6041/coursera-adhd-everyday-strategies-for-elementary-students,NA,NA,NA,NA,NA,NA,NA
classCentral-1786,ADHD: Everyday Strategies for Elementary Students,Coursera,NA,Education,State University of New York,390,4,1,3,4,TRUE,1,4.0,0.0,0.0,0.0,4,1.0,0.0,NA,NA,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6041/coursera-adhd-everyday-strategies-for-elementary-students,0,0,0.000909918107370337,0,1.366854578262e-18,0,0
classCentral-1787,International Law In Action: Investigating and Prosecuting International Crimes,Coursera,NA,Law,Leiden University,74,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/5973/coursera-international-law-in-action-investigating-and-prosecuting-international-crimes,NA,NA,NA,NA,NA,NA,NA
classCentral-1787,International Law In Action: Investigating and Prosecuting International Crimes,Coursera,NA,Law,Leiden University,75,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/5973/coursera-international-law-in-action-investigating-and-prosecuting-international-crimes,NA,NA,NA,NA,NA,NA,NA
classCentral-1787,International Law In Action: Investigating and Prosecuting International Crimes,Coursera,NA,Law,Leiden University,95,0,0,4,3,TRUE,0,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/5973/coursera-international-law-in-action-investigating-and-prosecuting-international-crimes,NA,NA,NA,NA,NA,NA,NA
classCentral-1787,International Law In Action: Investigating and Prosecuting International Crimes,Coursera,NA,Law,Leiden University,102,0,0,4,4,TRUE,0,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/5973/coursera-international-law-in-action-investigating-and-prosecuting-international-crimes,NA,NA,NA,NA,NA,NA,NA
classCentral-1788,"Anticipating Your Next Battle, in Business and Beyond",Coursera,NA,Business Strategy,HEC Paris,845,0,0,3,1,FALSE,0,0,0,0,0,0,0,0,NA,Introductory,79,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6197/coursera-anticipating-your-next-battle-in-business-and-beyond,NA,NA,NA,NA,NA,NA,NA
classCentral-1788,"Anticipating Your Next Battle, in Business and Beyond",Coursera,NA,Business Strategy,HEC Paris,881,0,0,3,2,FALSE,0,0,0,0,0,0,0,0,NA,Introductory,79,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6197/coursera-anticipating-your-next-battle-in-business-and-beyond,NA,NA,NA,NA,NA,NA,NA
classCentral-1788,"Anticipating Your Next Battle, in Business and Beyond",Coursera,NA,Business Strategy,HEC Paris,899,0,0,3,3,TRUE,0,0,0,0,0,0,0,0,NA,Introductory,79,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6197/coursera-anticipating-your-next-battle-in-business-and-beyond,NA,NA,NA,NA,NA,NA,NA
classCentral-1788,"Anticipating Your Next Battle, in Business and Beyond",Coursera,NA,Business Strategy,HEC Paris,929,0,0,3,4,TRUE,0,0,0,0,0,0,0,0,NA,Introductory,79,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6197/coursera-anticipating-your-next-battle-in-business-and-beyond,NA,NA,NA,NA,NA,NA,NA
classCentral-1789,Leadership and Influence,Coursera,NA,Leadership and Management,University of Illinois at Urbana-Champaign,56,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/5992/coursera-leadership-and-influence,NA,NA,NA,NA,NA,NA,NA
classCentral-1789,Leadership and Influence,Coursera,NA,Leadership and Management,University of Illinois at Urbana-Champaign,63,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/5992/coursera-leadership-and-influence,NA,NA,NA,NA,NA,NA,NA
classCentral-1789,Leadership and Influence,Coursera,NA,Leadership and Management,University of Illinois at Urbana-Champaign,59,0,0,4,3,TRUE,0,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/5992/coursera-leadership-and-influence,NA,NA,NA,NA,NA,NA,NA
classCentral-1789,Leadership and Influence,Coursera,NA,Leadership and Management,University of Illinois at Urbana-Champaign,66,0,0,4,4,TRUE,0,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/5992/coursera-leadership-and-influence,NA,NA,NA,NA,NA,NA,NA
classCentral-1790,"Natural Attenuation of Groundwater Contaminants: New Paradigms, Technologies, and Applications",Coursera,NA,Environmental Science and Sustainability,Rice University,136,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,NA,Advanced,5,FREE audit/Pay for certificate,9,https://www.class-central.com/mooc/6508/coursera-natural-attenuation-of-groundwater-contaminants-new-paradigms-technologies-and-applications,NA,NA,NA,NA,NA,NA,NA
classCentral-1790,"Natural Attenuation of Groundwater Contaminants: New Paradigms, Technologies, and Applications",Coursera,NA,Environmental Science and Sustainability,Rice University,129,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,NA,Advanced,5,FREE audit/Pay for certificate,9,https://www.class-central.com/mooc/6508/coursera-natural-attenuation-of-groundwater-contaminants-new-paradigms-technologies-and-applications,NA,NA,NA,NA,NA,NA,NA
classCentral-1790,"Natural Attenuation of Groundwater Contaminants: New Paradigms, Technologies, and Applications",Coursera,NA,Environmental Science and Sustainability,Rice University,106,0,0,4,3,TRUE,0,0,0,0,0,0,0,0,NA,Advanced,5,FREE audit/Pay for certificate,9,https://www.class-central.com/mooc/6508/coursera-natural-attenuation-of-groundwater-contaminants-new-paradigms-technologies-and-applications,NA,NA,NA,NA,NA,NA,NA
classCentral-1790,"Natural Attenuation of Groundwater Contaminants: New Paradigms, Technologies, and Applications",Coursera,NA,Environmental Science and Sustainability,Rice University,90,0,0,4,4,TRUE,0,0,0,0,0,0,0,0,NA,Advanced,5,FREE audit/Pay for certificate,9,https://www.class-central.com/mooc/6508/coursera-natural-attenuation-of-groundwater-contaminants-new-paradigms-technologies-and-applications,NA,NA,NA,NA,NA,NA,NA
classCentral-1791,Behavioral Investing,Coursera,NA,Finance,Indian School of Business,NA,0,0,3,1,FALSE,0,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6399/coursera-behavioral-investing,NA,NA,NA,NA,NA,NA,NA
classCentral-1791,Behavioral Investing,Coursera,NA,Finance,Indian School of Business,NA,0,0,3,2,FALSE,0,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6399/coursera-behavioral-investing,NA,NA,NA,NA,NA,NA,NA
classCentral-1791,Behavioral Investing,Coursera,NA,Finance,Indian School of Business,NA,0,0,3,3,TRUE,0,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6399/coursera-behavioral-investing,NA,NA,NA,NA,NA,NA,NA
classCentral-1791,Behavioral Investing,Coursera,NA,Finance,Indian School of Business,NA,0,0,3,4,TRUE,0,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6399/coursera-behavioral-investing,NA,NA,NA,NA,NA,NA,NA
classCentral-1792,Successful Presentation,Coursera,NA,Business Essentials,University of Colorado Boulder,160,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6596/coursera-successful-presentation,NA,NA,NA,NA,NA,NA,NA
classCentral-1792,Successful Presentation,Coursera,NA,Business Essentials,University of Colorado Boulder,182,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6596/coursera-successful-presentation,NA,NA,NA,NA,NA,NA,NA
classCentral-1792,Successful Presentation,Coursera,NA,Business Essentials,University of Colorado Boulder,175,0,0,4,3,TRUE,0,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6596/coursera-successful-presentation,NA,NA,NA,NA,NA,NA,NA
classCentral-1792,Successful Presentation,Coursera,NA,Business Essentials,University of Colorado Boulder,170,0,0,4,4,TRUE,0,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6596/coursera-successful-presentation,NA,NA,NA,NA,NA,NA,NA
classCentral-1793,Evaluating User Interfaces,Coursera,NA,Design and Product,University of Minnesota,102,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6926/coursera-evaluating-user-interfaces,NA,NA,NA,NA,NA,NA,NA
classCentral-1793,Evaluating User Interfaces,Coursera,NA,Design and Product,University of Minnesota,119,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6926/coursera-evaluating-user-interfaces,NA,NA,NA,NA,NA,NA,NA
classCentral-1793,Evaluating User Interfaces,Coursera,NA,Design and Product,University of Minnesota,123,0,0,4,3,FALSE,0,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6926/coursera-evaluating-user-interfaces,NA,NA,NA,NA,NA,NA,NA
classCentral-1793,Evaluating User Interfaces,Coursera,NA,Design and Product,University of Minnesota,137,0,0,4,4,TRUE,0,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6926/coursera-evaluating-user-interfaces,NA,NA,NA,NA,NA,NA,NA
classCentral-1794,Matrix Factorization and Advanced Techniques,Coursera,NA,Machine Learning,University of Minnesota,102,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,NA,https://www.class-central.com/mooc/6933/coursera-matrix-factorization-and-advanced-techniques,NA,NA,NA,NA,NA,NA,NA
classCentral-1794,Matrix Factorization and Advanced Techniques,Coursera,NA,Machine Learning,University of Minnesota,119,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,NA,https://www.class-central.com/mooc/6933/coursera-matrix-factorization-and-advanced-techniques,NA,NA,NA,NA,NA,NA,NA
classCentral-1794,Matrix Factorization and Advanced Techniques,Coursera,NA,Machine Learning,University of Minnesota,123,0,0,4,3,FALSE,0,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,NA,https://www.class-central.com/mooc/6933/coursera-matrix-factorization-and-advanced-techniques,NA,NA,NA,NA,NA,NA,NA
classCentral-1794,Matrix Factorization and Advanced Techniques,Coursera,NA,Machine Learning,University of Minnesota,137,0,0,4,4,TRUE,0,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,NA,https://www.class-central.com/mooc/6933/coursera-matrix-factorization-and-advanced-techniques,NA,NA,NA,NA,NA,NA,NA
classCentral-1795,Academic Discussions in English,Coursera,NA,Learning English,"University of California, Irvine",149,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,4.5,Intermediate,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6818/coursera-academic-discussions-in-english,NA,NA,NA,NA,NA,NA,NA
classCentral-1795,Academic Discussions in English,Coursera,NA,Learning English,"University of California, Irvine",153,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,4.5,Intermediate,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6818/coursera-academic-discussions-in-english,NA,NA,NA,NA,NA,NA,NA
classCentral-1795,Academic Discussions in English,Coursera,NA,Learning English,"University of California, Irvine",163,0,0,4,3,TRUE,0,0,0,0,0,0,0,0,4.5,Intermediate,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6818/coursera-academic-discussions-in-english,NA,NA,NA,NA,NA,NA,NA
classCentral-1795,Academic Discussions in English,Coursera,NA,Learning English,"University of California, Irvine",156,0,0,4,4,TRUE,0,0,0,0,0,0,0,0,4.5,Intermediate,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6818/coursera-academic-discussions-in-english,NA,NA,NA,NA,NA,NA,NA
classCentral-1796,"Musicianship: Tensions, Harmonic Function, and Modal Interchange",Coursera,NA,Music and Art,Berklee College of Music,NA,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,4,Intermediate,39,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/7051/coursera-musicianship-tensions-harmonic-function-and-modal-interchange,NA,NA,NA,NA,NA,NA,NA
classCentral-1796,"Musicianship: Tensions, Harmonic Function, and Modal Interchange",Coursera,NA,Music and Art,Berklee College of Music,NA,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,4,Intermediate,39,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/7051/coursera-musicianship-tensions-harmonic-function-and-modal-interchange,NA,NA,NA,NA,NA,NA,NA
classCentral-1796,"Musicianship: Tensions, Harmonic Function, and Modal Interchange",Coursera,NA,Music and Art,Berklee College of Music,NA,0,0,4,3,TRUE,0,0,0,0,0,0,0,0,4,Intermediate,39,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/7051/coursera-musicianship-tensions-harmonic-function-and-modal-interchange,NA,NA,NA,NA,NA,NA,NA
classCentral-1796,"Musicianship: Tensions, Harmonic Function, and Modal Interchange",Coursera,NA,Music and Art,Berklee College of Music,NA,0,0,4,4,TRUE,0,0,0,0,0,0,0,0,4,Intermediate,39,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/7051/coursera-musicianship-tensions-harmonic-function-and-modal-interchange,NA,NA,NA,NA,NA,NA,NA
classCentral-1797,Digital Transformations,Coursera,NA,Business Strategy,Indian School of Business,NA,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/7190/coursera-digital-transformations,NA,NA,NA,NA,NA,NA,NA
classCentral-1797,Digital Transformations,Coursera,NA,Business Strategy,Indian School of Business,NA,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/7190/coursera-digital-transformations,NA,NA,NA,NA,NA,NA,NA
classCentral-1797,Digital Transformations,Coursera,NA,Business Strategy,Indian School of Business,NA,0,0,4,3,TRUE,0,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/7190/coursera-digital-transformations,NA,NA,NA,NA,NA,NA,NA
classCentral-1797,Digital Transformations,Coursera,NA,Business Strategy,Indian School of Business,NA,0,0,4,4,TRUE,0,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/7190/coursera-digital-transformations,NA,NA,NA,NA,NA,NA,NA
classCentral-1798,Building High-Performing Teams,Coursera,NA,Leadership and Management,University of Pennsylvania,13,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,3,Introductory,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/7121/coursera-building-high-performing-teams,NA,NA,NA,NA,NA,NA,NA
classCentral-1798,Building High-Performing Teams,Coursera,NA,Leadership and Management,University of Pennsylvania,13,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,3,Introductory,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/7121/coursera-building-high-performing-teams,NA,NA,NA,NA,NA,NA,NA
classCentral-1798,Building High-Performing Teams,Coursera,NA,Leadership and Management,University of Pennsylvania,18,0,0,4,3,TRUE,0,0,0,0,0,0,0,0,3,Introductory,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/7121/coursera-building-high-performing-teams,NA,NA,NA,NA,NA,NA,NA
classCentral-1798,Building High-Performing Teams,Coursera,NA,Leadership and Management,University of Pennsylvania,18,0,0,4,4,TRUE,0,0,0,0,0,0,0,0,3,Introductory,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/7121/coursera-building-high-performing-teams,NA,NA,NA,NA,NA,NA,NA
classCentral-1799,Construction Finance,Coursera,NA,Business Strategy,Columbia University,14,4,1,4,1,FALSE,0,0,0,0,0,4,0,0,NA,Introductory,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/7107/coursera-construction-finance,NA,NA,NA,NA,NA,NA,NA
classCentral-1799,Construction Finance,Coursera,NA,Business Strategy,Columbia University,14,4,1,4,2,FALSE,0,0,0,0,0,4,0,0,NA,Introductory,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/7107/coursera-construction-finance,NA,NA,NA,NA,NA,NA,NA
classCentral-1799,Construction Finance,Coursera,NA,Business Strategy,Columbia University,22,4,1,4,3,TRUE,0,0,0,0,0,4,0,0,NA,Introductory,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/7107/coursera-construction-finance,NA,NA,NA,NA,NA,NA,NA
classCentral-1799,Construction Finance,Coursera,NA,Business Strategy,Columbia University,20,4,1,4,4,TRUE,1,4.0,0.0,0.0,218.0,4,1.0,0.0,NA,Introductory,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/7107/coursera-construction-finance,0,0,0.000909918107370337,0,1.366854578262e-18,0,0
classCentral-1800,Trading Algorithms,Coursera,NA,Finance,Indian School of Business,NA,2,1,4,1,FALSE,0,0,0,0,0,2,0,0,4.5,Intermediate,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/7032/coursera-trading-algorithms,NA,NA,NA,NA,NA,NA,NA
classCentral-1800,Trading Algorithms,Coursera,NA,Finance,Indian School of Business,NA,2,1,4,2,FALSE,0,0,0,0,0,2,0,0,4.5,Intermediate,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/7032/coursera-trading-algorithms,NA,NA,NA,NA,NA,NA,NA
classCentral-1800,Trading Algorithms,Coursera,NA,Finance,Indian School of Business,NA,2,1,4,3,FALSE,0,0,0,0,0,2,0,0,4.5,Intermediate,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/7032/coursera-trading-algorithms,NA,NA,NA,NA,NA,NA,NA
classCentral-1800,Trading Algorithms,Coursera,NA,Finance,Indian School of Business,NA,2,1,4,4,TRUE,1,2.0,0.0,0.0,452.0,2,0.0,1.0,4.5,Intermediate,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/7032/coursera-trading-algorithms,0,0.000910746812386157,0.00367828105685256,0,1.366854578262e-18,0,1.00004626469832
classCentral-1801,Master Class for Corporate Entrepreneurs,Coursera,NA,Entrepreneurship,"University of Maryland, College Park",116,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,NA,Introductory,39,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/7284/coursera-master-class-for-corporate-entrepreneurs,NA,NA,NA,NA,NA,NA,NA
classCentral-1801,Master Class for Corporate Entrepreneurs,Coursera,NA,Entrepreneurship,"University of Maryland, College Park",122,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,NA,Introductory,39,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/7284/coursera-master-class-for-corporate-entrepreneurs,NA,NA,NA,NA,NA,NA,NA
classCentral-1801,Master Class for Corporate Entrepreneurs,Coursera,NA,Entrepreneurship,"University of Maryland, College Park",126,0,0,4,3,TRUE,0,0,0,0,0,0,0,0,NA,Introductory,39,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/7284/coursera-master-class-for-corporate-entrepreneurs,NA,NA,NA,NA,NA,NA,NA
classCentral-1801,Master Class for Corporate Entrepreneurs,Coursera,NA,Entrepreneurship,"University of Maryland, College Park",131,0,0,4,4,TRUE,0,0,0,0,0,0,0,0,NA,Introductory,39,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/7284/coursera-master-class-for-corporate-entrepreneurs,NA,NA,NA,NA,NA,NA,NA
classCentral-1802,"Graph Search, Shortest Paths, and Data Structures",Coursera,NA,Algorithms,Stanford University,7,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,6,Intermediate,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/7354/coursera-graph-search-shortest-paths-and-data-structures,NA,NA,NA,NA,NA,NA,NA
classCentral-1802,"Graph Search, Shortest Paths, and Data Structures",Coursera,NA,Algorithms,Stanford University,7,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,6,Intermediate,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/7354/coursera-graph-search-shortest-paths-and-data-structures,NA,NA,NA,NA,NA,NA,NA
classCentral-1802,"Graph Search, Shortest Paths, and Data Structures",Coursera,NA,Algorithms,Stanford University,3,0,0,4,3,TRUE,0,0,0,0,0,0,0,0,6,Intermediate,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/7354/coursera-graph-search-shortest-paths-and-data-structures,NA,NA,NA,NA,NA,NA,NA
classCentral-1802,"Graph Search, Shortest Paths, and Data Structures",Coursera,NA,Algorithms,Stanford University,2,0,0,4,4,TRUE,0,0,0,0,0,0,0,0,6,Intermediate,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/7354/coursera-graph-search-shortest-paths-and-data-structures,NA,NA,NA,NA,NA,NA,NA
classCentral-1803,Digital Systems: From Logic Gates to Processors,Coursera,NA,Electrical Engineering,Universitat Aut?noma de Barcelona (Autonomous University of Barcelona),177,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,NA,Intermediate,49,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7359/coursera-digital-systems-from-logic-gates-to-processors,NA,NA,NA,NA,NA,NA,NA
classCentral-1803,Digital Systems: From Logic Gates to Processors,Coursera,NA,Electrical Engineering,Universitat Aut?noma de Barcelona (Autonomous University of Barcelona),173,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,NA,Intermediate,49,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7359/coursera-digital-systems-from-logic-gates-to-processors,NA,NA,NA,NA,NA,NA,NA
classCentral-1803,Digital Systems: From Logic Gates to Processors,Coursera,NA,Electrical Engineering,Universitat Aut?noma de Barcelona (Autonomous University of Barcelona),190,0,0,4,3,TRUE,0,0,0,0,0,0,0,0,NA,Intermediate,49,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7359/coursera-digital-systems-from-logic-gates-to-processors,NA,NA,NA,NA,NA,NA,NA
classCentral-1803,Digital Systems: From Logic Gates to Processors,Coursera,NA,Electrical Engineering,Universitat Aut?noma de Barcelona (Autonomous University of Barcelona),203,0,0,4,4,TRUE,0,0,0,0,0,0,0,0,NA,Intermediate,49,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7359/coursera-digital-systems-from-logic-gates-to-processors,NA,NA,NA,NA,NA,NA,NA
classCentral-1804,Deception Detox - using research methods and statistics to change the world,Coursera,NA,Probability and Statistics,Erasmus University Rotterdam,92,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/7328/coursera-deception-detox-using-research-methods-and-statistics-to-change-the-world,NA,NA,NA,NA,NA,NA,NA
classCentral-1804,Deception Detox - using research methods and statistics to change the world,Coursera,NA,Probability and Statistics,Erasmus University Rotterdam,90,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/7328/coursera-deception-detox-using-research-methods-and-statistics-to-change-the-world,NA,NA,NA,NA,NA,NA,NA
classCentral-1804,Deception Detox - using research methods and statistics to change the world,Coursera,NA,Probability and Statistics,Erasmus University Rotterdam,126,0,0,4,3,TRUE,0,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/7328/coursera-deception-detox-using-research-methods-and-statistics-to-change-the-world,NA,NA,NA,NA,NA,NA,NA
classCentral-1804,Deception Detox - using research methods and statistics to change the world,Coursera,NA,Probability and Statistics,Erasmus University Rotterdam,144,0,0,4,4,TRUE,0,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/7328/coursera-deception-detox-using-research-methods-and-statistics-to-change-the-world,NA,NA,NA,NA,NA,NA,NA
classCentral-1805,Health Care IT: Challenges and Opportunities,Coursera,NA,Medicine & Healthcare,Icahn School of Medicine at Mount Sinai,895,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/7664/coursera-health-care-it-challenges-and-opportunities,NA,NA,NA,NA,NA,NA,NA
classCentral-1805,Health Care IT: Challenges and Opportunities,Coursera,NA,Medicine & Healthcare,Icahn School of Medicine at Mount Sinai,NA,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/7664/coursera-health-care-it-challenges-and-opportunities,NA,NA,NA,NA,NA,NA,NA
classCentral-1805,Health Care IT: Challenges and Opportunities,Coursera,NA,Medicine & Healthcare,Icahn School of Medicine at Mount Sinai,NA,0,0,4,3,TRUE,0,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/7664/coursera-health-care-it-challenges-and-opportunities,NA,NA,NA,NA,NA,NA,NA
