"","degree","closeness","betweenness","eigenvector","transitivity","constraint","isolate","foldness","url","time"
"838",12,5.77901063337957e-06,1.39414987073174,0.0161817437014477,1,0.197895898278184,0,4,"https://www.class-central.com/mooc/3537/coursera-the-finite-element-method-for-problems-in-physics",3
"839",35,5.77854311371017e-06,1788.14369121157,0.00181532837810439,0.625210084033613,0.0826825248560017,0,4,"https://www.class-central.com/mooc/3885/coursera-general-chemistry-concept-development-and-application",3
"840",59,5.79189713590687e-06,2963.45880124354,0.029914866388219,0.419637638807715,0.0502391683296718,0,10,"https://www.class-central.com/mooc/4220/coursera-introduction-to-game-design",3
"841",37,5.78713750817433e-06,831.321458403081,0.0623822795788232,0.405405405405405,0.0687708578493361,0,10,"https://www.class-central.com/mooc/4275/coursera-introduction-to-game-development",3
"842",0,9.58348267593837e-07,0,0.000226974084614271,0,0,1,0,"https://www.class-central.com/mooc/4256/coursera-programming-foundations-with-javascript-html-and-css",3
"843",6,5.76867608883761e-06,0.226231614389509,0.000643690032078847,1,0.304608108616361,0,1,"https://www.class-central.com/mooc/4314/coursera-world-design-for-video-games",3
"844",52,5.79250102816893e-06,1267.92389758408,0.127412258379255,0.609351432880845,0.059945217926247,0,27,"https://www.class-central.com/mooc/4388/coursera-managing-data-analysis",3
"845",0,9.58348267593837e-07,0,0.000226974084614271,0,0,1,0,"https://www.class-central.com/mooc/4408/coursera-private-equity-and-venture-capital",3
"846",46,5.7888795623607e-06,512.243312751272,0.109433007812271,0.603864734299517,0.0604442974437805,0,26,"https://www.class-central.com/mooc/4357/coursera-business-metrics-for-data-driven-companies",3
"847",82,5.78717099932869e-06,2785.45662293807,0.331842450755608,0.376693766937669,0.0477569717108724,0,18,"https://www.class-central.com/mooc/4352/coursera-machine-learning-foundations-a-case-study-approach",3
"848",12,5.78265319693982e-06,12.9533247091241,0.00667774884645679,1,0.235882263078641,0,4,"https://www.class-central.com/mooc/4600/coursera-las-estaciones-del-ano-y-el-clima",3
"849",1,5.75768218745862e-06,0,0.000612592361915422,0,1.00000741218805,0,0,"https://www.class-central.com/mooc/5444/coursera-introduction-to-typography",3
"850",9,5.77934462231983e-06,2.42375832056857,0.0187528239494688,1,0.18031872130784,0,4,"https://www.class-central.com/mooc/5723/coursera-systems-thinking-in-public-health",3
"851",12,5.78292072193982e-06,2.88250426260172,0.00678724379940115,1,0.137377338945283,0,4,"https://www.class-central.com/mooc/5920/coursera-global-diplomacy-diplomacy-in-the-modern-world",3
"852",30,5.78486101871403e-06,854.69284223378,0.102291510213878,0.294252873563218,0.0813548504981579,0,5,"https://www.class-central.com/mooc/317/coursera-model-thinking",3
"853",159,5.79784088405478e-06,11962.4697454513,0.0781736503904457,0.256189793806226,0.023576992717936,0,18,"https://www.class-central.com/mooc/418/coursera-introduction-to-philosophy",3
"854",4,5.76216104087677e-06,0.129790823211876,0.000371944403187245,1,0.447583263465197,0,1,"https://www.class-central.com/mooc/521/coursera-jazz-improvisation",3
"855",0,9.58348267593837e-07,0,0.000226974084614271,0,0,1,0,"https://www.class-central.com/mooc/665/coursera-scandinavian-film-and-television",3
"856",64,5.78894658538986e-06,669.681878967593,0.0214316045123073,0.573412698412698,0.0516086105560189,0,13,"https://www.class-central.com/mooc/1765/coursera-introduction-to-human-behavioral-genetics",3
"857",5,5.77824260529403e-06,23.5556450806601,0.00527229571871306,0.9,0.419034860639848,0,2,"https://www.class-central.com/mooc/1727/coursera-usable-security",3
"858",43,5.78643428346584e-06,784.46786358795,0.0272849632278531,0.672203765227021,0.0668139796063735,0,9,"https://www.class-central.com/mooc/2667/coursera-the-bilingual-brain",3
"859",5,5.76997420821529e-06,36.0811861481477,0.000473324511312531,1,0.459588302728031,0,1,"https://www.class-central.com/mooc/2840/coursera-economics-of-transition-and-emerging-markets",3
