course_id,title,provider,subject,school,time_school_ranking,total_review_rating,total_review_count,time,time_review_count,time_review_rating,time_avg_low_review,time_avg_moderate_review,time_avg_high_review,time_avg_helpful_review_score,time_avg_review_length,effort_hours (per_week),level,price,enrollment_type,course_length,url
classCentral-1239,Natural Disasters,edX,Energy & Earth Sciences,McGill University,24,3.6,5,3,1,3.0,0.0,1.0,0.0,0.0,0.0,5,Introductory,NA,FREE audit/Pay for certificate,12,https://www.class-central.com/mooc/1873/edx-natural-disasters
classCentral-1239,Natural Disasters,edX,Energy & Earth Sciences,McGill University,30,3.6,5,4,2,4.0,0.0,0.5,0.5,0.0,0.0,5,Introductory,NA,FREE audit/Pay for certificate,12,https://www.class-central.com/mooc/1873/edx-natural-disasters
classCentral-1240,Jazz Appreciation,edX,History,The University of Texas at Austin,71,5,8,1,0,0,0,0,0,0,0,3,Introductory,NA,FREE audit/Pay for certificate,10,https://www.class-central.com/mooc/1336/edx-jazz-appreciation
classCentral-1240,Jazz Appreciation,edX,History,The University of Texas at Austin,79,5,8,2,0,0,0,0,0,0,0,3,Introductory,NA,FREE audit/Pay for certificate,10,https://www.class-central.com/mooc/1336/edx-jazz-appreciation
classCentral-1240,Jazz Appreciation,edX,History,The University of Texas at Austin,77,5,8,3,6,5.0,0.0,0.0,1.0,0.3333333333333333,116.16666666666667,3,Introductory,NA,FREE audit/Pay for certificate,10,https://www.class-central.com/mooc/1336/edx-jazz-appreciation
classCentral-1240,Jazz Appreciation,edX,History,The University of Texas at Austin,67,5,8,4,2,5.0,0.0,0.0,1.0,0.0,61.5,3,Introductory,NA,FREE audit/Pay for certificate,10,https://www.class-central.com/mooc/1336/edx-jazz-appreciation
classCentral-1241,PlasmaX: Plasma Physics and Applications,edX,Physics,?cole Polytechnique F?d?rale de Lausanne,19,0,0,1,0,0,0,0,0,0,0,5.5,Intermediate,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/3356/edx-plasmax-plasma-physics-and-applications
classCentral-1241,PlasmaX: Plasma Physics and Applications,edX,Physics,?cole Polytechnique F?d?rale de Lausanne,17,0,0,2,0,0,0,0,0,0,0,5.5,Intermediate,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/3356/edx-plasmax-plasma-physics-and-applications
classCentral-1241,PlasmaX: Plasma Physics and Applications,edX,Physics,?cole Polytechnique F?d?rale de Lausanne,14,0,0,3,0,0,0,0,0,0,0,5.5,Intermediate,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/3356/edx-plasmax-plasma-physics-and-applications
classCentral-1241,PlasmaX: Plasma Physics and Applications,edX,Physics,?cole Polytechnique F?d?rale de Lausanne,14,0,0,4,0,0,0,0,0,0,0,5.5,Intermediate,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/3356/edx-plasmax-plasma-physics-and-applications
classCentral-1242,Preparing for the AP* Computer Science A Exam ? Level Up! Part 3,edX,Computer Science,"University of California, Berkeley",25,0,0,1,0,0,0,0,0,0,0,5,Introductory,NA,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/2545/edx-lucs-3x-preparing-for-the-ap-computer-science-a-exam-level-up-part-3
classCentral-1242,Preparing for the AP* Computer Science A Exam ? Level Up! Part 3,edX,Computer Science,"University of California, Berkeley",27,0,0,2,0,0,0,0,0,0,0,5,Introductory,NA,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/2545/edx-lucs-3x-preparing-for-the-ap-computer-science-a-exam-level-up-part-3
classCentral-1242,Preparing for the AP* Computer Science A Exam ? Level Up! Part 3,edX,Computer Science,"University of California, Berkeley",26,0,0,3,0,0,0,0,0,0,0,5,Introductory,NA,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/2545/edx-lucs-3x-preparing-for-the-ap-computer-science-a-exam-level-up-part-3
classCentral-1242,Preparing for the AP* Computer Science A Exam ? Level Up! Part 3,edX,Computer Science,"University of California, Berkeley",28,0,0,4,0,0,0,0,0,0,0,5,Introductory,NA,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/2545/edx-lucs-3x-preparing-for-the-ap-computer-science-a-exam-level-up-part-3
classCentral-1243,Customer Insight through Qualitative Research,edX,Economics & Finance,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,https://www.class-central.com/mooc/3346/edx-marketing5503x-customer-insight-through-qualitative-research
classCentral-1243,Customer Insight through Qualitative Research,edX,Economics & Finance,NA,NA,0,0,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,https://www.class-central.com/mooc/3346/edx-marketing5503x-customer-insight-through-qualitative-research
classCentral-1243,Customer Insight through Qualitative Research,edX,Economics & Finance,NA,NA,0,0,3,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,https://www.class-central.com/mooc/3346/edx-marketing5503x-customer-insight-through-qualitative-research
classCentral-1243,Customer Insight through Qualitative Research,edX,Economics & Finance,NA,NA,0,0,4,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,https://www.class-central.com/mooc/3346/edx-marketing5503x-customer-insight-through-qualitative-research
classCentral-1244,"""A Room with a View"" by Forster: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",25,5,3,1,0,0,0,0,0,0,0,3,Introductory,NA,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/3220/edx-a-room-with-a-view-by-forster-berkeleyx-book-club
classCentral-1244,"""A Room with a View"" by Forster: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",27,5,3,2,0,0,0,0,0,0,0,3,Introductory,NA,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/3220/edx-a-room-with-a-view-by-forster-berkeleyx-book-club
classCentral-1244,"""A Room with a View"" by Forster: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",26,5,3,3,0,0,0,0,0,0,0,3,Introductory,NA,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/3220/edx-a-room-with-a-view-by-forster-berkeleyx-book-club
classCentral-1244,"""A Room with a View"" by Forster: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",28,5,3,4,3,5.0,0.0,0.0,1.0,0.0,0.0,3,Introductory,NA,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/3220/edx-a-room-with-a-view-by-forster-berkeleyx-book-club
classCentral-1245,The Einstein Revolution,edX,History,Harvard University,2,2,1,1,0,0,0,0,0,0,0,6,Introductory,NA,FREE audit/Pay for certificate,14,https://www.class-central.com/mooc/2910/edx-the-einstein-revolution
classCentral-1245,The Einstein Revolution,edX,History,Harvard University,4,2,1,2,0,0,0,0,0,0,0,6,Introductory,NA,FREE audit/Pay for certificate,14,https://www.class-central.com/mooc/2910/edx-the-einstein-revolution
classCentral-1245,The Einstein Revolution,edX,History,Harvard University,2,2,1,3,1,2.0,1.0,0.0,0.0,0.0,0.0,6,Introductory,NA,FREE audit/Pay for certificate,14,https://www.class-central.com/mooc/2910/edx-the-einstein-revolution
classCentral-1245,The Einstein Revolution,edX,History,Harvard University,3,2,1,4,0,0,0,0,0,0,0,6,Introductory,NA,FREE audit/Pay for certificate,14,https://www.class-central.com/mooc/2910/edx-the-einstein-revolution
classCentral-1246,"""Call of the Wild"" by London: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",25,5,1,1,0,0,0,0,0,0,0,3,Introductory,NA,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/3219/edx-call-of-the-wild-by-london-berkeleyx-book-club
classCentral-1246,"""Call of the Wild"" by London: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",27,5,1,2,0,0,0,0,0,0,0,3,Introductory,NA,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/3219/edx-call-of-the-wild-by-london-berkeleyx-book-club
classCentral-1246,"""Call of the Wild"" by London: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",26,5,1,3,0,0,0,0,0,0,0,3,Introductory,NA,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/3219/edx-call-of-the-wild-by-london-berkeleyx-book-club
classCentral-1246,"""Call of the Wild"" by London: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",28,5,1,4,1,5.0,0.0,0.0,1.0,0.0,0.0,3,Introductory,NA,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/3219/edx-call-of-the-wild-by-london-berkeleyx-book-club
classCentral-1247,Designing Advanced Applications using XAML,edX,Computer Science,Microsoft,NA,0,0,1,0,0,0,0,0,0,0,4,Intermediate,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/4755/edx-dev206-2x-designing-advanced-applications-using-xaml
classCentral-1247,Designing Advanced Applications using XAML,edX,Computer Science,Microsoft,NA,0,0,2,0,0,0,0,0,0,0,4,Intermediate,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/4755/edx-dev206-2x-designing-advanced-applications-using-xaml
classCentral-1247,Designing Advanced Applications using XAML,edX,Computer Science,Microsoft,NA,0,0,3,0,0,0,0,0,0,0,4,Intermediate,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/4755/edx-dev206-2x-designing-advanced-applications-using-xaml
classCentral-1247,Designing Advanced Applications using XAML,edX,Computer Science,Microsoft,NA,0,0,4,0,0,0,0,0,0,0,4,Intermediate,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/4755/edx-dev206-2x-designing-advanced-applications-using-xaml
classCentral-1248,"The Beauty and Joy of Computing (CS Principles), Part 4",edX,Computer Science,"University of California, Berkeley",25,0,0,1,0,0,0,0,0,0,0,5,Introductory,49,FREE audit/Pay for certificate,14,https://www.class-central.com/mooc/2543/edx-bjc-4x-the-beauty-and-joy-of-computing-cs-principles-part-4
classCentral-1248,"The Beauty and Joy of Computing (CS Principles), Part 4",edX,Computer Science,"University of California, Berkeley",27,0,0,2,0,0,0,0,0,0,0,5,Introductory,49,FREE audit/Pay for certificate,14,https://www.class-central.com/mooc/2543/edx-bjc-4x-the-beauty-and-joy-of-computing-cs-principles-part-4
classCentral-1248,"The Beauty and Joy of Computing (CS Principles), Part 4",edX,Computer Science,"University of California, Berkeley",26,0,0,3,0,0,0,0,0,0,0,5,Introductory,49,FREE audit/Pay for certificate,14,https://www.class-central.com/mooc/2543/edx-bjc-4x-the-beauty-and-joy-of-computing-cs-principles-part-4
classCentral-1248,"The Beauty and Joy of Computing (CS Principles), Part 4",edX,Computer Science,"University of California, Berkeley",28,0,0,4,0,0,0,0,0,0,0,5,Introductory,49,FREE audit/Pay for certificate,14,https://www.class-central.com/mooc/2543/edx-bjc-4x-the-beauty-and-joy-of-computing-cs-principles-part-4
classCentral-1249,Preparing for the AP* Computer Science A Exam ? Level Up! Part 4,edX,Computer Science,"University of California, Berkeley",25,0,0,1,0,0,0,0,0,0,0,5,Introductory,NA,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/2547/edx-lucs-4x-preparing-for-the-ap-computer-science-a-exam-level-up-part-4
classCentral-1249,Preparing for the AP* Computer Science A Exam ? Level Up! Part 4,edX,Computer Science,"University of California, Berkeley",27,0,0,2,0,0,0,0,0,0,0,5,Introductory,NA,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/2547/edx-lucs-4x-preparing-for-the-ap-computer-science-a-exam-level-up-part-4
classCentral-1249,Preparing for the AP* Computer Science A Exam ? Level Up! Part 4,edX,Computer Science,"University of California, Berkeley",26,0,0,3,0,0,0,0,0,0,0,5,Introductory,NA,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/2547/edx-lucs-4x-preparing-for-the-ap-computer-science-a-exam-level-up-part-4
classCentral-1249,Preparing for the AP* Computer Science A Exam ? Level Up! Part 4,edX,Computer Science,"University of California, Berkeley",28,0,0,4,0,0,0,0,0,0,0,5,Introductory,NA,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/2547/edx-lucs-4x-preparing-for-the-ap-computer-science-a-exam-level-up-part-4
classCentral-1250,"""A Christmas Carol"" by Dickens: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",25,4.5,8,1,0,0,0,0,0,0,0,3,Introductory,NA,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/2849/edx-a-christmas-carol-by-dickens-berkeleyx-book-club
classCentral-1250,"""A Christmas Carol"" by Dickens: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",27,4.5,8,2,0,0,0,0,0,0,0,3,Introductory,NA,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/2849/edx-a-christmas-carol-by-dickens-berkeleyx-book-club
classCentral-1250,"""A Christmas Carol"" by Dickens: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",26,4.5,8,3,6,4.333333333333333,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,3,Introductory,NA,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/2849/edx-a-christmas-carol-by-dickens-berkeleyx-book-club
classCentral-1250,"""A Christmas Carol"" by Dickens: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",28,4.5,8,4,2,5.0,0.0,0.0,1.0,0.0,0.0,3,Introductory,NA,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/2849/edx-a-christmas-carol-by-dickens-berkeleyx-book-club
classCentral-1251,"""The Picture of Dorian Gray"" by Wilde: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",25,5,2,1,0,0,0,0,0,0,0,3,Introductory,NA,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/2911/edx-the-picture-of-dorian-gray-by-wilde-berkeleyx-book-club
classCentral-1251,"""The Picture of Dorian Gray"" by Wilde: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",27,5,2,2,0,0,0,0,0,0,0,3,Introductory,NA,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/2911/edx-the-picture-of-dorian-gray-by-wilde-berkeleyx-book-club
classCentral-1251,"""The Picture of Dorian Gray"" by Wilde: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",26,5,2,3,0,0,0,0,0,0,0,3,Introductory,NA,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/2911/edx-the-picture-of-dorian-gray-by-wilde-berkeleyx-book-club
classCentral-1251,"""The Picture of Dorian Gray"" by Wilde: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",28,5,2,4,2,5.0,0.0,0.0,1.0,0.0,0.0,3,Introductory,NA,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/2911/edx-the-picture-of-dorian-gray-by-wilde-berkeleyx-book-club
classCentral-1252,Poetry in America: Modernism,edX,Art & Culture,Harvard University,2,0,0,1,0,0,0,0,0,0,0,4,Introductory,NA,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/5346/edx-poetry-in-america-modernism
classCentral-1252,Poetry in America: Modernism,edX,Art & Culture,Harvard University,4,0,0,2,0,0,0,0,0,0,0,4,Introductory,NA,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/5346/edx-poetry-in-america-modernism
classCentral-1252,Poetry in America: Modernism,edX,Art & Culture,Harvard University,2,0,0,3,0,0,0,0,0,0,0,4,Introductory,NA,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/5346/edx-poetry-in-america-modernism
classCentral-1252,Poetry in America: Modernism,edX,Art & Culture,Harvard University,3,0,0,4,0,0,0,0,0,0,0,4,Introductory,NA,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/5346/edx-poetry-in-america-modernism
classCentral-1253,How to Save Money: Making Smart Financial Decisions,edX,Economics & Finance,"University of California, Berkeley",25,0,0,1,0,0,0,0,0,0,0,2.5,Introductory,NA,NA,5,https://www.class-central.com/mooc/5880/edx-how-to-save-money-making-smart-financial-decisions
classCentral-1253,How to Save Money: Making Smart Financial Decisions,edX,Economics & Finance,"University of California, Berkeley",27,0,0,2,0,0,0,0,0,0,0,2.5,Introductory,NA,NA,5,https://www.class-central.com/mooc/5880/edx-how-to-save-money-making-smart-financial-decisions
classCentral-1253,How to Save Money: Making Smart Financial Decisions,edX,Economics & Finance,"University of California, Berkeley",26,0,0,3,0,0,0,0,0,0,0,2.5,Introductory,NA,NA,5,https://www.class-central.com/mooc/5880/edx-how-to-save-money-making-smart-financial-decisions
classCentral-1253,How to Save Money: Making Smart Financial Decisions,edX,Economics & Finance,"University of California, Berkeley",28,0,0,4,0,0,0,0,0,0,0,2.5,Introductory,NA,NA,5,https://www.class-central.com/mooc/5880/edx-how-to-save-money-making-smart-financial-decisions
classCentral-1254,Academic and Business Writing,edX,Communication,"University of California, Berkeley",25,3.666666667,6,1,0,0,0,0,0,0,0,4,Introductory,49,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/1782/edx-colwri2-3x-academic-and-business-writing
classCentral-1254,Academic and Business Writing,edX,Communication,"University of California, Berkeley",27,3.666666667,6,2,4,3.25,0.0,0.75,0.25,0.0,0.0,4,Introductory,49,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/1782/edx-colwri2-3x-academic-and-business-writing
classCentral-1254,Academic and Business Writing,edX,Communication,"University of California, Berkeley",26,3.666666667,6,3,2,4.5,0.0,0.0,1.0,0.0,0.0,4,Introductory,49,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/1782/edx-colwri2-3x-academic-and-business-writing
classCentral-1254,Academic and Business Writing,edX,Communication,"University of California, Berkeley",28,3.666666667,6,4,0,0,0,0,0,0,0,4,Introductory,49,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/1782/edx-colwri2-3x-academic-and-business-writing
classCentral-1255,"""Adventures of Huckleberry Finn"" by Twain: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",25,4.4,5,1,0,0,0,0,0,0,0,3,Introductory,NA,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/2850/edx-adventures-of-huckleberry-finn-by-twain-berkeleyx-book-club
classCentral-1255,"""Adventures of Huckleberry Finn"" by Twain: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",27,4.4,5,2,0,0,0,0,0,0,0,3,Introductory,NA,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/2850/edx-adventures-of-huckleberry-finn-by-twain-berkeleyx-book-club
classCentral-1255,"""Adventures of Huckleberry Finn"" by Twain: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",26,4.4,5,3,4,4.25,0.0,0.25,0.75,0.0,0.0,3,Introductory,NA,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/2850/edx-adventures-of-huckleberry-finn-by-twain-berkeleyx-book-club
classCentral-1255,"""Adventures of Huckleberry Finn"" by Twain: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",28,4.4,5,4,1,5.0,0.0,0.0,1.0,0.0,0.0,3,Introductory,NA,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/2850/edx-adventures-of-huckleberry-finn-by-twain-berkeleyx-book-club
classCentral-1256,Introduction to TypeScript,edX,Computer Science,Microsoft,NA,4,2,1,0,0,0,0,0,0,0,4,Introductory,NA,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/3343/edx-dev201x-introduction-to-typescript
classCentral-1256,Introduction to TypeScript,edX,Computer Science,Microsoft,NA,4,2,2,0,0,0,0,0,0,0,4,Introductory,NA,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/3343/edx-dev201x-introduction-to-typescript
classCentral-1256,Introduction to TypeScript,edX,Computer Science,Microsoft,NA,4,2,3,1,4.0,0.0,0.0,1.0,0.0,0.0,4,Introductory,NA,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/3343/edx-dev201x-introduction-to-typescript
classCentral-1256,Introduction to TypeScript,edX,Computer Science,Microsoft,NA,4,2,4,1,4.0,0.0,0.0,1.0,0.0,0.0,4,Introductory,NA,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/3343/edx-dev201x-introduction-to-typescript
classCentral-1257,English for Journalists: Free Speech and Media Trends,edX,Communication,"University of California, Berkeley",25,0,0,1,0,0,0,0,0,0,0,3.5,Intermediate,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/5832/edx-english-for-journalists-free-speech-and-media-trends
classCentral-1257,English for Journalists: Free Speech and Media Trends,edX,Communication,"University of California, Berkeley",27,0,0,2,0,0,0,0,0,0,0,3.5,Intermediate,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/5832/edx-english-for-journalists-free-speech-and-media-trends
classCentral-1257,English for Journalists: Free Speech and Media Trends,edX,Communication,"University of California, Berkeley",26,0,0,3,0,0,0,0,0,0,0,3.5,Intermediate,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/5832/edx-english-for-journalists-free-speech-and-media-trends
classCentral-1257,English for Journalists: Free Speech and Media Trends,edX,Communication,"University of California, Berkeley",28,0,0,4,0,0,0,0,0,0,0,3.5,Intermediate,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/5832/edx-english-for-journalists-free-speech-and-media-trends
classCentral-1258,Introduction to Banking and Financial Markets - I,edX,Economics & Finance,Indian Institute of Management Bangalore,NA,0,0,1,0,0,0,0,0,0,0,3.5,Intermediate,NA,FREE audit/Pay for certificate,7,https://www.class-central.com/mooc/5296/edx-introduction-to-banking-and-financial-markets-i
classCentral-1258,Introduction to Banking and Financial Markets - I,edX,Economics & Finance,Indian Institute of Management Bangalore,NA,0,0,2,0,0,0,0,0,0,0,3.5,Intermediate,NA,FREE audit/Pay for certificate,7,https://www.class-central.com/mooc/5296/edx-introduction-to-banking-and-financial-markets-i
classCentral-1258,Introduction to Banking and Financial Markets - I,edX,Economics & Finance,Indian Institute of Management Bangalore,NA,0,0,3,0,0,0,0,0,0,0,3.5,Intermediate,NA,FREE audit/Pay for certificate,7,https://www.class-central.com/mooc/5296/edx-introduction-to-banking-and-financial-markets-i
classCentral-1258,Introduction to Banking and Financial Markets - I,edX,Economics & Finance,Indian Institute of Management Bangalore,NA,0,0,4,0,0,0,0,0,0,0,3.5,Intermediate,NA,FREE audit/Pay for certificate,7,https://www.class-central.com/mooc/5296/edx-introduction-to-banking-and-financial-markets-i
classCentral-1259,Housing and Cities,edX,Architecture,?cole Polytechnique F?d?rale de Lausanne,19,0,0,1,0,0,0,0,0,0,0,2.5,NA,NA,NA,9,https://www.class-central.com/mooc/4756/edx-housingx-housing-and-cities
classCentral-1259,Housing and Cities,edX,Architecture,?cole Polytechnique F?d?rale de Lausanne,17,0,0,2,0,0,0,0,0,0,0,2.5,NA,NA,NA,9,https://www.class-central.com/mooc/4756/edx-housingx-housing-and-cities
classCentral-1259,Housing and Cities,edX,Architecture,?cole Polytechnique F?d?rale de Lausanne,14,0,0,3,0,0,0,0,0,0,0,2.5,NA,NA,NA,9,https://www.class-central.com/mooc/4756/edx-housingx-housing-and-cities
classCentral-1259,Housing and Cities,edX,Architecture,?cole Polytechnique F?d?rale de Lausanne,14,0,0,4,0,0,0,0,0,0,0,2.5,NA,NA,NA,9,https://www.class-central.com/mooc/4756/edx-housingx-housing-and-cities
classCentral-1260,"""Frankenstein; Or, The Modern Prometheus"" by Shelley: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",25,3.5,4,1,0,0,0,0,0,0,0,3,Introductory,0,FREE audit,4,https://www.class-central.com/mooc/2909/edx-frankenstein-or-the-modern-prometheus-by-shelley-berkeleyx-book-club
classCentral-1260,"""Frankenstein; Or, The Modern Prometheus"" by Shelley: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",27,3.5,4,2,0,0,0,0,0,0,0,3,Introductory,0,FREE audit,4,https://www.class-central.com/mooc/2909/edx-frankenstein-or-the-modern-prometheus-by-shelley-berkeleyx-book-club
classCentral-1260,"""Frankenstein; Or, The Modern Prometheus"" by Shelley: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",26,3.5,4,3,4,3.5,0.25,0.25,0.5,0.0,0.0,3,Introductory,0,FREE audit,4,https://www.class-central.com/mooc/2909/edx-frankenstein-or-the-modern-prometheus-by-shelley-berkeleyx-book-club
classCentral-1260,"""Frankenstein; Or, The Modern Prometheus"" by Shelley: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",28,3.5,4,4,0,0,0,0,0,0,0,3,Introductory,0,FREE audit,4,https://www.class-central.com/mooc/2909/edx-frankenstein-or-the-modern-prometheus-by-shelley-berkeleyx-book-club
classCentral-1261,Marketing Analytics: Marketing Measurement Strategy,edX,Business & Management,"University of California, Berkeley",25,1,1,1,0,0,0,0,0,0,0,6,Introductory,NA,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6356/edx-marketing-analytics-marketing-measurement-strategy
classCentral-1261,Marketing Analytics: Marketing Measurement Strategy,edX,Business & Management,"University of California, Berkeley",27,1,1,2,0,0,0,0,0,0,0,6,Introductory,NA,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6356/edx-marketing-analytics-marketing-measurement-strategy
classCentral-1261,Marketing Analytics: Marketing Measurement Strategy,edX,Business & Management,"University of California, Berkeley",26,1,1,3,0,0,0,0,0,0,0,6,Introductory,NA,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6356/edx-marketing-analytics-marketing-measurement-strategy
classCentral-1261,Marketing Analytics: Marketing Measurement Strategy,edX,Business & Management,"University of California, Berkeley",28,1,1,4,1,1.0,1.0,0.0,0.0,0.0,743.0,6,Introductory,NA,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6356/edx-marketing-analytics-marketing-measurement-strategy
classCentral-1262,Making Biologic Medicines for Patients: The Principles of Biopharmaceutical Manufacturing,edX,Biology & Life Sciences,Massachusetts Institute of Technology,1,4,2,1,0,0,0,0,0,0,0,4,Intermediate,NA,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/3607/edx-making-biologic-medicines-for-patients-the-principles-of-biopharmaceutical-manufacturing
classCentral-1262,Making Biologic Medicines for Patients: The Principles of Biopharmaceutical Manufacturing,edX,Biology & Life Sciences,Massachusetts Institute of Technology,1,4,2,2,0,0,0,0,0,0,0,4,Intermediate,NA,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/3607/edx-making-biologic-medicines-for-patients-the-principles-of-biopharmaceutical-manufacturing
classCentral-1262,Making Biologic Medicines for Patients: The Principles of Biopharmaceutical Manufacturing,edX,Biology & Life Sciences,Massachusetts Institute of Technology,1,4,2,3,1,4.0,0.0,0.0,1.0,0.0,0.0,4,Intermediate,NA,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/3607/edx-making-biologic-medicines-for-patients-the-principles-of-biopharmaceutical-manufacturing
classCentral-1262,Making Biologic Medicines for Patients: The Principles of Biopharmaceutical Manufacturing,edX,Biology & Life Sciences,Massachusetts Institute of Technology,1,4,2,4,1,4.0,0.0,0.0,1.0,0.0,0.0,4,Intermediate,NA,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/3607/edx-making-biologic-medicines-for-patients-the-principles-of-biopharmaceutical-manufacturing
classCentral-1263,Introduction to Apache Spark,edX,Data Analysis & Statistics,"University of California, Berkeley",25,3.555555556,9,1,0,0,0,0,0,0,0,7.5,Introductory,49,FREE audit/Pay for certificate,2,https://www.class-central.com/mooc/5855/edx-introduction-to-apache-spark
classCentral-1263,Introduction to Apache Spark,edX,Data Analysis & Statistics,"University of California, Berkeley",27,3.555555556,9,2,0,0,0,0,0,0,0,7.5,Introductory,49,FREE audit/Pay for certificate,2,https://www.class-central.com/mooc/5855/edx-introduction-to-apache-spark
classCentral-1263,Introduction to Apache Spark,edX,Data Analysis & Statistics,"University of California, Berkeley",26,3.555555556,9,3,0,0,0,0,0,0,0,7.5,Introductory,49,FREE audit/Pay for certificate,2,https://www.class-central.com/mooc/5855/edx-introduction-to-apache-spark
