course,date
https://www.class-central.com/mooc/889/coursera-introduction-to-public-speaking,2015-06-07
https://www.class-central.com/mooc/2750/coursera-marketing-in-a-digital-world,2015-06-07
https://www.class-central.com/mooc/317/coursera-model-thinking,2015-05-19
https://www.class-central.com/mooc/1349/coursera-data-analysis-and-statistical-inference,2015-05-19
https://www.class-central.com/mooc/345/coursera-introduction-to-finance,2015-05-19
https://www.class-central.com/mooc/3007/coursera-astronomy-exploring-time-and-space,2015-05-20
https://www.class-central.com/mooc/343/coursera-gamification,2015-05-20
https://www.class-central.com/mooc/2161/coursera-learning-how-to-learn-powerful-mental-tools-to-help-you-master-tough-subjects,2015-05-20
https://www.class-central.com/mooc/2883/coursera-welcome-to-game-theory,2015-05-20
https://www.class-central.com/mooc/420/coursera-critical-thinking-in-global-challenges,2015-05-20
https://www.class-central.com/mooc/1454/coursera-logic-language-and-information-1,2015-05-20
https://www.class-central.com/mooc/401/coursera-galaxies-and-cosmology,2015-05-20
https://www.class-central.com/mooc/1813/coursera-the-science-of-the-solar-system,2015-05-29
https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox,2015-06-20
https://www.class-central.com/mooc/418/coursera-introduction-to-philosophy,2015-06-20
https://www.class-central.com/mooc/835/coursera-machine-learning,2014-11-12
https://www.class-central.com/mooc/1349/coursera-data-analysis-and-statistical-inference,2014-11-12
https://www.class-central.com/mooc/2244/edx-ut-7-01x-foundations-of-data-analysis,2014-11-13
https://www.class-central.com/mooc/1715/coursera-exploratory-data-analysis,2014-12-01
https://www.class-central.com/mooc/596/coursera-mathematical-biostatistics-boot-camp-1,2014-12-03
https://www.class-central.com/mooc/2919/coursera-preparing-for-the-ap-calculus-ab-and-bc-exams-part-2-integral-calculus,2014-12-07
https://www.class-central.com/mooc/1725/coursera-algorithmic-thinking-part-1,2015-02-07
https://www.class-central.com/mooc/505/coursera-coding-the-matrix-linear-algebra-through-computer-science-applications,2015-03-18
https://www.class-central.com/mooc/1713/coursera-r-programming,2015-04-06
https://www.class-central.com/mooc/1362/coursera-the-brain-and-space,2014-11-30
https://www.class-central.com/mooc/335/coursera-internet-history-technology-and-security,2015-04-11
https://www.class-central.com/mooc/375/coursera-computer-science-101,2015-05-10
https://www.class-central.com/mooc/1957/coursera-programming-for-everybody-python,2015-06-03
https://www.class-central.com/mooc/1362/coursera-the-brain-and-space,2015-06-03
https://www.class-central.com/mooc/2718/coursera-foundational-neuroscience-for-perception-and-action,2015-06-03
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,2015-06-06
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,2015-06-05
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,2015-06-06
