id,1,2,3,4,5,6,7
/u/213814,['Personal Development'],,,,,,
/u/94840,['Personal Development'],,,,,,
/u/452086,['Personal Development'],,,,,,
/u/413398,['Personal Development'],,,,,,
/u/427566,['Personal Development'],,,,,,
/u/459145,['Personal Development'],,,,,,
/u/452105,['Personal Development'],,,,,,
/u/445991,['Personal Development'],,,,,,
/u/434300,['Personal Development'],,,,,,
/u/434424,['Personal Development'],,,,,,
/u/411996,['Personal Development'],,,,,,
/u/415353,['Personal Development'],['Personal Development'],,,,,
/u/408654,['Personal Development'],,,,,,
/u/438413,['Personal Development'],,,,,,
/u/450499,['Personal Development'],,,,,,
/u/227915,['Personal Development'],,,,,,
/u/423950,['Personal Development'],,,,,,
/u/180095,['Personal Development'],,,,,,
/u/451618,['Personal Development'],,,,,,
/u/460243,['Personal Development'],,,,,,
/u/430373,['Personal Development'],,,,,,
/u/430495,['Personal Development'],,,,,,
/u/430002,['Personal Development'],,,,,,
/u/461636,['Personal Development'],,,,,,
/u/447574,['Personal Development'],,,,,,
/u/150485,['Personal Development'],,,,,,
/u/421537,['Personal Development'],,,,,,
/u/421756,['Personal Development'],,,,,,
/u/472164,['Personal Development'],,,,,,
/u/103689,['Personal Development'],,,,,,
/u/423877,['Personal Development'],,,,,,
/u/407455,['Personal Development'],['Personal Development'],,,,,
/u/205018,"['https://www.class-central.com/mooc/1172/coursera-the-kennedy-half-century', 'Music and Art', 'Personal Development', 'Learning English']",['Personal Development'],['History'],,,,
/u/419799,['Personal Development'],,,,,,
/u/433013,['Personal Development'],,,,,,
/u/430620,"['Personal Development', 'Personal Development']",,,,,,
/u/425765,['Personal Development'],,,,,,
/u/246628,['Personal Development'],,,,,,
/u/400159,['Personal Development'],,,,,,
/u/431672,['Personal Development'],,,,,,
/u/422771,['Personal Development'],,,,,,
/u/430774,['Personal Development'],,,,,,
/u/432766,['Personal Development'],,,,,,
/u/445616,['Personal Development'],,,,,,
/u/407121,['Personal Development'],,,,,,
/u/421331,['Personal Development'],,,,,,
/u/245893,['Personal Development'],,,,,,
/u/92652,['Personal Development'],,,,,,
/u/412698,['Personal Development'],,,,,,
/u/449255,['Personal Development'],,,,,,
/u/414766,['Personal Development'],,,,,,
/u/449294,['Personal Development'],,,,,,
/u/423142,['Personal Development'],,,,,,
/u/450120,['Personal Development'],,,,,,
/u/410505,['Personal Development'],,,,,,
/u/407742,['Personal Development'],,,,,,
/u/428606,['Personal Development'],,,,,,
/u/40167,['Personal Development'],,,,,,
/u/299900,['Personal Development'],,,,,,
/u/429309,['Personal Development'],,,,,,
/u/458756,['Personal Development'],,,,,,
/u/331295,['Computer Science'],['Personal Development'],,,,,
/u/431098,['Personal Development'],,,,,,
/u/452428,['Personal Development'],,,,,,
/u/447037,['Personal Development'],,,,,,
/u/421286,['Personal Development'],,,,,,
/u/448815,['Personal Development'],,,,,,
/u/443411,['Personal Development'],,,,,,
/u/300425,['Personal Development'],['Personal Development'],,,,,
/u/314828,['Personal Development'],,,,,,
/u/427100,['Personal Development'],,,,,,
/u/432241,['Personal Development'],,,,,,
/u/450320,['Personal Development'],,,,,,
/u/103578,['Personal Development'],,,,,,
/u/423583,['Personal Development'],,,,,,
/u/439285,['Personal Development'],,,,,,
/u/432770,['Personal Development'],,,,,,
/u/205391,['Personal Development'],,,,,,
/u/452279,['Personal Development'],,,,,,
/u/276214,['Personal Development'],,,,,,
/u/449873,['Personal Development'],,,,,,
/u/258970,['Personal Development'],,,,,,
/u/357200,['Personal Development'],,,,,,
/u/234810,['Personal Development'],,,,,,
/u/116037,['Personal Development'],,,,,,
/u/436907,['Personal Development'],,,,,,
/u/449698,['Personal Development'],,,,,,
/u/432749,['Personal Development'],,,,,,
/u/430301,['Personal Development'],,,,,,
/u/447137,['Personal Development'],,,,,,
/u/431639,['Personal Development'],,,,,,
/u/460188,['Personal Development'],,,,,,
/u/424451,['Personal Development'],,,,,,
/u/452643,['Personal Development'],,,,,,
/u/422950,['Personal Development'],,,,,,
/u/458920,['Personal Development'],,,,,,
/u/423207,['Personal Development'],,,,,,
/u/239226,['Psychology'],['Personal Development'],,,,,
/u/370190,['Personal Development'],,,,,,
/u/402672,['Personal Development'],['Personal Development'],,,,,
/u/36775,"['Machine Learning', 'Personal Development']",['Personal Development'],,,,,
/u/432540,"['Personal Development', 'Personal Development']",,,,,,
/u/324004,"['Personal Development', 'Data Analysis', 'Data Analysis', 'Machine Learning', 'Data Analysis']",,,,,,
/u/265222,"['Machine Learning', 'Personal Development']",['Personal Development'],,,,,
/u/429988,['Personal Development'],,,,,,
/u/430122,['Personal Development'],,,,,,
/u/430317,['Personal Development'],,,,,,
/u/420312,"['Personal Development', 'Personal Development']",,,,,,
/u/253847,['Personal Development'],,,,,,
/u/430605,"['Personal Development', 'Personal Development']",,,,,,
/u/429051,"['Personal Development', 'Personal Development']",,,,,,
/u/430731,['Personal Development'],,,,,,
/u/410330,['Personal Development'],,,,,,
/u/430835,"['Personal Development', 'Psychology', 'Personal Development', 'Business & Management', 'Social Sciences']",,,,,,
/u/333561,"['Personal Development', 'Personal Development']",,,,,,
/u/95893,"['Personal Development', 'Personal Development']",,,,,,
/u/212641,['Personal Development'],"['Economics', 'Math and Logic']",['Math'],['Personal Development'],,,
/u/431448,['Personal Development'],,,,,,
/u/290833,"['Psychology', 'Machine Learning', 'Personal Development']",['Personal Development'],,,,,
/u/430872,"['Personal Development', 'Personal Development', 'Music']",,,,,,
/u/431634,"['Personal Development', 'Personal Development']",,,,,,
/u/180255,"['Machine Learning', 'Machine Learning']",,,,,,
/u/71785,['Algorithms'],['Algorithms'],['Probability and Statistics'],,,,
/u/25780,['Humanities'],,,,,,
/@greg,"['Data Analysis', 'Data Analysis & Statistics']",,,,,,
/u/33852,"['Machine Learning', 'Biology', 'Leadership and Management', 'Economics', 'NA', 'NA', 'Education']",,,,,,
/u/29268,['Engineering'],,,,,,
/u/80900,"['Environmental Science and Sustainability', 'Business & Management', 'Business & Management']",,,,,,
/u/26611,['Computer Security and Networks'],['Art & Culture'],['Computer Science'],,,,
/u/254627,['Business Essentials'],,,,,,
/u/61586,['Medicine & Healthcare'],,,,,,
/u/44143,"['Data Analysis & Statistics', 'Art & Culture']",,,,,,
/u/139703,"['Mobile and Web Development', 'Mobile and Web Development']","['Physics and Astronomy', 'Math and Logic', 'Mobile and Web Development', 'Data Analysis', 'Data Analysis & Statistics']",,,,,
/u/262199,"['Data Analysis', 'Data Analysis', 'Data Analysis', 'Bioinformatics']",,,,,,
/u/153451,['Medicine & Healthcare'],['Animals and Veterinary Science'],,,,,
/u/227665,"['Computer Science', 'Computer Science', 'Data Analysis & Statistics']","['Animals and Veterinary Science', 'Data Analysis', 'Computer Science', 'Data Analysis & Statistics']",,,,,
/u/121099,"['Medicine & Healthcare', 'Environmental Science and Sustainability', 'Economics', 'Data Analysis & Statistics', 'Math']","['Medicine & Healthcare', 'Environmental Science and Sustainability', 'Environmental Science and Sustainability']",['Science'],,,,
/u/394294,"['Law', 'Music and Art', 'Governance and Society']","['History', 'Governance and Society', 'Governance and Society']",,,,,
/u/357411,['Marketing'],,,,,,
/u/407796,['Marketing'],,,,,,
/u/308436,"['Marketing', 'Marketing']",,,,,,
/u/182932,"['Marketing', 'Business Essentials', 'Business Essentials', 'Personal Development', 'Finance']",,,,,,
/u/403430,"['Data Analysis', 'Economics', 'Software Development']",,,,,,
/u/413415,"['Data Analysis', 'Data Analysis', 'Data Analysis', 'Math']",,,,,,
/u/416309,"['Mechanical Engineering', 'Mechanical Engineering', 'Mechanical Engineering']",,,,,,
/u/427129,['Mechanical Engineering'],,,,,,
/u/415755,['Mechanical Engineering'],,,,,,
/u/436419,['Algorithms'],['Probability and Statistics'],,,,,
/u/401101,"['Probability and Statistics', 'Machine Learning']",,,,,,
/u/358819,['Machine Learning'],['Probability and Statistics'],,,,,
/u/246980,['Data Analysis'],,,,,,
/u/358364,['Data Analysis'],,,,,,
/u/110130,['Machine Learning'],['Data Analysis'],,,,,
/u/219121,"['Data Analysis', 'Machine Learning', 'Data Analysis', 'Data Analysis', 'Data Analysis', 'Data Analysis', 'Data Analysis']",['Data Analysis & Statistics'],"['Data Analysis', 'Machine Learning', 'Machine Learning']",,,,
/u/70224,['Data Analysis'],['Medicine & Healthcare'],,,,,
/u/250193,"['Data Analysis', 'Data Analysis', 'Data Analysis', 'Software Development']",,,,,,
/u/242938,"['Data Analysis', 'Software Development', 'Software Development', 'Software Development', 'Software Development', 'Software Development', 'Software Development', 'Computer Science']",,,,,,
/u/243403,"['Data Analysis', 'Software Development', 'Software Development', 'Software Development', 'Software Development']",,,,,,
/u/266132,['Data Analysis'],,,,,,
/u/123280,"['Medicine & Healthcare', 'Medicine & Healthcare']",,,,,,
/u/248895,['https://www.class-central.com/mooc/418/coursera-introduction-to-philosophy'],,,,,,
/u/206901,"['Clinical Science', 'Business Essentials', 'Business Essentials', 'Leadership and Management', 'Finance', 'NA']",,,,,,
/u/28746,"['Clinical Science', 'Governance and Society', 'Economics', 'Environmental Science and Sustainability']",,,,,,
/u/335438,"['Environmental Science and Sustainability', 'Environmental Science and Sustainability']","['Governance and Society', 'Governance and Society', 'Engineering']","['Law', 'Economics']",['Environmental Science and Sustainability'],,,
/u/206458,['Environmental Science and Sustainability'],,,,,,
/u/169163,['Education'],,,,,,
/u/102007,['Psychology'],,,,,,
/u/66081,['Psychology'],,,,,,
/u/237495,['Psychology'],,,,,,
/u/237881,['Psychology'],,,,,,
/u/237472,['Psychology'],,,,,,
/u/191812,['Psychology'],,,,,,
/u/255797,['Psychology'],,,,,,
/u/238501,['Psychology'],,,,,,
/u/239717,['Psychology'],,,,,,
/u/122218,['Music and Art'],,,,,,
/u/237311,['Psychology'],,,,,,
/u/237339,['Psychology'],,,,,,
/u/237481,['Psychology'],,,,,,
/u/192124,['Psychology'],,,,,,
/u/237362,['Psychology'],,,,,,
/u/225283,['Psychology'],,,,,,
/u/199953,['Psychology'],,,,,,
/u/227037,['Psychology'],,,,,,
/u/237391,['Psychology'],['Psychology'],,,,,
/u/237576,['Psychology'],,,,,,
/u/237742,['Psychology'],,,,,,
/u/259225,['Psychology'],,,,,,
/u/241218,['Psychology'],,,,,,
/u/237644,['Psychology'],,,,,,
/u/237693,['Psychology'],,,,,,
/u/249506,['Psychology'],,,,,,
/u/238066,['Psychology'],,,,,,
/u/237465,['Psychology'],,,,,,
/u/237375,['Psychology'],,,,,,
/u/238376,['Psychology'],,,,,,
/u/430698,['Psychology'],['Personal Development'],,,,,
/u/237335,['Psychology'],,,,,,
/u/466070,['Psychology'],,,,,,
/u/237426,['Psychology'],,,,,,
/u/237460,['Psychology'],,,,,,
/u/238489,['Psychology'],,,,,,
/u/67225,['Psychology'],,,,,,
/u/237316,['Psychology'],,,,,,
/u/117153,['Psychology'],,,,,,
/u/290491,['Psychology'],,,,,,
/u/80856,"['Psychology', 'Biology & Life Sciences', 'Algorithms']",,,,,,
/u/39901,['Psychology'],,,,,,
/u/138984,['Psychology'],,,,,,
/u/239071,['Psychology'],,,,,,
/u/213318,['Psychology'],,,,,,
/u/67179,['Engineering'],,,,,,
/u/229136,"['Psychology', 'Machine Learning']",,,,,,
/u/44404,"['Psychology', 'Psychology', 'Personal Development', 'Business & Management']",,,,,,
/u/166359,"['Computer Science', 'Data Analysis & Statistics', 'Business & Management']",,,,,,
/u/69549,['Mobile and Web Development'],"['Psychology', 'Personal Development']",,,,,
/u/206436,['Psychology'],,,,,,
/u/266443,"['Business Essentials', 'Machine Learning', 'Personal Development']","['Psychology', 'Philosophy']",['Economics'],,,,
/@becca,"['History', 'Personal Development', 'History', 'Learning English']",,,,,,
/u/240225,"['Psychology', 'Machine Learning']",,,,,,
/u/98951,['Personal Development'],['Psychology'],,,,,
/u/269503,"['Medicine & Healthcare', 'Nutrition', 'Personal Development', 'NA', 'Nutrition']","['Psychology', 'Nutrition']",,,,,
/u/221984,['Psychology'],['Personal Development'],,,,,
/u/103261,"['Philosophy', 'Psychology']",,,,,,
/u/20364,"['Software Development', 'Software Development', 'Computer Science']",['Bioinformatics'],,,,,
/u/120012,"['Energy & Earth Sciences', 'Business & Management']",,,,,,
/u/371369,['Psychology'],,,,,,
/u/263876,['Business Strategy'],,,,,,
/u/79737,['Business Strategy'],,,,,,
/u/203216,['Business Strategy'],,,,,,
/u/171237,['Governance and Society'],['Computer Science'],['Software Development'],"['Philosophy', 'Philosophy']",,,
/u/228980,"['Philosophy', 'Leadership and Management']",['Data Analysis & Statistics'],,,,,
/u/425159,['Mechanical Engineering'],,,,,,
/u/130849,['Computer Science'],,,,,,
/u/122976,['Business & Management'],"['Business & Management', 'Education']","['Business & Management', 'Business & Management']",,,,
/u/192083,['Language'],,,,,,
/u/219310,['Language'],,,,,,
/u/70776,['Language'],,,,,,
/u/471181,['Language'],,,,,,
/u/273735,"['Biology', 'Biology']",,,,,,
/u/220147,"['Biology', 'History', 'Design and Product', 'Music and Art', 'Design and Product', 'Design and Product', 'Software Development', 'Design and Product', 'Software Development', 'Music and Art', 'Design and Product', 'Music and Art', 'Social Sciences', 'Music and Art']",,,,,,
/u/221170,"['Biology', 'Design and Product']",,,,,,
/u/236797,"['Physics and Astronomy', 'Education', 'Bioinformatics', 'Personal Development', 'Business Essentials', 'https://www.class-central.com/mooc/6546/edx-hydraulique-fluviale']",,,,,,
/u/179595,"['Physics and Astronomy', 'Governance and Society']",,,,,,
/u/282908,"['Biology', 'Personal Development', 'Physics']",,,,,,
/u/111436,['Data Analysis'],['Data Analysis'],['Math and Logic'],,,,
/u/190386,"['Business Strategy', 'Economics', 'Business Strategy', 'Computer Security and Networks', 'Electrical Engineering', 'Computer Security and Networks', 'Software Development', 'Software Development', 'Software Development', 'Governance and Society', 'Economics', 'Personal Development', 'Software Development', 'Economics', 'History', 'Software Development']","['Computer Science', 'Computer Science']",,,,,
/u/207202,"['Business Strategy', 'Mobile and Web Development', 'Mobile and Web Development', 'Mobile and Web Development', 'Mobile and Web Development', 'Software Development', 'Software Development', 'Mobile and Web Development', 'Data Analysis', 'Computer Security and Networks', 'Data Analysis', 'Mobile and Web Development', 'Software Development', 'Data Analysis', 'Data Analysis', 'Machine Learning', 'Data Analysis', 'Personal Development', 'https://www.class-central.com/mooc/4239/coursera-html-css-and-javascript', 'Computer Science', 'Computer Science', 'Computer Science', 'Computer Science', 'Computer Science', 'Data Analysis & Statistics', 'Biology & Life Sciences', 'Software Development', 'Data Analysis & Statistics', 'Computer Science', 'Data Analysis & Statistics']",,,,,,
/u/268226,"['Business Strategy', 'Business Strategy', 'Leadership and Management', 'Leadership and Management', 'Philosophy', 'Design and Product', 'Leadership and Management', 'Economics', 'Computer Science']",,,,,,
/u/39836,['Biology'],"['Business Essentials', 'Leadership and Management']",,,,,
/u/116895,['Education'],"['Education', 'Education']",,,,,
/u/45987,"['Philosophy', 'History']",['Music and Art'],"['Philosophy', 'Math and Logic']",,,,
/u/392530,"['Philosophy', 'Bioinformatics']",,,,,,
/u/122078,['Engineering'],,,,,,
/u/249919,"['Economics', 'Economics']",,,,,,
/u/203757,['Research Methods'],,,,,,
/u/72840,['Research Methods'],,,,,,
/u/428039,['Medicine & Healthcare'],,,,,,
/u/267576,"['Medicine & Healthcare', 'Animals and Veterinary Science', 'Medicine & Healthcare', 'NA']",,,,,,
/u/161610,['Medicine & Healthcare'],,,,,,
/u/351060,"['Medicine & Healthcare', 'Medicine & Healthcare']",,,,,,
/u/345111,"['Medicine & Healthcare', 'Personal Development']",,,,,,
/u/376436,['Computer Security and Networks'],['Governance and Society'],,,,,
/u/181127,"['Medicine & Healthcare', 'Law', 'Medicine & Healthcare', 'Human Rights']",,,,,,
/u/424680,"['Philosophy', 'Leadership and Management', 'Personal Development']",,,,,,
/u/384440,['Computer Security and Networks'],,,,,,
/u/47940,"['Data Analysis', 'Engineering']",,,,,,
/u/182479,"['Music and Art', 'Music and Art']","['Computer Security and Networks', 'Music and Art', 'Design and Product', 'Business Strategy', 'Business Strategy', 'Design and Product', 'Business Strategy']",,,,,
/u/335137,['Computer Security and Networks'],,,,,,
/u/333733,"['Computer Security and Networks', 'Machine Learning']",,,,,,
/u/357161,['Computer Security and Networks'],,,,,,
/u/196157,['Business Essentials'],['Data Analysis'],,,,,
/u/99037,"['Business & Management', 'Business & Management']",,,,,,
/u/335493,['Business & Management'],,,,,,
/u/138048,"['Business & Management', 'Computer Science', 'Computer Science', 'Engineering', 'Computer Science', 'Data Analysis & Statistics']",,,,,,
/u/131815,['Data Analysis & Statistics'],,,,,,
/u/132184,['Data Analysis & Statistics'],,,,,,
/u/337453,['Data Analysis & Statistics'],,,,,,
/u/129359,['Data Analysis & Statistics'],,,,,,
/u/268075,"['Data Analysis & Statistics', 'Data Analysis', 'Computer Science']",,,,,,
/u/144357,"['Data Analysis & Statistics', 'Engineering', 'Biology & Life Sciences', 'Biology & Life Sciences', 'Biology & Life Sciences', 'Biology & Life Sciences']",,,,,,
/u/209914,"['Medicine & Healthcare', 'History']",,,,,,
/u/282572,['Software Development'],['Software Development'],"['Music and Art', 'Software Development', 'Math and Logic']",,,,
/u/150935,['Law'],,,,,,
/u/358321,[],,,,,,
/u/21391,"['Math', 'Math']",['Math and Logic'],['Probability and Statistics'],['Software Development'],['Probability and Statistics'],,
/u/434013,['Nutrition'],,,,,,
/u/408931,['Nutrition'],,,,,,
/u/143097,"['Algorithms', 'Math']",,,,,,
/u/47566,"['Mobile and Web Development', 'Mobile and Web Development', 'Software Development', 'Mobile and Web Development', 'Mobile and Web Development', 'Computer Science', 'Computer Science', 'Math and Logic', 'Data Analysis & Statistics', 'Computer Science', 'Data Analysis & Statistics', 'Computer Science']","['Algorithms', 'Algorithms']",,,,,
/u/245857,"['Algorithms', 'Software Development', 'Software Development', 'Algorithms', 'Machine Learning', 'Algorithms', 'Algorithms', 'Algorithms']",,,,,,
/u/284306,"['Algorithms', 'Machine Learning', 'Data Analysis & Statistics', 'Algorithms']",,,,,,
/u/250840,"['Algorithms', 'Machine Learning']",,,,,,
/u/424422,['Algorithms'],,,,,,
/u/298112,"['Algorithms', 'Personal Development', 'Computer Science', 'Computer Science', 'Computer Science']",,,,,,
/u/238177,['Algorithms'],,,,,,
/u/350158,"['Algorithms', 'Software Development', 'Software Development', 'Software Development', 'Machine Learning', 'Computer Science']",,,,,,
/u/138152,"['Algorithms', 'Algorithms', 'Computer Science']",,,,,,
/u/103189,"['Algorithms', 'Algorithms']",,,,,,
/u/80113,"['History', 'History']",,,,,,
/u/378778,"['Philosophy', 'Literature', 'Humanities']",,,,,,
/u/179554,['Philosophy'],,,,,,
/u/402499,"['Philosophy', 'Other Languages', 'History', 'Other Languages', 'Business & Management', 'Biology & Life Sciences']",,,,,,
/u/132935,"['Marketing', 'Data Analysis & Statistics']",['Leadership and Management'],"['Entrepreneurship', 'Computer Security and Networks']","['Computer Science', 'Medicine & Healthcare', 'Law']",['Finance'],,
/u/341679,"['Leadership and Management', 'Finance']",,,,,,
/u/133867,"['Computer Science', 'Computer Science']",,,,,,
/u/198603,"['Education', 'Personal Development']",,,,,,
/u/68489,"['Mobile and Web Development', 'Mobile and Web Development', 'Mobile and Web Development', 'Mobile and Web Development', 'Education & Teacher Training']",,,,,,
/u/181441,"['Education', 'Data Analysis', 'Personal Development']",,,,,,
/u/272527,['Business Essentials'],,,,,,
/u/128518,['Finance'],,,,,,
/u/200064,['Business Essentials'],,,,,,
/u/223350,"['Music and Art', 'Architecture']",,,,,,
/u/170370,"['Physics', 'Science', 'Math', 'Engineering', 'Environmental Studies']","['Music and Art', 'Environmental Science and Sustainability', 'Software Development', 'Environmental Science and Sustainability', 'Software Development', 'Environmental Science and Sustainability', 'Environmental Studies', 'Environmental Studies']",,,,,
/u/176293,['Communication'],,,,,,
/u/179508,['Biology'],,,,,,
/u/209240,['Biology'],,,,,,
/u/200862,['Psychology'],['Biology'],,,,,
/u/59298,['Biology'],,,,,,
/u/205347,['Leadership and Management'],['Software Development'],,,,,
/u/226879,"['Leadership and Management', 'Economics', 'Medicine & Healthcare']",,,,,,
/u/201571,['Computer Science'],['Animals and Veterinary Science'],,,,,
/u/176242,['Animals and Veterinary Science'],"['Animals and Veterinary Science', 'Animals and Veterinary Science', 'NA']",,,,,
/u/257978,['Animals and Veterinary Science'],,,,,,
/u/203283,"['Music and Art', 'History', 'History', 'History', 'Personal Development', 'History']",,,,,,
/u/121439,['Psychology'],,,,,,
/u/154373,"['Medicine & Healthcare', 'Clinical Science']",,,,,,
/u/320789,[],,,,,,
/u/109624,[],,,,,,
/u/167423,[],,,,,,
/u/353333,[],,,,,,
/u/74079,['Software Development'],,,,,,
/u/51026,['Math'],['Computer Security and Networks'],['Law'],,,,
/u/208170,"['Computer Security and Networks', 'Mobile and Web Development', 'Mobile and Web Development', 'Mobile and Web Development', 'Software Development', 'Mobile and Web Development', 'Mobile and Web Development', 'Mobile and Web Development', 'Mobile and Web Development', 'Software Development', 'Mobile and Web Development', 'Mobile and Web Development', 'Software Development']",['Mobile and Web Development'],,,,,
/u/273823,"['Computer Security and Networks', 'Software Development', 'Software Development', 'Software Development']",,,,,,
/u/40037,"['Computer Science', 'Humanities', 'Business & Management']","['Computer Security and Networks', 'Software Development']",,,,,
/u/242101,['Medicine & Healthcare'],,,,,,
/u/220764,['Math and Logic'],,,,,,
/u/120269,"['Math and Logic', 'Math', 'Energy & Earth Sciences', 'Math', 'Math']","['Math and Logic', 'Data Analysis', 'Computer Science']",,,,,
/@vinisha,['Marketing'],,,,,,
/u/17856,['Business Strategy'],,,,,,
/u/129288,"['Business Strategy', 'Health & Safety', 'Biology & Life Sciences', 'Business & Management']",,,,,,
/u/291843,['Marketing'],,,,,,
/u/196916,"['Marketing', 'Philosophy']",,,,,,
/u/196950,['Marketing'],,,,,,
/u/307887,['Marketing'],,,,,,
/u/143412,['Energy & Earth Sciences'],['Physics'],,,,,
/u/47512,['History'],,,,,,
/u/259680,['Biology'],,,,,,
/u/280371,['Personal Development'],,,,,,
/u/32747,['Data Analysis'],,,,,,
/u/152211,['Data Analysis & Statistics'],,,,,,
/u/92766,"['Data Analysis & Statistics', 'Data Analysis & Statistics']",,,,,,
/u/341083,"['Data Analysis', 'Machine Learning']",,,,,,
/u/190029,['Medicine & Healthcare'],,,,,,
/u/170651,"['Computer Security and Networks', 'Mobile and Web Development', 'Mobile and Web Development', 'Mobile and Web Development', 'Computer Science', 'Computer Science', 'Computer Science']","['Mobile and Web Development', 'Mobile and Web Development', 'Mobile and Web Development', 'Mobile and Web Development', 'Mobile and Web Development', 'Mobile and Web Development', 'Mobile and Web Development', 'Mobile and Web Development', 'Computer Science']",,,,,
/u/249236,['Mechanical Engineering'],,,,,,
/u/261760,"['History', 'Software Development', 'Philosophy']",,,,,,
/u/420656,['Leadership and Management'],,,,,,
/u/435336,['Machine Learning'],,,,,,
/u/345129,"['Machine Learning', 'Computer Science', 'Data Analysis & Statistics', 'Computer Science', 'Data Analysis & Statistics']",,,,,,
/u/370900,"['Machine Learning', 'Machine Learning']",,,,,,
/u/23180,['Data Analysis & Statistics'],['Machine Learning'],,,,,
/u/63835,"['History', 'History', 'Philosophy', 'Math and Logic']",,,,,,
/u/228478,['History'],,,,,,
/u/34408,['Mechanical Engineering'],,,,,,
/u/78603,['Mechanical Engineering'],,,,,,
/u/416144,['Mechanical Engineering'],,,,,,
/u/416376,['Mechanical Engineering'],,,,,,
/u/415885,['Mechanical Engineering'],,,,,,
/u/418245,['Mechanical Engineering'],,,,,,
/u/417651,['Mechanical Engineering'],,,,,,
/u/420997,"['Mechanical Engineering', 'Mechanical Engineering']",,,,,,
/u/415921,['Mechanical Engineering'],,,,,,
/u/31098,['Mechanical Engineering'],,,,,,
/u/415773,['Mechanical Engineering'],,,,,,
/u/415816,['Mechanical Engineering'],,,,,,
/u/416988,['Mechanical Engineering'],,,,,,
/u/423213,['Mechanical Engineering'],,,,,,
/u/415820,['Mechanical Engineering'],,,,,,
/u/415869,['Mechanical Engineering'],,,,,,
/u/416491,['Mechanical Engineering'],,,,,,
/u/417179,['Mechanical Engineering'],,,,,,
/u/415911,['Mechanical Engineering'],,,,,,
/u/415818,['Mechanical Engineering'],,,,,,
/u/415851,['Mechanical Engineering'],,,,,,
/u/58657,['Mechanical Engineering'],,,,,,
/u/159556,['Mechanical Engineering'],,,,,,
/u/415971,['Mechanical Engineering'],,,,,,
/u/415677,['Mechanical Engineering'],,,,,,
/u/185022,"['Music and Art', 'Music and Art']",,,,,,
/u/92619,['Electrical Engineering'],,,,,,
/u/419898,['Governance and Society'],,,,,,
/u/29121,['Entrepreneurship'],,,,,,
/u/335832,"['Personal Development', 'Entrepreneurship']",,,,,,
/u/159511,['Data Analysis & Statistics'],,,,,,
/u/194771,['Personal Development'],,,,,,
/u/225107,['Medicine & Healthcare'],,,,,,
/u/238602,['Other Languages'],,,,,,
/u/98117,['Software Development'],,,,,,
/u/159448,['Computer Security and Networks'],,,,,,
/u/141931,['Data Analysis & Statistics'],,,,,,
/u/2533,['Computer Security and Networks'],,,,,,
/u/242386,"['Computer Security and Networks', 'Machine Learning', 'Electronics']","['Electronics', 'Physics', 'Electronics']",,,,,
/u/277057,"['Computer Security and Networks', 'Machine Learning']",,,,,,
/u/241238,"['Computer Security and Networks', 'Philosophy & Ethics']",,,,,,
/u/102834,['Law'],,,,,,
/u/208248,"['Law', 'Law', 'Business Essentials', 'Business Essentials']",['NA'],,,,,
/u/321122,['History'],,,,,,
/u/401619,"['History', 'History']",,,,,,
/u/390150,['History'],,,,,,
/u/170395,['Machine Learning'],,,,,,
/u/255628,['Psychology'],,,,,,
/u/371388,['Psychology'],,,,,,
/u/219922,['Psychology'],,,,,,
/u/90502,['Learning English'],,,,,,
/u/142131,"['Environmental Science and Sustainability', 'Environmental Science and Sustainability', 'Environmental Science and Sustainability']",,,,,,
/u/365333,"['Music and Art', 'Psychology', 'Music and Art', 'Humanities']",,,,,,
/u/77076,['History'],,,,,,
/u/233497,['Design and Product'],,,,,,
/u/181419,['Music and Art'],,,,,,
/u/100057,['History'],,,,,,
/u/142573,['Data Analysis & Statistics'],,,,,,
/u/67796,"['Data Analysis & Statistics', 'Machine Learning', 'Machine Learning']",,,,,,
/u/462087,['Personal Development'],,,,,,
/u/408097,"['Business & Management', 'Communication', 'Biology & Life Sciences', 'Biology', 'Law', 'Communication', 'Law', 'Language']",,,,,,
/u/1510,['Electronics'],['Environmental Studies'],['Business & Management'],,,,
/u/340670,['Finance'],,,,,,
/u/229095,['Electrical Engineering'],,,,,,
/u/192045,['Business & Management'],"['Leadership and Management', 'Marketing']",,,,,
/u/270607,['Economics'],,,,,,
/u/226689,['Economics'],,,,,,
/u/359218,['Music and Art'],,,,,,
/u/352135,['https://www.class-central.com/mooc/4686/coursera-introduccion-a-la-contabilidad-financiera'],['History'],,,,,
/u/269519,"['Mobile and Web Development', 'Mobile and Web Development', 'Personal Development']",,,,,,
/u/140553,"['Business & Management', 'Computer Science']",,,,,,
/u/220782,"['Probability and Statistics', 'Probability and Statistics', 'Data Analysis', 'Data Analysis', 'Data Analysis', 'Data Analysis', 'Data Analysis', 'Data Analysis', 'Data Analysis & Statistics']",,,,,,
/u/126182,['Humanities'],['Economics'],,,,,
/u/360678,['Data Analysis'],,,,,,
/u/379790,"['Marketing', 'Marketing', 'Marketing']",,,,,,
/u/248778,['Marketing'],,,,,,
/u/210630,"['Business Essentials', 'Data Analysis']",,,,,,
/u/165050,"['Machine Learning', 'Biology & Life Sciences', 'NA', 'Computer Science', 'Data Analysis & Statistics', 'Engineering']","['Business Essentials', 'Biology & Life Sciences']",,,,,
