id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
/u/65808,"['Design and Product', 'Software Development', 'Software Development', 'Software Development']",,,,,,,,,,,,,,,
/u/60202,['Business Strategy'],,,,,,,,,,,,,,,
/u/58011,['Music and Art'],,,,,,,,,,,,,,,
/u/66246,"['Music and Art', 'Personal Development']",,,,,,,,,,,,,,,
/u/21430,['History'],['Philosophy'],,,,,,,,,,,,,,
/u/71893,"['Data Analysis', 'Data Analysis', 'Data Analysis', 'Data Analysis']",,,,,,,,,,,,,,,
/u/48460,"['Data Analysis', 'Data Analysis', 'Data Analysis', 'Data Analysis', 'Data Analysis']",,,,,,,,,,,,,,,
/u/65715,['Leadership and Management'],,,,,,,,,,,,,,,
/u/71180,"['Leadership and Management', 'Personal Development']",,,,,,,,,,,,,,,
/u/57725,['Mobile and Web Development'],,,,,,,,,,,,,,,
/u/68820,"['Music and Art', 'Personal Development', 'Nutrition', 'Mobile and Web Development']",,,,,,,,,,,,,,,
/u/44928,['History'],,,,,,,,,,,,,,,
/u/72256,['Entrepreneurship'],,,,,,,,,,,,,,,
/u/48347,['Data Analysis'],,,,,,,,,,,,,,,
/u/51694,['Data Analysis'],,,,,,,,,,,,,,,
/u/50578,['Data Analysis'],,,,,,,,,,,,,,,
/u/50821,['Data Analysis'],,,,,,,,,,,,,,,
/u/56432,['Law'],,,,,,,,,,,,,,,
/u/28509,['Electronics'],,,,,,,,,,,,,,,
/@rodger,['Computer Science'],['Software Development'],,,,,,,,,,,,,,
/u/39920,['Software Development'],,,,,,,,,,,,,,,
/u/44181,['Software Development'],,,,,,,,,,,,,,,
/u/44602,['Software Development'],,,,,,,,,,,,,,,
/u/46260,"['Music and Art', 'Software Development']",,,,,,,,,,,,,,,
/u/43160,['Entrepreneurship'],,,,,,,,,,,,,,,
/u/61738,"['Entrepreneurship', 'Entrepreneurship', 'Entrepreneurship']",,,,,,,,,,,,,,,
/u/45434,"['Medicine & Healthcare', 'Medicine & Healthcare']",,,,,,,,,,,,,,,
/u/51411,['Data Analysis'],,,,,,,,,,,,,,,
/u/57086,['Data Analysis'],,,,,,,,,,,,,,,
/u/42169,['Data Analysis'],,,,,,,,,,,,,,,
/u/40052,['Data Analysis'],,,,,,,,,,,,,,,
/u/55274,['Data Analysis'],,,,,,,,,,,,,,,
/u/71834,['Data Analysis'],['Data Analysis'],,,,,,,,,,,,,,
/u/57993,['Data Analysis'],,,,,,,,,,,,,,,
/u/50508,"['Data Analysis', 'Data Analysis']",,,,,,,,,,,,,,,
/u/39697,['Data Analysis'],,,,,,,,,,,,,,,
/u/72655,"['Data Analysis', 'Psychology']",,,,,,,,,,,,,,,
/u/63094,['Data Analysis'],,,,,,,,,,,,,,,
/u/70572,"['Data Analysis', 'Personal Development']",,,,,,,,,,,,,,,
/u/68059,['Data Analysis'],,,,,,,,,,,,,,,
/u/53706,['Software Development'],,,,,,,,,,,,,,,
/u/62962,['Software Development'],,,,,,,,,,,,,,,
/u/41288,['Governance and Society'],,,,,,,,,,,,,,,
/u/60424,['Entrepreneurship'],,,,,,,,,,,,,,,
/u/71813,['Personal Development'],,,,,,,,,,,,,,,
/u/37820,['Data Analysis'],,,,,,,,,,,,,,,
/u/62441,['Data Analysis'],,,,,,,,,,,,,,,
/u/51268,['Data Analysis'],,,,,,,,,,,,,,,
/u/72163,['Data Analysis'],,,,,,,,,,,,,,,
/u/43628,['Data Analysis'],,,,,,,,,,,,,,,
/u/48050,['Data Analysis'],,,,,,,,,,,,,,,
/u/43998,['Data Analysis'],,,,,,,,,,,,,,,
/u/53613,['Data Analysis'],,,,,,,,,,,,,,,
/u/62448,['Data Analysis'],,,,,,,,,,,,,,,
/u/70331,['Data Analysis'],,,,,,,,,,,,,,,
/u/58007,['Data Analysis'],,,,,,,,,,,,,,,
/u/42701,['Data Analysis'],,,,,,,,,,,,,,,
/u/57769,['Data Analysis'],,,,,,,,,,,,,,,
/u/55990,['Data Analysis'],,,,,,,,,,,,,,,
/u/48489,"['Data Analysis', 'Machine Learning']",,,,,,,,,,,,,,,
/u/20501,['Data Analysis'],,,,,,,,,,,,,,,
/u/35609,['Data Analysis'],,,,,,,,,,,,,,,
/u/45447,['Software Development'],,,,,,,,,,,,,,,
/u/46876,"['Machine Learning', 'Machine Learning']",,,,,,,,,,,,,,,
/u/39960,['Physics and Astronomy'],,,,,,,,,,,,,,,
/u/35142,['Machine Learning'],,,,,,,,,,,,,,,
/@mal,['Computer Science'],,,,,,,,,,,,,,,
/u/43050,['Machine Learning'],,,,,,,,,,,,,,,
/u/72129,['Machine Learning'],,,,,,,,,,,,,,,
/u/71342,['Machine Learning'],,,,,,,,,,,,,,,
/u/61387,['Machine Learning'],,,,,,,,,,,,,,,
/u/44229,['Machine Learning'],,,,,,,,,,,,,,,
/u/66014,['Machine Learning'],,,,,,,,,,,,,,,
/u/38844,"['Machine Learning', 'Data Analysis']",,,,,,,,,,,,,,,
/u/66145,"['Machine Learning', 'Personal Development', 'Machine Learning']",,,,,,,,,,,,,,,
/u/55014,['Machine Learning'],,,,,,,,,,,,,,,
/u/40734,['Data Analysis'],,,,,,,,,,,,,,,
/u/45360,['Data Analysis'],,,,,,,,,,,,,,,
/u/45969,['Personal Development'],,,,,,,,,,,,,,,
/u/39792,['Personal Development'],,,,,,,,,,,,,,,
/u/40110,['Personal Development'],,,,,,,,,,,,,,,
/u/46519,['Personal Development'],,,,,,,,,,,,,,,
/u/46208,['Personal Development'],,,,,,,,,,,,,,,
/u/44440,['Personal Development'],,,,,,,,,,,,,,,
/u/45967,['Personal Development'],,,,,,,,,,,,,,,
/u/46409,['Personal Development'],,,,,,,,,,,,,,,
/u/69906,['Personal Development'],,,,,,,,,,,,,,,
/u/48728,['Personal Development'],,,,,,,,,,,,,,,
/u/72115,['Personal Development'],,,,,,,,,,,,,,,
/u/68515,['Personal Development'],,,,,,,,,,,,,,,
/u/46186,['Personal Development'],,,,,,,,,,,,,,,
/u/71729,['Personal Development'],,,,,,,,,,,,,,,
/u/43053,['Personal Development'],,,,,,,,,,,,,,,
/u/70871,['Personal Development'],"['Nanotechnology', 'Computer Security and Networks']",,,,,,,,,,,,,,
/u/71211,['Personal Development'],,,,,,,,,,,,,,,
/u/68516,['Personal Development'],,,,,,,,,,,,,,,
/u/68803,['Personal Development'],,,,,,,,,,,,,,,
/u/71744,['Personal Development'],,,,,,,,,,,,,,,
/u/39610,['Personal Development'],,,,,,,,,,,,,,,
/u/66364,['Personal Development'],,,,,,,,,,,,,,,
/u/66397,['Personal Development'],,,,,,,,,,,,,,,
/u/68308,['Personal Development'],,,,,,,,,,,,,,,
/u/69353,['Personal Development'],,,,,,,,,,,,,,,
/u/62367,['Personal Development'],,,,,,,,,,,,,,,
/u/46463,['Personal Development'],,,,,,,,,,,,,,,
/u/32486,['Personal Development'],,,,,,,,,,,,,,,
/u/32471,['Social Sciences'],['Personal Development'],,,,,,,,,,,,,,
/u/62453,['Personal Development'],,,,,,,,,,,,,,,
/u/71924,['Personal Development'],,,,,,,,,,,,,,,
/u/67077,['Personal Development'],,,,,,,,,,,,,,,
/u/66162,['Personal Development'],,,,,,,,,,,,,,,
/u/60576,['Personal Development'],,,,,,,,,,,,,,,
/u/57411,['Personal Development'],,,,,,,,,,,,,,,
/u/68862,['Marketing'],,,,,,,,,,,,,,,
/u/63183,['Marketing'],,,,,,,,,,,,,,,
/u/63048,['Marketing'],,,,,,,,,,,,,,,
/u/62397,['Marketing'],,,,,,,,,,,,,,,
/u/65192,['Marketing'],,,,,,,,,,,,,,,
/u/68093,['Marketing'],,,,,,,,,,,,,,,
/u/63555,['Marketing'],,,,,,,,,,,,,,,
/u/63346,['Marketing'],,,,,,,,,,,,,,,
/u/67714,['Marketing'],,,,,,,,,,,,,,,
/u/68003,['Marketing'],,,,,,,,,,,,,,,
/u/64497,['Marketing'],,,,,,,,,,,,,,,
/u/69433,['Marketing'],,,,,,,,,,,,,,,
/u/64938,['Marketing'],,,,,,,,,,,,,,,
/u/63303,['Marketing'],,,,,,,,,,,,,,,
/u/65375,['Marketing'],,,,,,,,,,,,,,,
/u/64233,['Marketing'],,,,,,,,,,,,,,,
/u/70072,['Marketing'],,,,,,,,,,,,,,,
/u/66587,['Marketing'],,,,,,,,,,,,,,,
/u/63087,['Marketing'],,,,,,,,,,,,,,,
/u/63101,['Marketing'],,,,,,,,,,,,,,,
/u/66789,['Marketing'],,,,,,,,,,,,,,,
/u/68826,['Marketing'],,,,,,,,,,,,,,,
/u/64078,['Marketing'],,,,,,,,,,,,,,,
/u/63808,['Marketing'],,,,,,,,,,,,,,,
/u/64923,['Marketing'],,,,,,,,,,,,,,,
/u/64284,['Marketing'],,,,,,,,,,,,,,,
/u/63108,['Marketing'],,,,,,,,,,,,,,,
/u/67633,['Marketing'],,,,,,,,,,,,,,,
/u/59229,['Education'],,,,,,,,,,,,,,,
/u/53208,['Economics'],,,,,,,,,,,,,,,
/u/60689,['Philosophy'],,,,,,,,,,,,,,,
/u/51284,['Computer Security and Networks'],,,,,,,,,,,,,,,
/u/48057,['Psychology'],,,,,,,,,,,,,,,
/u/68386,['Psychology'],,,,,,,,,,,,,,,
/u/46971,['Economics'],,,,,,,,,,,,,,,
/u/49054,['Economics'],,,,,,,,,,,,,,,
/u/61566,['Business Essentials'],,,,,,,,,,,,,,,
/u/63725,['Math and Logic'],,,,,,,,,,,,,,,
/u/37261,['Computer Security and Networks'],,,,,,,,,,,,,,,
/u/52354,['Electrical Engineering'],,,,,,,,,,,,,,,
/u/64269,['Entrepreneurship'],,,,,,,,,,,,,,,
/u/39209,['Education & Teacher Training'],,,,,,,,,,,,,,,
/u/62300,"['Environmental Science and Sustainability', 'Environmental Science and Sustainability']",,,,,,,,,,,,,,,
/u/16409,['Data Analysis & Statistics'],,,,,,,,,,,,,,,
