"","degree","closeness","betweenness","eigenvector","transitivity","constraint","isolate","foldness","url","time"
"541",65,1.57649136082734e-05,2924.696230278,0.527817167371664,0.641346153846154,0.054762484311692,0,3,"36404",3
"542",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"82610",3
"543",47,1.57631740727313e-05,0.878919072699857,0.235313650788027,1,0.0760145300367485,0,4,"34617",3
"544",51,1.57547303577899e-05,0.115666174517218,0.520791317128071,1,0.0729556524521664,0,3,"47058",3
"545",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"81425",3
"546",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"45452",3
"547",53,1.56816007778074e-05,0,1,0.927431059506531,0.0685235030960167,0,2,"47053",3
"548",17,1.57331655129012e-05,0.0325396825396825,0.0371972606963882,1,0.187199973407088,0,1,"69976",3
"549",99,1.57930479003143e-05,4751.78465061536,0.448365948486958,0.428777571634714,0.0372547043548513,0,5,"90812",3
"550",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"36379",3
"551",92,1.57935467567952e-05,1951.52711023734,0.727432083381749,0.532011466794076,0.0419177656313182,0,6,"80164",3
"552",47,1.57631740727313e-05,0.878919072699857,0.235313650786979,1,0.0760145300367485,0,4,"69939",3
"553",9,1.57180805080084e-05,0,0.00917738883729991,1,0.359687147761709,0,2,"90815",3
"554",47,1.57631740727313e-05,0.878919072699857,0.235313650787958,1,0.0760145300367485,0,4,"83111",3
"555",5,1.57170923379175e-05,0.0612244897959184,0.0175976215988504,1,0.310723433612057,0,2,"35774",3
"556",51,1.57547303577899e-05,0.115666174517218,0.52079131712794,1,0.0729556524521664,0,3,"46933",3
"557",51,1.57547303577899e-05,0.115666174517218,0.520791317127694,1,0.0729556524521664,0,3,"78565",3
"558",60,1.57681451930809e-05,647.192489709018,0.252764432938929,0.671751412429379,0.0615201795067327,0,5,"36466",3
"559",7,1.57428252074117e-05,935.894514852102,0.0092804553183919,0.0952380952380952,0.174721049457665,0,3,"83109",3
"560",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"81056",3
"561",4,4.97141436738752e-06,0,5.06720272818721e-08,1,0.765629873051738,0,1,"45520",3
"562",51,1.57547303577899e-05,0.115666174517218,0.520791317127743,1,0.0729556524521664,0,3,"45521",3
"563",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"78589",3
"564",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"48827",3
"565",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"47761",3
"566",44,1.57738658590447e-05,1.03218117081147,0.219213964500183,1,0.0784909107308521,0,4,"47063",3
"567",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"83112",3
"568",1,1.55579065280976e-05,0,1.32535995676437e-06,0,1.00000487305174,0,1,"45518",3
"569",51,1.57547303577899e-05,0.115666174517218,0.520791317127493,1,0.0729556524521664,0,3,"14133",3
"570",92,1.57935467567952e-05,1951.52711023734,0.7274320833815,0.532011466794076,0.0419177656313182,0,6,"51341",3
"571",3,1.57267322995628e-05,56.5454314476373,0.0137501045706102,0.333333333333333,0.341312141759838,0,2,"69880",3
"572",51,1.57547303577899e-05,0.115666174517218,0.520791317128732,1,0.0729556524521664,0,3,"27188",3
"573",51,1.57547303577899e-05,0.115666174517218,0.520791317127156,1,0.0729556524521664,0,3,"49805",3
"574",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"78566",3
"575",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"45342",3
"576",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"34575",3
"577",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"69858",3
"578",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"69538",3
"579",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"69232",3
"580",2,1.56894739319391e-05,0,0.000861382519233929,1,0.825835897982486,0,1,"80768",3
"581",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"45517",3
"582",13,1.5659990290806e-05,0,0.000193628435412749,1,0.273787333808645,0,1,"70223",3
"583",47,1.57631740727313e-05,0.878919072699857,0.235313650786437,1,0.0760145300367485,0,4,"88626",3
"584",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"51484",3
"585",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"69218",3
"586",19,1.57462956839404e-05,2058.64219539976,0.0188822019459584,0.286549707602339,0.119247940468513,0,3,"81876",3
"587",92,1.57935467567952e-05,1951.52711023734,0.727432083381336,0.532011466794076,0.0419177656313182,0,6,"48819",3
"588",96,1.57800886840984e-05,1511.08922353014,0.743258220606982,0.519517543859649,0.0399876186184997,0,6,"45486",3
"589",51,1.57547303577899e-05,0.115666174517218,0.520791317127891,1,0.0729556524521664,0,3,"46962",3
"590",3,1.57124002262586e-05,0,0.00815268854027292,1,0.710037902912745,0,1,"51339",3
"591",51,1.57547303577899e-05,0.115666174517218,0.520791317127104,1,0.0729556524521664,0,3,"3131",3
