from,to
51467,12658
51467,12666
51467,81644
12658,12666
12658,81644
12666,81644
86,12
12,86
86,17410
17410,86
86,51467
86,51446
51467,86
51467,51446
51446,86
51446,51467
86,463
86,35
463,86
463,35
35,86
35,463
69291,14381
67376,3370
67376,384
3370,67376
3370,384
384,67376
384,3370
67376,12699
12699,67376
67376,379
67376,6266
379,67376
379,6266
6266,67376
6266,379
12,51467
12,51446
51467,12
51467,51446
51446,12
51446,51467
12,12695
12,24
12695,12
12695,24
24,12
24,12695
12,418
12,98
12,51446
418,12
418,98
418,51446
98,12
98,418
98,51446
51446,12
51446,418
51446,98
12,25295
12,25295
25295,12
12,98
12,35
12,374
12,20
12,24
12,365
12,418
12,42
12,25295
12,25392
12,28660
12,28662
12,68132
12,250
12,68121
98,35
98,374
98,20
98,24
98,365
98,418
98,42
98,25295
98,25392
98,28660
98,28662
98,68132
98,250
98,68121
35,374
35,20
35,24
35,365
35,418
35,42
35,25295
35,25392
35,28660
35,28662
35,68132
35,250
35,68121
374,35
374,20
374,24
374,365
374,418
374,42
374,25295
374,25392
374,28660
374,28662
374,68132
374,250
374,68121
20,24
20,365
20,418
20,42
20,25295
20,25392
20,28660
20,28662
20,68132
20,250
20,68121
24,365
24,418
24,42
24,25295
24,25392
24,28660
24,28662
24,68132
24,250
24,68121
365,24
365,418
365,42
365,25295
365,25392
365,28660
365,28662
365,68132
365,250
365,68121
418,42
418,25295
418,25392
418,28660
418,28662
418,68132
418,250
418,68121
42,418
42,25295
42,25392
42,28660
42,28662
42,68132
42,250
42,68121
25295,418
25295,42
25295,25392
25295,28660
25295,28662
25295,68132
25295,250
25295,68121
25392,28660
25392,28662
25392,68132
25392,250
25392,68121
28660,28662
28660,68132
28660,250
28660,68121
28662,28660
28662,68132
28662,250
28662,68121
68132,28660
68132,28662
68132,250
68132,68121
250,28660
250,28662
250,68132
250,68121
68121,28660
68121,28662
68121,68132
68121,250
379,70362
379,75193
70362,379
70362,75193
12677,458
458,12677
12677,196
196,12677
50780,122
122,50780
52,96
52,30
96,52
96,30
30,106
196,45
45,196
3356,3581
3581,3356
17410,24536
60,79
79,60
463,98
98,463
458,12656
1177,14151
14151,1177
212,16064
239,14150
14150,239
6814,102
6814,385
6814,414
6814,386
102,6814
102,385
102,414
102,386
385,6814
385,102
385,414
385,386
414,6814
414,102
414,385
414,386
386,6814
386,102
386,385
386,414
34333,27928
27928,34333
