course_id,title,provider,subject,school,time_school_ranking,total_review_rating,total_review_count,time,time_review_count,time_review_rating,time_avg_low_review,time_avg_moderate_review,time_avg_high_review,time_avg_helpful_review_score,time_avg_review_length,effort_hours (per_week),level,price,enrollment_type,course_length,url
CourseTalk-866,"""Adventures of Huckleberry Finn"" by Twain: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",25,0,0,1,0,0,0,0,0,0,0,3,Introductory,NA,FREE audit/Pay for certificate,4,29219
CourseTalk-866,"""Adventures of Huckleberry Finn"" by Twain: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",27,0,0,2,0,0,0,0,0,0,0,3,Introductory,NA,FREE audit/Pay for certificate,4,29219
CourseTalk-866,"""Adventures of Huckleberry Finn"" by Twain: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",26,0,0,3,0,0,0,0,0,0,0,3,Introductory,NA,FREE audit/Pay for certificate,4,29219
CourseTalk-866,"""Adventures of Huckleberry Finn"" by Twain: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",28,0,0,4,0,0,0,0,0,0,0,3,Introductory,NA,FREE audit/Pay for certificate,4,29219
CourseTalk-867,Marketing Analytics: Data Tools and Techniques,edX,Business & Management,Wharton School of the University of Pennsylvania,13,4,1,1,0,0,0,0,0,0,0,3.5,Intermediate,585,FREE audit/Pay for certificate,6,71383
CourseTalk-867,Marketing Analytics: Data Tools and Techniques,edX,Business & Management,Wharton School of the University of Pennsylvania,13,4,1,2,0,0,0,0,0,0,0,3.5,Intermediate,585,FREE audit/Pay for certificate,6,71383
CourseTalk-867,Marketing Analytics: Data Tools and Techniques,edX,Business & Management,Wharton School of the University of Pennsylvania,18,4,1,3,0,0,0,0,0,0,0,3.5,Intermediate,585,FREE audit/Pay for certificate,6,71383
CourseTalk-867,Marketing Analytics: Data Tools and Techniques,edX,Business & Management,Wharton School of the University of Pennsylvania,18,4,1,4,1,5.0,0.0,0.0,1.0,0.0,201.0,3.5,Intermediate,585,FREE audit/Pay for certificate,6,71383
CourseTalk-868,Managing the Value of Customer Relationships,edX,Business & Management,Wharton School of the University of Pennsylvania,13,0,0,1,0,0,0,0,0,0,0,3.5,Intermediate,585,FREE audit/Pay for certificate,6,113060
CourseTalk-868,Managing the Value of Customer Relationships,edX,Business & Management,Wharton School of the University of Pennsylvania,13,0,0,2,0,0,0,0,0,0,0,3.5,Intermediate,585,FREE audit/Pay for certificate,6,113060
CourseTalk-868,Managing the Value of Customer Relationships,edX,Business & Management,Wharton School of the University of Pennsylvania,18,0,0,3,0,0,0,0,0,0,0,3.5,Intermediate,585,FREE audit/Pay for certificate,6,113060
CourseTalk-868,Managing the Value of Customer Relationships,edX,Business & Management,Wharton School of the University of Pennsylvania,18,0,0,4,0,0,0,0,0,0,0,3.5,Intermediate,585,FREE audit/Pay for certificate,6,113060
CourseTalk-869,"CLEP Information Systems and Computer Applications, Part 4: Programming",edX,Computer Science,Universitat Polit?cnica de Valencia,NA,0,0,1,0,0,0,0,0,0,0,4,Introductory,0,FREE audit,4,46953
CourseTalk-869,"CLEP Information Systems and Computer Applications, Part 4: Programming",edX,Computer Science,Universitat Polit?cnica de Valencia,NA,0,0,2,0,0,0,0,0,0,0,4,Introductory,0,FREE audit,4,46953
CourseTalk-869,"CLEP Information Systems and Computer Applications, Part 4: Programming",edX,Computer Science,Universitat Polit?cnica de Valencia,NA,0,0,3,0,0,0,0,0,0,0,4,Introductory,0,FREE audit,4,46953
CourseTalk-869,"CLEP Information Systems and Computer Applications, Part 4: Programming",edX,Computer Science,Universitat Polit?cnica de Valencia,NA,0,0,4,0,0,0,0,0,0,0,4,Introductory,0,FREE audit,4,46953
CourseTalk-870,Learn Spanish: Basic Spanish for English Speakers,edX,Education & Teacher Training,Universitat Polit?cnica de Valencia,NA,4,29,1,0,0,0,0,0,0,0,4,Introductory,0,FREE audit,16,45497
CourseTalk-870,Learn Spanish: Basic Spanish for English Speakers,edX,Education & Teacher Training,Universitat Polit?cnica de Valencia,NA,4,29,2,0,0,0,0,0,0,0,4,Introductory,0,FREE audit,16,45497
CourseTalk-870,Learn Spanish: Basic Spanish for English Speakers,edX,Education & Teacher Training,Universitat Polit?cnica de Valencia,NA,4,29,3,22,3.590909090909091,0.13636363636363635,0.18181818181818182,0.6818181818181818,0.22727272727272727,349.1818181818182,4,Introductory,0,FREE audit,16,45497
CourseTalk-870,Learn Spanish: Basic Spanish for English Speakers,edX,Education & Teacher Training,Universitat Polit?cnica de Valencia,NA,4,29,4,7,3.5714285714285716,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.0,314.0,4,Introductory,0,FREE audit,16,45497
CourseTalk-871,"""Jane Eyre"" by Bronte: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",25,0,0,1,0,0,0,0,0,0,0,3,Introductory,NA,FREE audit/Pay for certificate,4,42211
CourseTalk-871,"""Jane Eyre"" by Bronte: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",27,0,0,2,0,0,0,0,0,0,0,3,Introductory,NA,FREE audit/Pay for certificate,4,42211
CourseTalk-871,"""Jane Eyre"" by Bronte: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",26,0,0,3,0,0,0,0,0,0,0,3,Introductory,NA,FREE audit/Pay for certificate,4,42211
CourseTalk-871,"""Jane Eyre"" by Bronte: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",28,0,0,4,0,0,0,0,0,0,0,3,Introductory,NA,FREE audit/Pay for certificate,4,42211
CourseTalk-872,Managing People from a Global Perspective,edX,Business & Management,Arizona State University,293,0,0,1,0,0,0,0,0,0,0,11,Intermediate,249,FREE audit/Pay for certificate,6,84083
CourseTalk-872,Managing People from a Global Perspective,edX,Business & Management,Arizona State University,294,0,0,2,0,0,0,0,0,0,0,11,Intermediate,249,FREE audit/Pay for certificate,6,84083
CourseTalk-872,Managing People from a Global Perspective,edX,Business & Management,Arizona State University,249,0,0,3,0,0,0,0,0,0,0,11,Intermediate,249,FREE audit/Pay for certificate,6,84083
CourseTalk-872,Managing People from a Global Perspective,edX,Business & Management,Arizona State University,222,0,0,4,0,0,0,0,0,0,0,11,Intermediate,249,FREE audit/Pay for certificate,6,84083
CourseTalk-873,"""A Christmas Carol"" by Dickens: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",25,0,0,1,0,0,0,0,0,0,0,3,Introductory,NA,FREE audit/Pay for certificate,4,29218
CourseTalk-873,"""A Christmas Carol"" by Dickens: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",27,0,0,2,0,0,0,0,0,0,0,3,Introductory,NA,FREE audit/Pay for certificate,4,29218
CourseTalk-873,"""A Christmas Carol"" by Dickens: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",26,0,0,3,0,0,0,0,0,0,0,3,Introductory,NA,FREE audit/Pay for certificate,4,29218
CourseTalk-873,"""A Christmas Carol"" by Dickens: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",28,0,0,4,0,0,0,0,0,0,0,3,Introductory,NA,FREE audit/Pay for certificate,4,29218
CourseTalk-874,M&A Professional Certificate Part 6 - Examination,edX,Economics & Finance,New York Institute of Finance,NA,0,0,1,0,0,0,0,0,0,0,1,Advanced,500,FREE audit/Pay for certificate,NA,46990
CourseTalk-874,M&A Professional Certificate Part 6 - Examination,edX,Economics & Finance,New York Institute of Finance,NA,0,0,2,0,0,0,0,0,0,0,1,Advanced,500,FREE audit/Pay for certificate,NA,46990
CourseTalk-874,M&A Professional Certificate Part 6 - Examination,edX,Economics & Finance,New York Institute of Finance,NA,0,0,3,0,0,0,0,0,0,0,1,Advanced,500,FREE audit/Pay for certificate,NA,46990
CourseTalk-874,M&A Professional Certificate Part 6 - Examination,edX,Economics & Finance,New York Institute of Finance,NA,0,0,4,0,0,0,0,0,0,0,1,Advanced,500,FREE audit/Pay for certificate,NA,46990
CourseTalk-875,Introduction to Windows PowerShell,edX,Computer Science,Microsoft,NA,0,0,1,0,0,0,0,0,0,0,NA,Introductory,NA,FREE audit/Pay for certificate,19,75387
CourseTalk-875,Introduction to Windows PowerShell,edX,Computer Science,Microsoft,NA,0,0,2,0,0,0,0,0,0,0,NA,Introductory,NA,FREE audit/Pay for certificate,19,75387
CourseTalk-875,Introduction to Windows PowerShell,edX,Computer Science,Microsoft,NA,0,0,3,0,0,0,0,0,0,0,NA,Introductory,NA,FREE audit/Pay for certificate,19,75387
CourseTalk-875,Introduction to Windows PowerShell,edX,Computer Science,Microsoft,NA,0,0,4,0,0,0,0,0,0,0,NA,Introductory,NA,FREE audit/Pay for certificate,19,75387
CourseTalk-876,Introduction to Continuum Physics,edX,Engineering,University of Michigan,22,0,0,1,0,0,0,0,0,0,0,8.5,Advanced,NA,FREE audit/Pay for certificate,10,87225
CourseTalk-876,Introduction to Continuum Physics,edX,Engineering,University of Michigan,23,0,0,2,0,0,0,0,0,0,0,8.5,Advanced,NA,FREE audit/Pay for certificate,10,87225
CourseTalk-876,Introduction to Continuum Physics,edX,Engineering,University of Michigan,30,0,0,3,0,0,0,0,0,0,0,8.5,Advanced,NA,FREE audit/Pay for certificate,10,87225
CourseTalk-876,Introduction to Continuum Physics,edX,Engineering,University of Michigan,23,0,0,4,0,0,0,0,0,0,0,8.5,Advanced,NA,FREE audit/Pay for certificate,10,87225
CourseTalk-877,Introduction to Engineering,edX,Engineering,University of Texas Arlington,NA,3,2,1,0,0,0,0,0,0,0,5,Introductory,49,FREE audit/Pay for certificate,8,69529
CourseTalk-877,Introduction to Engineering,edX,Engineering,University of Texas Arlington,NA,3,2,2,0,0,0,0,0,0,0,5,Introductory,49,FREE audit/Pay for certificate,8,69529
CourseTalk-877,Introduction to Engineering,edX,Engineering,University of Texas Arlington,NA,3,2,3,2,3.25,0.5,0.0,0.5,0.0,300.0,5,Introductory,49,FREE audit/Pay for certificate,8,69529
CourseTalk-877,Introduction to Engineering,edX,Engineering,University of Texas Arlington,NA,3,2,4,0,0,0,0,0,0,0,5,Introductory,49,FREE audit/Pay for certificate,8,69529
CourseTalk-878,Startup Success: How to Launch a Technology Company in 6 Steps,edX,Business & Management,Massachusetts Institute of Technology,1,0,0,1,0,0,0,0,0,0,0,2.5,Introductory,149,FREE audit/Pay for certificate,3,69898
CourseTalk-878,Startup Success: How to Launch a Technology Company in 6 Steps,edX,Business & Management,Massachusetts Institute of Technology,1,0,0,2,0,0,0,0,0,0,0,2.5,Introductory,149,FREE audit/Pay for certificate,3,69898
CourseTalk-878,Startup Success: How to Launch a Technology Company in 6 Steps,edX,Business & Management,Massachusetts Institute of Technology,1,0,0,3,0,0,0,0,0,0,0,2.5,Introductory,149,FREE audit/Pay for certificate,3,69898
CourseTalk-878,Startup Success: How to Launch a Technology Company in 6 Steps,edX,Business & Management,Massachusetts Institute of Technology,1,0,0,4,0,0,0,0,0,0,0,2.5,Introductory,149,FREE audit/Pay for certificate,3,69898
CourseTalk-879,Fundamentals of Market Structure,edX,Economics & Finance,New York Institute of Finance,NA,3,1,1,0,0,0,0,0,0,0,1.5,Introductory,25,FREE audit/Pay for certificate,1,69197
CourseTalk-879,Fundamentals of Market Structure,edX,Economics & Finance,New York Institute of Finance,NA,3,1,2,0,0,0,0,0,0,0,1.5,Introductory,25,FREE audit/Pay for certificate,1,69197
CourseTalk-879,Fundamentals of Market Structure,edX,Economics & Finance,New York Institute of Finance,NA,3,1,3,0,0,0,0,0,0,0,1.5,Introductory,25,FREE audit/Pay for certificate,1,69197
CourseTalk-879,Fundamentals of Market Structure,edX,Economics & Finance,New York Institute of Finance,NA,3,1,4,1,3.5,0.0,1.0,0.0,0.0,223.0,1.5,Introductory,25,FREE audit/Pay for certificate,1,69197
CourseTalk-880,Preparing for the AP Calculus AB Exam ? Part 2: Integrals,edX,Math,Rice University,136,2,1,1,0,0,0,0,0,0,0,3,Intermediate,49,FREE audit/Pay for certificate,8,50000
CourseTalk-880,Preparing for the AP Calculus AB Exam ? Part 2: Integrals,edX,Math,Rice University,129,2,1,2,0,0,0,0,0,0,0,3,Intermediate,49,FREE audit/Pay for certificate,8,50000
CourseTalk-880,Preparing for the AP Calculus AB Exam ? Part 2: Integrals,edX,Math,Rice University,106,2,1,3,1,0.5,0.0,0.0,1.0,0.0,453.0,3,Intermediate,49,FREE audit/Pay for certificate,8,50000
CourseTalk-880,Preparing for the AP Calculus AB Exam ? Part 2: Integrals,edX,Math,Rice University,90,2,1,4,0,0,0,0,0,0,0,3,Intermediate,49,FREE audit/Pay for certificate,8,50000
CourseTalk-881,The Beauty and Joy of Computing - AP¢ç CS Principles Part 2,edX,Computer Science,"University of California, Berkeley",25,0,0,1,0,0,0,0,0,0,0,5,Introductory,NA,FREE audit/Pay for certificate,14,70687
CourseTalk-881,The Beauty and Joy of Computing - AP¢ç CS Principles Part 2,edX,Computer Science,"University of California, Berkeley",27,0,0,2,0,0,0,0,0,0,0,5,Introductory,NA,FREE audit/Pay for certificate,14,70687
CourseTalk-881,The Beauty and Joy of Computing - AP¢ç CS Principles Part 2,edX,Computer Science,"University of California, Berkeley",26,0,0,3,0,0,0,0,0,0,0,5,Introductory,NA,FREE audit/Pay for certificate,14,70687
CourseTalk-881,The Beauty and Joy of Computing - AP¢ç CS Principles Part 2,edX,Computer Science,"University of California, Berkeley",28,0,0,4,0,0,0,0,0,0,0,5,Introductory,NA,FREE audit/Pay for certificate,14,70687
CourseTalk-882,Enterprise Architecture and Essentials of The Open Group Architecture Framework (TOGAF¢ç 9.1),edX,Business & Management,IEEE,NA,2,1,1,0,0,0,0,0,0,0,2.5,Intermediate,195,FREE audit/Pay for certificate,NA,82878
CourseTalk-882,Enterprise Architecture and Essentials of The Open Group Architecture Framework (TOGAF¢ç 9.1),edX,Business & Management,IEEE,NA,2,1,2,0,0,0,0,0,0,0,2.5,Intermediate,195,FREE audit/Pay for certificate,NA,82878
CourseTalk-882,Enterprise Architecture and Essentials of The Open Group Architecture Framework (TOGAF¢ç 9.1),edX,Business & Management,IEEE,NA,2,1,3,0,0,0,0,0,0,0,2.5,Intermediate,195,FREE audit/Pay for certificate,NA,82878
CourseTalk-882,Enterprise Architecture and Essentials of The Open Group Architecture Framework (TOGAF¢ç 9.1),edX,Business & Management,IEEE,NA,2,1,4,1,1.0,1.0,0.0,0.0,0.0,173.0,2.5,Intermediate,195,FREE audit/Pay for certificate,NA,82878
CourseTalk-883,"""Frankenstein; Or, The Modern Prometheus"" by Shelley: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",25,4,1,1,0,0,0,0,0,0,0,3,Introductory,0,FREE audit,4,32034
CourseTalk-883,"""Frankenstein; Or, The Modern Prometheus"" by Shelley: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",27,4,1,2,0,0,0,0,0,0,0,3,Introductory,0,FREE audit,4,32034
CourseTalk-883,"""Frankenstein; Or, The Modern Prometheus"" by Shelley: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",26,4,1,3,1,5.0,0.0,0.0,1.0,0.0,160.0,3,Introductory,0,FREE audit,4,32034
CourseTalk-883,"""Frankenstein; Or, The Modern Prometheus"" by Shelley: BerkeleyX Book Club",edX,Humanities,"University of California, Berkeley",28,4,1,4,0,0,0,0,0,0,0,3,Introductory,0,FREE audit,4,32034
CourseTalk-884,Analyzing and Visualizing Data with SQL Server Reporting Services,edX,Computer Science,Microsoft,NA,2,2,1,0,0,0,0,0,0,0,2.5,Intermediate,99,FREE audit/Pay for certificate,6,82171
CourseTalk-884,Analyzing and Visualizing Data with SQL Server Reporting Services,edX,Computer Science,Microsoft,NA,2,2,2,0,0,0,0,0,0,0,2.5,Intermediate,99,FREE audit/Pay for certificate,6,82171
CourseTalk-884,Analyzing and Visualizing Data with SQL Server Reporting Services,edX,Computer Science,Microsoft,NA,2,2,3,0,0,0,0,0,0,0,2.5,Intermediate,99,FREE audit/Pay for certificate,6,82171
CourseTalk-884,Analyzing and Visualizing Data with SQL Server Reporting Services,edX,Computer Science,Microsoft,NA,2,2,4,2,0.75,0.5,0.0,0.5,0.0,160.0,2.5,Intermediate,99,FREE audit/Pay for certificate,6,82171
CourseTalk-885,Introduction to Psychology | ãý×â???,edX,Philosophy & Ethics,Tsinghua University,48,0,0,1,0,0,0,0,0,0,0,5,Introductory,49,FREE audit/Pay for certificate,13,83246
CourseTalk-885,Introduction to Psychology | ãý×â???,edX,Philosophy & Ethics,Tsinghua University,47,0,0,2,0,0,0,0,0,0,0,5,Introductory,49,FREE audit/Pay for certificate,13,83246
CourseTalk-885,Introduction to Psychology | ãý×â???,edX,Philosophy & Ethics,Tsinghua University,25,0,0,3,0,0,0,0,0,0,0,5,Introductory,49,FREE audit/Pay for certificate,13,83246
CourseTalk-885,Introduction to Psychology | ãý×â???,edX,Philosophy & Ethics,Tsinghua University,24,0,0,4,0,0,0,0,0,0,0,5,Introductory,49,FREE audit/Pay for certificate,13,83246
CourseTalk-886,On-Ramp to AP* Physics C: Mechanics,edX,Physics,Weston High School,NA,3,2,1,0,0,0,0,0,0,0,12.5,Introductory,25,FREE audit/Pay for certificate,NA,36390
CourseTalk-886,On-Ramp to AP* Physics C: Mechanics,edX,Physics,Weston High School,NA,3,2,2,0,0,0,0,0,0,0,12.5,Introductory,25,FREE audit/Pay for certificate,NA,36390
CourseTalk-886,On-Ramp to AP* Physics C: Mechanics,edX,Physics,Weston High School,NA,3,2,3,1,4.5,0.0,0.0,1.0,0.0,248.0,12.5,Introductory,25,FREE audit/Pay for certificate,NA,36390
CourseTalk-886,On-Ramp to AP* Physics C: Mechanics,edX,Physics,Weston High School,NA,3,2,4,2,3.5,0.5,0.0,0.5,0.0,226.0,12.5,Introductory,25,FREE audit/Pay for certificate,NA,36390
CourseTalk-887,Smart Grids: Electricity for the Future,edX,Engineering,IEEE,NA,3,11,1,0,0,0,0,0,0,0,1.5,Introductory,49,FREE audit/Pay for certificate,4,75549
CourseTalk-887,Smart Grids: Electricity for the Future,edX,Engineering,IEEE,NA,3,11,2,0,0,0,0,0,0,0,1.5,Introductory,49,FREE audit/Pay for certificate,4,75549
CourseTalk-887,Smart Grids: Electricity for the Future,edX,Engineering,IEEE,NA,3,11,3,0,0,0,0,0,0,0,1.5,Introductory,49,FREE audit/Pay for certificate,4,75549
CourseTalk-887,Smart Grids: Electricity for the Future,edX,Engineering,IEEE,NA,3,11,4,11,2.772727272727273,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.0,279.90909090909093,1.5,Introductory,49,FREE audit/Pay for certificate,4,75549
CourseTalk-888,Introduction to Real-Time Systems,edX,Computer Science,IEEE,NA,3,2,1,0,0,0,0,0,0,0,NA,Introductory,0,FREE audit,3,50064
CourseTalk-888,Introduction to Real-Time Systems,edX,Computer Science,IEEE,NA,3,2,2,0,0,0,0,0,0,0,NA,Introductory,0,FREE audit,3,50064
CourseTalk-888,Introduction to Real-Time Systems,edX,Computer Science,IEEE,NA,3,2,3,1,3.0,0.0,1.0,0.0,0.0,183.0,NA,Introductory,0,FREE audit,3,50064
CourseTalk-888,Introduction to Real-Time Systems,edX,Computer Science,IEEE,NA,3,2,4,1,2.5,1.0,0.0,0.0,0.0,323.0,NA,Introductory,0,FREE audit,3,50064
CourseTalk-889,Topology in Condensed Matter: Tying Quantum Knots,edX,Physics,Delft University of Technology,95,3,6,1,0,0,0,0,0,0,0,4.5,Intermediate,0,FREE audit,12,36469
CourseTalk-889,Topology in Condensed Matter: Tying Quantum Knots,edX,Physics,Delft University of Technology,86,3,6,2,3,3.1666666666666665,0.0,0.0,1.0,0.0,788.6666666666666,4.5,Intermediate,0,FREE audit,12,36469
CourseTalk-889,Topology in Condensed Matter: Tying Quantum Knots,edX,Physics,Delft University of Technology,64,3,6,3,0,0,0,0,0,0,0,4.5,Intermediate,0,FREE audit,12,36469
CourseTalk-889,Topology in Condensed Matter: Tying Quantum Knots,edX,Physics,Delft University of Technology,62,3,6,4,3,2.0,0.0,0.0,1.0,0.0,211.33333333333334,4.5,Intermediate,0,FREE audit,12,36469
CourseTalk-890,Developing Dynamic Web Applications using Angular 2,edX,Computer Science,Microsoft,NA,3,3,1,0,0,0,0,0,0,0,3.5,Intermediate,0,FREE audit,5,69967
CourseTalk-890,Developing Dynamic Web Applications using Angular 2,edX,Computer Science,Microsoft,NA,3,3,2,0,0,0,0,0,0,0,3.5,Intermediate,0,FREE audit,5,69967
CourseTalk-890,Developing Dynamic Web Applications using Angular 2,edX,Computer Science,Microsoft,NA,3,3,3,1,4.0,0.0,0.0,1.0,0.0,60.0,3.5,Intermediate,0,FREE audit,5,69967
CourseTalk-890,Developing Dynamic Web Applications using Angular 2,edX,Computer Science,Microsoft,NA,3,3,4,2,2.0,1.0,0.0,0.0,0.0,1109.5,3.5,Intermediate,0,FREE audit,5,69967
CourseTalk-891,"ETV: Paludismo, Dengue y Chikungunya",edX,Health & Safety,M?xicoX,NA,2,1,1,0,0,0,0,0,0,0,10,Intermediate,0,FREE audit,2,46992
CourseTalk-891,"ETV: Paludismo, Dengue y Chikungunya",edX,Health & Safety,M?xicoX,NA,2,1,2,0,0,0,0,0,0,0,10,Intermediate,0,FREE audit,2,46992
CourseTalk-891,"ETV: Paludismo, Dengue y Chikungunya",edX,Health & Safety,M?xicoX,NA,2,1,3,1,0.5,0.0,0.0,1.0,0.0,279.0,10,Intermediate,0,FREE audit,2,46992
CourseTalk-891,"ETV: Paludismo, Dengue y Chikungunya",edX,Health & Safety,M?xicoX,NA,2,1,4,0,0,0,0,0,0,0,10,Intermediate,0,FREE audit,2,46992
CourseTalk-892,Cyber Security: Protecting Yourself and Your Data,edX,NA,IEEE,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,119,FREE audit/Pay for certificate,NA,83556
CourseTalk-892,Cyber Security: Protecting Yourself and Your Data,edX,NA,IEEE,NA,0,0,2,0,0,0,0,0,0,0,NA,NA,119,FREE audit/Pay for certificate,NA,83556
CourseTalk-892,Cyber Security: Protecting Yourself and Your Data,edX,NA,IEEE,NA,0,0,3,0,0,0,0,0,0,0,NA,NA,119,FREE audit/Pay for certificate,NA,83556
CourseTalk-892,Cyber Security: Protecting Yourself and Your Data,edX,NA,IEEE,NA,0,0,4,0,0,0,0,0,0,0,NA,NA,119,FREE audit/Pay for certificate,NA,83556
CourseTalk-893,Introduction to Cloud Computing,edX,Computer Science,IEEE,NA,3,3,1,0,0,0,0,0,0,0,3,Introductory,50,FREE audit/Pay for certificate,6,75386
CourseTalk-893,Introduction to Cloud Computing,edX,Computer Science,IEEE,NA,3,3,2,0,0,0,0,0,0,0,3,Introductory,50,FREE audit/Pay for certificate,6,75386
CourseTalk-893,Introduction to Cloud Computing,edX,Computer Science,IEEE,NA,3,3,3,0,0,0,0,0,0,0,3,Introductory,50,FREE audit/Pay for certificate,6,75386
CourseTalk-893,Introduction to Cloud Computing,edX,Computer Science,IEEE,NA,3,3,4,3,3.1666666666666665,0.3333333333333333,0.0,0.6666666666666666,0.0,405.3333333333333,3,Introductory,50,FREE audit/Pay for certificate,6,75386
CourseTalk-894,"Advanced Leadership for Engineers: Leading Teams, Organizations and Networks",edX,Business & Management,Delft University of Technology,95,0,0,1,0,0,0,0,0,0,0,4,Intermediate,190,FREE audit/Pay for certificate,5,83222
CourseTalk-894,"Advanced Leadership for Engineers: Leading Teams, Organizations and Networks",edX,Business & Management,Delft University of Technology,86,0,0,2,0,0,0,0,0,0,0,4,Intermediate,190,FREE audit/Pay for certificate,5,83222
CourseTalk-894,"Advanced Leadership for Engineers: Leading Teams, Organizations and Networks",edX,Business & Management,Delft University of Technology,64,0,0,3,0,0,0,0,0,0,0,4,Intermediate,190,FREE audit/Pay for certificate,5,83222
CourseTalk-894,"Advanced Leadership for Engineers: Leading Teams, Organizations and Networks",edX,Business & Management,Delft University of Technology,62,0,0,4,0,0,0,0,0,0,0,4,Intermediate,190,FREE audit/Pay for certificate,5,83222
CourseTalk-895,M&A Professional Certificate Part 5 ? Accounting for Mergers & Acquisitions,edX,Economics & Finance,New York Institute of Finance,NA,0,0,1,0,0,0,0,0,0,0,1.5,Intermediate,250,FREE audit/Pay for certificate,4,46943
CourseTalk-895,M&A Professional Certificate Part 5 ? Accounting for Mergers & Acquisitions,edX,Economics & Finance,New York Institute of Finance,NA,0,0,2,0,0,0,0,0,0,0,1.5,Intermediate,250,FREE audit/Pay for certificate,4,46943
CourseTalk-895,M&A Professional Certificate Part 5 ? Accounting for Mergers & Acquisitions,edX,Economics & Finance,New York Institute of Finance,NA,0,0,3,0,0,0,0,0,0,0,1.5,Intermediate,250,FREE audit/Pay for certificate,4,46943
CourseTalk-895,M&A Professional Certificate Part 5 ? Accounting for Mergers & Acquisitions,edX,Economics & Finance,New York Institute of Finance,NA,0,0,4,0,0,0,0,0,0,0,1.5,Intermediate,250,FREE audit/Pay for certificate,4,46943
CourseTalk-896,Project Management MicroMasters Capstone Exam,edX,Business & Management,Rochester Institute of Technology,NA,0,0,1,0,0,0,0,0,0,0,7,Advanced,600,FREE audit/Pay for certificate,1,92828
CourseTalk-896,Project Management MicroMasters Capstone Exam,edX,Business & Management,Rochester Institute of Technology,NA,0,0,2,0,0,0,0,0,0,0,7,Advanced,600,FREE audit/Pay for certificate,1,92828
CourseTalk-896,Project Management MicroMasters Capstone Exam,edX,Business & Management,Rochester Institute of Technology,NA,0,0,3,0,0,0,0,0,0,0,7,Advanced,600,FREE audit/Pay for certificate,1,92828
CourseTalk-896,Project Management MicroMasters Capstone Exam,edX,Business & Management,Rochester Institute of Technology,NA,0,0,4,0,0,0,0,0,0,0,7,Advanced,600,FREE audit/Pay for certificate,1,92828
CourseTalk-897,Selling Ideas: How to Influence Others and Get Your Message to Catch On,edX,Business & Management,Wharton School of the University of Pennsylvania,13,4,2,1,0,0,0,0,0,0,0,2.5,Intermediate,585,FREE audit/Pay for certificate,5,71384
CourseTalk-897,Selling Ideas: How to Influence Others and Get Your Message to Catch On,edX,Business & Management,Wharton School of the University of Pennsylvania,13,4,2,2,0,0,0,0,0,0,0,2.5,Intermediate,585,FREE audit/Pay for certificate,5,71384
CourseTalk-897,Selling Ideas: How to Influence Others and Get Your Message to Catch On,edX,Business & Management,Wharton School of the University of Pennsylvania,18,4,2,3,0,0,0,0,0,0,0,2.5,Intermediate,585,FREE audit/Pay for certificate,5,71384
CourseTalk-897,Selling Ideas: How to Influence Others and Get Your Message to Catch On,edX,Business & Management,Wharton School of the University of Pennsylvania,18,4,2,4,2,4.0,0.0,0.0,1.0,0.0,209.0,2.5,Intermediate,585,FREE audit/Pay for certificate,5,71384
CourseTalk-898,"Science at the Polls: Biology for Voters, Part 2",edX,Biology & Life Sciences,"University of California, Berkeley",25,0,0,1,0,0,0,0,0,0,0,6,Introductory,NA,FREE audit/Pay for certificate,7,45513
CourseTalk-898,"Science at the Polls: Biology for Voters, Part 2",edX,Biology & Life Sciences,"University of California, Berkeley",27,0,0,2,0,0,0,0,0,0,0,6,Introductory,NA,FREE audit/Pay for certificate,7,45513
CourseTalk-898,"Science at the Polls: Biology for Voters, Part 2",edX,Biology & Life Sciences,"University of California, Berkeley",26,0,0,3,0,0,0,0,0,0,0,6,Introductory,NA,FREE audit/Pay for certificate,7,45513
CourseTalk-898,"Science at the Polls: Biology for Voters, Part 2",edX,Biology & Life Sciences,"University of California, Berkeley",28,0,0,4,0,0,0,0,0,0,0,6,Introductory,NA,FREE audit/Pay for certificate,7,45513
CourseTalk-899,Cybersecurity: The CISO's View,edX,Computer Science,University of Washington,59,0,0,1,0,0,0,0,0,0,0,3.5,Introductory,79,FREE audit/Pay for certificate,4,112272
CourseTalk-899,Cybersecurity: The CISO's View,edX,Computer Science,University of Washington,65,0,0,2,0,0,0,0,0,0,0,3.5,Introductory,79,FREE audit/Pay for certificate,4,112272
