from,to
36466,83111
36466,45486
36466,48089
36466,47048
36466,36403
36466,45488
69985,36466
69985,3133
69985,69968
69985,45467
69985,45466
69985,83111
69985,45486
69985,48089
69985,47048
69985,36403
69985,45488
3133,36466
3133,69985
3133,69968
3133,45467
3133,45466
3133,83111
3133,45486
3133,48089
3133,47048
3133,36403
3133,45488
69968,36466
69968,69985
69968,3133
69968,45467
69968,45466
69968,83111
69968,45486
69968,48089
69968,47048
69968,36403
69968,45488
45467,36466
45467,69985
45467,3133
45467,69968
45467,45466
45467,83111
45467,45486
45467,48089
45467,47048
45467,36403
45467,45488
45466,36466
45466,69985
45466,3133
45466,69968
45466,45467
45466,83111
45466,45486
45466,48089
45466,47048
45466,36403
45466,45488
83111,45486
83111,48089
83111,47048
83111,36403
83111,45488
45486,83111
45486,48089
45486,47048
45486,36403
45486,45488
48089,83111
48089,45486
48089,47048
48089,36403
48089,45488
47048,83111
47048,45486
47048,48089
47048,36403
47048,45488
36403,83111
36403,45486
36403,48089
36403,47048
36403,45488
45488,83111
45488,45486
45488,48089
45488,47048
45488,36403
45466,47053
45466,45521
45466,45447
45466,45524
45466,46961
45466,46930
45466,46931
45466,36404
45466,47053
45466,78565
45466,46962
45466,3131
45466,45326
45466,69983
45466,26686
45466,28809
45466,35927
45466,45499
45466,45489
45466,36405
45466,83882
45466,92727
45466,34704
45466,46933
45466,48821
45466,48812
45466,69868
45466,27188
45466,69964
45466,49805
45466,50071
45466,51188
45466,51341
45466,48819
45466,51340
45466,81878
45466,69877
45466,65195
45466,14133
45466,46963
45466,19241
45466,51362
45466,80164
45466,47058
45466,66273
45466,68078
45466,68077
45466,68079
45466,34639
45466,51560
45466,45486
45466,65185
47053,45521
47053,45447
47053,45524
47053,46961
47053,46930
47053,46931
47053,36404
47053,47053
47053,78565
47053,46962
47053,3131
47053,45326
47053,69983
47053,26686
47053,28809
47053,35927
47053,45499
47053,45489
47053,36405
47053,83882
47053,92727
47053,34704
47053,46933
47053,48821
47053,48812
47053,69868
47053,27188
47053,69964
47053,49805
47053,50071
47053,51188
47053,51341
47053,48819
47053,51340
47053,81878
47053,69877
47053,65195
47053,14133
47053,46963
47053,19241
47053,51362
47053,80164
47053,47058
47053,66273
47053,68078
47053,68077
47053,68079
47053,34639
47053,51560
47053,45486
47053,65185
45521,47053
45521,45447
45521,45524
45521,46961
45521,46930
45521,46931
45521,36404
45521,47053
45521,78565
45521,46962
45521,3131
45521,45326
45521,69983
45521,26686
45521,28809
45521,35927
45521,45499
45521,45489
45521,36405
45521,83882
45521,92727
45521,34704
45521,46933
45521,48821
45521,48812
45521,69868
45521,27188
45521,69964
45521,49805
45521,50071
45521,51188
45521,51341
45521,48819
45521,51340
45521,81878
45521,69877
45521,65195
45521,14133
45521,46963
45521,19241
45521,51362
45521,80164
45521,47058
45521,66273
45521,68078
45521,68077
45521,68079
45521,34639
45521,51560
45521,45486
45521,65185
45447,47053
45447,45521
45447,45524
45447,46961
45447,46930
45447,46931
45447,36404
45447,47053
45447,78565
45447,46962
45447,3131
45447,45326
45447,69983
45447,26686
45447,28809
45447,35927
45447,45499
45447,45489
45447,36405
45447,83882
45447,92727
45447,34704
45447,46933
45447,48821
45447,48812
45447,69868
45447,27188
45447,69964
45447,49805
45447,50071
45447,51188
45447,51341
45447,48819
45447,51340
45447,81878
45447,69877
45447,65195
45447,14133
45447,46963
45447,19241
45447,51362
45447,80164
45447,47058
45447,66273
45447,68078
45447,68077
45447,68079
45447,34639
45447,51560
45447,45486
45447,65185
45524,46961
45524,46930
45524,46931
45524,36404
45524,47053
45524,78565
45524,46962
45524,3131
45524,45326
45524,69983
45524,26686
45524,28809
45524,35927
45524,45499
45524,45489
45524,36405
45524,83882
45524,92727
45524,34704
45524,46933
45524,48821
45524,48812
45524,69868
45524,27188
45524,69964
45524,49805
45524,50071
45524,51188
45524,51341
45524,48819
45524,51340
45524,81878
45524,69877
45524,65195
45524,14133
45524,46963
45524,19241
45524,51362
45524,80164
45524,47058
45524,66273
45524,68078
45524,68077
45524,68079
45524,34639
45524,51560
45524,45486
45524,65185
46961,46930
46961,46931
46961,36404
46961,47053
46961,78565
46961,46962
46961,3131
46961,45326
46961,69983
46961,26686
46961,28809
46961,35927
46961,45499
46961,45489
46961,36405
46961,83882
46961,92727
46961,34704
46961,46933
46961,48821
46961,48812
46961,69868
46961,27188
46961,69964
46961,49805
46961,50071
46961,51188
46961,51341
46961,48819
46961,51340
46961,81878
46961,69877
46961,65195
46961,14133
46961,46963
46961,19241
46961,51362
46961,80164
46961,47058
46961,66273
46961,68078
46961,68077
46961,68079
46961,34639
46961,51560
46961,45486
46961,65185
46930,46961
46930,46931
46930,36404
46930,47053
46930,78565
46930,46962
46930,3131
46930,45326
46930,69983
46930,26686
46930,28809
46930,35927
46930,45499
46930,45489
46930,36405
46930,83882
46930,92727
46930,34704
46930,46933
46930,48821
46930,48812
46930,69868
46930,27188
46930,69964
46930,49805
46930,50071
46930,51188
46930,51341
46930,48819
46930,51340
46930,81878
46930,69877
46930,65195
46930,14133
46930,46963
46930,19241
46930,51362
46930,80164
46930,47058
46930,66273
46930,68078
46930,68077
46930,68079
46930,34639
46930,51560
46930,45486
46930,65185
46931,36404
46931,47053
46931,78565
46931,46962
46931,3131
46931,45326
46931,69983
46931,26686
46931,28809
46931,35927
46931,45499
46931,45489
46931,36405
46931,83882
46931,92727
46931,34704
46931,46933
46931,48821
46931,48812
46931,69868
46931,27188
46931,69964
46931,49805
46931,50071
46931,51188
46931,51341
46931,48819
46931,51340
46931,81878
46931,69877
46931,65195
46931,14133
46931,46963
46931,19241
46931,51362
46931,80164
46931,47058
46931,66273
46931,68078
46931,68077
46931,68079
46931,34639
46931,51560
46931,45486
46931,65185
36404,47053
36404,78565
36404,46962
36404,3131
36404,45326
36404,69983
36404,26686
36404,28809
36404,35927
36404,45499
36404,45489
36404,36405
36404,83882
36404,92727
36404,34704
36404,46933
36404,48821
36404,48812
36404,69868
36404,27188
36404,69964
36404,49805
36404,50071
36404,51188
36404,51341
36404,48819
36404,51340
36404,81878
36404,69877
36404,65195
36404,14133
36404,46963
36404,19241
36404,51362
36404,80164
36404,47058
36404,66273
36404,68078
36404,68077
36404,68079
36404,34639
36404,51560
36404,45486
36404,65185
47053,36404
47053,78565
47053,46962
47053,3131
47053,45326
47053,69983
47053,26686
47053,28809
47053,35927
47053,45499
47053,45489
47053,36405
47053,83882
47053,92727
47053,34704
47053,46933
47053,48821
47053,48812
47053,69868
47053,27188
47053,69964
47053,49805
47053,50071
47053,51188
47053,51341
47053,48819
47053,51340
47053,81878
47053,69877
47053,65195
47053,14133
47053,46963
47053,19241
47053,51362
47053,80164
47053,47058
47053,66273
47053,68078
47053,68077
47053,68079
47053,34639
47053,51560
47053,45486
47053,65185
78565,36404
78565,47053
78565,46962
78565,3131
78565,45326
78565,69983
78565,26686
78565,28809
78565,35927
78565,45499
78565,45489
78565,36405
78565,83882
78565,92727
78565,34704
78565,46933
78565,48821
78565,48812
78565,69868
78565,27188
78565,69964
78565,49805
78565,50071
78565,51188
78565,51341
78565,48819
78565,51340
78565,81878
78565,69877
78565,65195
78565,14133
78565,46963
78565,19241
78565,51362
78565,80164
78565,47058
78565,66273
78565,68078
78565,68077
78565,68079
78565,34639
78565,51560
78565,45486
78565,65185
46962,36404
46962,47053
46962,78565
46962,3131
46962,45326
46962,69983
46962,26686
46962,28809
46962,35927
46962,45499
46962,45489
46962,36405
46962,83882
46962,92727
46962,34704
46962,46933
46962,48821
46962,48812
46962,69868
46962,27188
46962,69964
46962,49805
46962,50071
46962,51188
46962,51341
46962,48819
46962,51340
46962,81878
46962,69877
46962,65195
46962,14133
46962,46963
46962,19241
46962,51362
46962,80164
46962,47058
46962,66273
46962,68078
46962,68077
46962,68079
46962,34639
46962,51560
46962,45486
46962,65185
3131,36404
3131,47053
3131,78565
3131,46962
3131,45326
3131,69983
3131,26686
3131,28809
3131,35927
3131,45499
3131,45489
3131,36405
3131,83882
3131,92727
3131,34704
3131,46933
3131,48821
3131,48812
3131,69868
3131,27188
3131,69964
3131,49805
3131,50071
3131,51188
3131,51341
3131,48819
3131,51340
3131,81878
3131,69877
3131,65195
3131,14133
3131,46963
3131,19241
3131,51362
3131,80164
3131,47058
3131,66273
3131,68078
3131,68077
3131,68079
3131,34639
3131,51560
3131,45486
3131,65185
45326,36404
45326,47053
45326,78565
45326,46962
45326,3131
45326,69983
45326,26686
45326,28809
45326,35927
45326,45499
45326,45489
45326,36405
45326,83882
45326,92727
45326,34704
45326,46933
45326,48821
45326,48812
45326,69868
45326,27188
45326,69964
45326,49805
45326,50071
45326,51188
45326,51341
45326,48819
45326,51340
45326,81878
45326,69877
45326,65195
45326,14133
45326,46963
45326,19241
45326,51362
45326,80164
45326,47058
45326,66273
45326,68078
45326,68077
45326,68079
45326,34639
45326,51560
45326,45486
45326,65185
69983,36404
69983,47053
69983,78565
69983,46962
69983,3131
69983,45326
69983,26686
69983,28809
69983,35927
69983,45499
69983,45489
69983,36405
69983,83882
69983,92727
69983,34704
69983,46933
69983,48821
69983,48812
69983,69868
69983,27188
69983,69964
69983,49805
69983,50071
69983,51188
69983,51341
69983,48819
69983,51340
69983,81878
69983,69877
69983,65195
69983,14133
69983,46963
69983,19241
69983,51362
69983,80164
69983,47058
69983,66273
69983,68078
69983,68077
69983,68079
69983,34639
69983,51560
69983,45486
69983,65185
26686,36404
26686,47053
26686,78565
26686,46962
26686,3131
26686,45326
26686,69983
26686,28809
26686,35927
26686,45499
26686,45489
26686,36405
26686,83882
26686,92727
26686,34704
26686,46933
26686,48821
26686,48812
26686,69868
26686,27188
26686,69964
26686,49805
26686,50071
26686,51188
26686,51341
26686,48819
26686,51340
26686,81878
26686,69877
26686,65195
26686,14133
26686,46963
26686,19241
26686,51362
26686,80164
26686,47058
26686,66273
26686,68078
26686,68077
26686,68079
26686,34639
26686,51560
26686,45486
26686,65185
28809,35927
28809,45499
28809,45489
28809,36405
28809,83882
28809,92727
28809,34704
28809,46933
28809,48821
28809,48812
28809,69868
28809,27188
28809,69964
28809,49805
28809,50071
28809,51188
28809,51341
28809,48819
28809,51340
28809,81878
28809,69877
28809,65195
28809,14133
28809,46963
28809,19241
28809,51362
28809,80164
28809,47058
28809,66273
28809,68078
28809,68077
28809,68079
28809,34639
28809,51560
28809,45486
28809,65185
35927,28809
35927,45499
35927,45489
35927,36405
35927,83882
35927,92727
35927,34704
35927,46933
35927,48821
35927,48812
35927,69868
35927,27188
35927,69964
35927,49805
35927,50071
35927,51188
35927,51341
35927,48819
35927,51340
35927,81878
35927,69877
35927,65195
35927,14133
35927,46963
35927,19241
35927,51362
35927,80164
35927,47058
35927,66273
35927,68078
35927,68077
35927,68079
35927,34639
35927,51560
35927,45486
35927,65185
45499,28809
45499,35927
45499,45489
45499,36405
45499,83882
45499,92727
45499,34704
45499,46933
45499,48821
45499,48812
45499,69868
45499,27188
45499,69964
45499,49805
45499,50071
45499,51188
45499,51341
45499,48819
45499,51340
45499,81878
45499,69877
45499,65195
45499,14133
45499,46963
45499,19241
45499,51362
45499,80164
45499,47058
45499,66273
45499,68078
45499,68077
45499,68079
45499,34639
45499,51560
45499,45486
45499,65185
45489,28809
45489,35927
45489,45499
45489,36405
45489,83882
45489,92727
45489,34704
45489,46933
45489,48821
45489,48812
45489,69868
45489,27188
45489,69964
45489,49805
45489,50071
45489,51188
45489,51341
45489,48819
45489,51340
45489,81878
45489,69877
45489,65195
45489,14133
45489,46963
45489,19241
45489,51362
45489,80164
45489,47058
45489,66273
45489,68078
45489,68077
45489,68079
45489,34639
45489,51560
45489,45486
45489,65185
36405,28809
36405,35927
36405,45499
36405,45489
36405,83882
36405,92727
36405,34704
36405,46933
36405,48821
36405,48812
36405,69868
36405,27188
36405,69964
36405,49805
36405,50071
36405,51188
36405,51341
36405,48819
36405,51340
36405,81878
36405,69877
36405,65195
36405,14133
36405,46963
36405,19241
36405,51362
36405,80164
36405,47058
36405,66273
36405,68078
36405,68077
36405,68079
36405,34639
36405,51560
36405,45486
36405,65185
83882,28809
83882,35927
83882,45499
83882,45489
83882,36405
83882,92727
83882,34704
83882,46933
83882,48821
83882,48812
83882,69868
83882,27188
83882,69964
83882,49805
83882,50071
83882,51188
83882,51341
83882,48819
83882,51340
83882,81878
83882,69877
83882,65195
83882,14133
83882,46963
83882,19241
83882,51362
83882,80164
83882,47058
83882,66273
83882,68078
83882,68077
83882,68079
83882,34639
83882,51560
83882,45486
83882,65185
92727,34704
92727,46933
92727,48821
92727,48812
92727,69868
92727,27188
92727,69964
92727,49805
92727,50071
92727,51188
92727,51341
92727,48819
92727,51340
92727,81878
92727,69877
92727,65195
92727,14133
92727,46963
92727,19241
92727,51362
92727,80164
92727,47058
92727,66273
92727,68078
92727,68077
92727,68079
92727,34639
92727,51560
92727,45486
92727,65185
34704,46933
34704,48821
34704,48812
34704,69868
34704,27188
34704,69964
34704,49805
34704,50071
34704,51188
34704,51341
34704,48819
34704,51340
34704,81878
34704,69877
34704,65195
34704,14133
34704,46963
34704,19241
34704,51362
34704,80164
34704,47058
34704,66273
34704,68078
34704,68077
34704,68079
34704,34639
34704,51560
34704,45486
34704,65185
46933,34704
46933,48821
46933,48812
46933,69868
46933,27188
46933,69964
46933,49805
46933,50071
46933,51188
46933,51341
46933,48819
46933,51340
46933,81878
46933,69877
46933,65195
46933,14133
46933,46963
46933,19241
46933,51362
46933,80164
46933,47058
46933,66273
46933,68078
46933,68077
46933,68079
46933,34639
46933,51560
46933,45486
46933,65185
48821,34704
48821,46933
48821,48812
48821,69868
48821,27188
48821,69964
48821,49805
48821,50071
48821,51188
48821,51341
48821,48819
48821,51340
48821,81878
48821,69877
48821,65195
48821,14133
48821,46963
48821,19241
48821,51362
48821,80164
48821,47058
48821,66273
48821,68078
48821,68077
48821,68079
48821,34639
48821,51560
48821,45486
48821,65185
48812,34704
48812,46933
48812,48821
48812,69868
48812,27188
48812,69964
48812,49805
48812,50071
48812,51188
48812,51341
48812,48819
48812,51340
48812,81878
48812,69877
48812,65195
48812,14133
48812,46963
48812,19241
48812,51362
48812,80164
48812,47058
48812,66273
48812,68078
48812,68077
48812,68079
48812,34639
48812,51560
48812,45486
48812,65185
69868,34704
69868,46933
69868,48821
69868,48812
69868,27188
69868,69964
69868,49805
69868,50071
69868,51188
69868,51341
69868,48819
69868,51340
69868,81878
69868,69877
69868,65195
69868,14133
69868,46963
69868,19241
69868,51362
69868,80164
69868,47058
69868,66273
69868,68078
69868,68077
69868,68079
69868,34639
69868,51560
69868,45486
69868,65185
27188,69964
27188,49805
27188,50071
27188,51188
27188,51341
27188,48819
27188,51340
27188,81878
27188,69877
27188,65195
27188,14133
27188,46963
27188,19241
27188,51362
27188,80164
27188,47058
27188,66273
27188,68078
27188,68077
27188,68079
27188,34639
27188,51560
27188,45486
27188,65185
69964,49805
69964,50071
69964,51188
69964,51341
69964,48819
69964,51340
69964,81878
69964,69877
69964,65195
69964,14133
69964,46963
69964,19241
69964,51362
69964,80164
69964,47058
69964,66273
69964,68078
69964,68077
69964,68079
69964,34639
69964,51560
69964,45486
69964,65185
49805,50071
49805,51188
49805,51341
49805,48819
49805,51340
49805,81878
49805,69877
49805,65195
49805,14133
49805,46963
49805,19241
49805,51362
49805,80164
49805,47058
49805,66273
49805,68078
49805,68077
49805,68079
49805,34639
49805,51560
49805,45486
49805,65185
50071,51188
50071,51341
50071,48819
50071,51340
50071,81878
50071,69877
50071,65195
50071,14133
50071,46963
50071,19241
50071,51362
50071,80164
50071,47058
50071,66273
50071,68078
50071,68077
50071,68079
50071,34639
50071,51560
50071,45486
50071,65185
51188,50071
51188,51341
51188,48819
51188,51340
51188,81878
51188,69877
51188,65195
51188,14133
51188,46963
51188,19241
51188,51362
51188,80164
51188,47058
51188,66273
51188,68078
51188,68077
51188,68079
51188,34639
51188,51560
51188,45486
51188,65185
51341,48819
51341,51340
51341,81878
51341,69877
51341,65195
51341,14133
51341,46963
51341,19241
51341,51362
51341,80164
51341,47058
51341,66273
51341,68078
51341,68077
51341,68079
51341,34639
51341,51560
51341,45486
51341,65185
48819,51340
48819,81878
48819,69877
48819,65195
48819,14133
48819,46963
48819,19241
48819,51362
48819,80164
48819,47058
48819,66273
48819,68078
48819,68077
48819,68079
48819,34639
48819,51560
48819,45486
48819,65185
51340,81878
51340,69877
51340,65195
51340,14133
51340,46963
51340,19241
51340,51362
51340,80164
51340,47058
51340,66273
51340,68078
51340,68077
51340,68079
51340,34639
51340,51560
51340,45486
51340,65185
81878,69877
81878,65195
81878,14133
81878,46963
81878,19241
81878,51362
81878,80164
81878,47058
81878,66273
81878,68078
81878,68077
81878,68079
81878,34639
81878,51560
81878,45486
81878,65185
69877,81878
69877,65195
69877,14133
69877,46963
69877,19241
69877,51362
69877,80164
69877,47058
69877,66273
69877,68078
69877,68077
69877,68079
69877,34639
69877,51560
69877,45486
69877,65185
65195,81878
65195,69877
65195,14133
65195,46963
65195,19241
65195,51362
65195,80164
65195,47058
65195,66273
65195,68078
65195,68077
65195,68079
65195,34639
65195,51560
65195,45486
65195,65185
14133,46963
14133,19241
14133,51362
14133,80164
14133,47058
14133,66273
14133,68078
14133,68077
14133,68079
14133,34639
14133,51560
14133,45486
14133,65185
46963,19241
46963,51362
46963,80164
46963,47058
46963,66273
46963,68078
46963,68077
46963,68079
46963,34639
46963,51560
46963,45486
46963,65185
19241,51362
19241,80164
19241,47058
19241,66273
19241,68078
19241,68077
19241,68079
19241,34639
19241,51560
19241,45486
19241,65185
51362,80164
51362,47058
51362,66273
51362,68078
51362,68077
51362,68079
51362,34639
51362,51560
51362,45486
51362,65185
80164,47058
80164,66273
80164,68078
80164,68077
80164,68079
80164,34639
80164,51560
80164,45486
80164,65185
47058,66273
47058,68078
47058,68077
47058,68079
47058,34639
47058,51560
47058,45486
47058,65185
66273,68078
66273,68077
66273,68079
66273,34639
66273,51560
66273,45486
66273,65185
68078,68077
68078,68079
68078,34639
68078,51560
68078,45486
68078,65185
68077,68078
68077,68079
68077,34639
68077,51560
68077,45486
68077,65185
68079,68078
68079,68077
68079,34639
68079,51560
68079,45486
68079,65185
34639,51560
34639,45486
34639,65185
51560,45486
51560,65185
45486,65185
65185,45486
16,47113
16,50497
16,50537
16,81876
47113,50497
47113,50537
47113,81876
50497,50537
50497,81876
50537,81876
45510,83015
50831,34840
50831,50579
50831,50476
34840,50579
34840,50476
50579,34840
50579,50476
50476,34840
50476,50579
34840,45173
45173,34840
45524,36345
45524,69976
45524,75654
45524,45182
45524,69849
45524,45226
45524,81430
45524,45476
45524,47052
45524,70219
45524,65185
45524,48828
45524,80163
45524,45488
45524,45464
45524,65212
45524,51414
36345,45524
36345,69976
36345,75654
36345,45182
36345,69849
36345,45226
36345,81430
36345,45476
36345,47052
36345,70219
36345,65185
36345,48828
36345,80163
36345,45488
36345,45464
36345,65212
36345,51414
69976,75654
69976,45182
69976,69849
69976,45226
69976,81430
69976,45476
69976,47052
69976,70219
69976,65185
69976,48828
69976,80163
69976,45488
69976,45464
69976,65212
69976,51414
75654,69976
75654,45182
75654,69849
75654,45226
75654,81430
75654,45476
75654,47052
75654,70219
75654,65185
75654,48828
75654,80163
75654,45488
75654,45464
75654,65212
75654,51414
45182,69976
45182,75654
45182,69849
45182,45226
45182,81430
45182,45476
45182,47052
45182,70219
45182,65185
45182,48828
45182,80163
45182,45488
45182,45464
45182,65212
45182,51414
69849,69976
69849,75654
69849,45182
69849,45226
69849,81430
69849,45476
69849,47052
69849,70219
69849,65185
69849,48828
69849,80163
69849,45488
69849,45464
69849,65212
69849,51414
45226,81430
45226,45476
45226,47052
45226,70219
45226,65185
45226,48828
45226,80163
45226,45488
45226,45464
45226,65212
45226,51414
81430,45476
81430,47052
81430,70219
81430,65185
81430,48828
81430,80163
81430,45488
81430,45464
81430,65212
81430,51414
45476,47052
45476,70219
45476,65185
45476,48828
45476,80163
45476,45488
45476,45464
45476,65212
45476,51414
47052,70219
47052,65185
47052,48828
47052,80163
47052,45488
47052,45464
47052,65212
47052,51414
70219,65185
70219,48828
70219,80163
70219,45488
70219,45464
70219,65212
70219,51414
65185,48828
65185,80163
65185,45488
65185,45464
65185,65212
65185,51414
48828,65185
48828,80163
48828,45488
48828,45464
48828,65212
48828,51414
80163,45488
80163,45464
80163,65212
80163,51414
45488,45464
45488,65212
45488,51414
45464,65212
45464,51414
65212,51414
34642,34834
34642,35774
34642,12
34642,76
34642,69895
34834,34642
34834,35774
34834,12
34834,76
34834,69895
35774,34642
35774,34834
35774,12
35774,76
35774,69895
12,34642
12,34834
12,35774
12,76
12,69895
76,34642
76,34834
76,35774
76,12
76,69895
83107,14103
83107,27409
83107,50497
83107,108
83107,51316
83107,16068
83107,50361
83107,36466
83107,34841
83107,51309
83107,51311
83107,51305
83107,51322
83107,27204
83107,45217
14103,83107
14103,27409
14103,50497
14103,108
14103,51316
14103,16068
14103,50361
14103,36466
14103,34841
14103,51309
14103,51311
14103,51305
14103,51322
14103,27204
14103,45217
27409,83107
27409,14103
27409,50497
27409,108
27409,51316
27409,16068
27409,50361
27409,36466
27409,34841
27409,51309
27409,51311
27409,51305
27409,51322
27409,27204
27409,45217
50497,83107
50497,14103
50497,27409
50497,108
50497,51316
50497,16068
50497,50361
50497,36466
50497,34841
50497,51309
50497,51311
50497,51305
50497,51322
50497,27204
50497,45217
108,83107
108,14103
108,27409
108,50497
108,51316
108,16068
108,50361
108,36466
108,34841
108,51309
108,51311
108,51305
108,51322
108,27204
108,45217
51316,83107
51316,14103
51316,27409
51316,50497
51316,108
51316,16068
51316,50361
51316,36466
51316,34841
51316,51309
51316,51311
51316,51305
51316,51322
51316,27204
51316,45217
16068,83107
16068,14103
16068,27409
16068,50497
16068,108
16068,51316
16068,50361
16068,36466
16068,34841
16068,51309
16068,51311
16068,51305
16068,51322
16068,27204
16068,45217
50361,83107
50361,14103
50361,27409
50361,50497
50361,108
50361,51316
50361,16068
50361,36466
50361,34841
50361,51309
50361,51311
50361,51305
50361,51322
50361,27204
50361,45217
36466,34841
36466,51309
36466,51311
36466,51305
36466,51322
36466,27204
36466,45217
34841,36466
34841,51309
34841,51311
34841,51305
34841,51322
34841,27204
34841,45217
51309,36466
51309,34841
51309,51311
51309,51305
51309,51322
51309,27204
51309,45217
51311,36466
51311,34841
51311,51309
51311,51305
51311,51322
51311,27204
51311,45217
51305,36466
51305,34841
51305,51309
51305,51311
51305,51322
51305,27204
51305,45217
51322,36466
51322,34841
51322,51309
51322,51311
51322,51305
51322,27204
51322,45217
27204,45217
69742,104
104,69742
50759,51759
50759,69742
50759,68081
51759,69742
51759,68081
69742,68081
14381,50882
14381,50759
50882,14381
50882,50759
50759,14381
50759,50882
68121,69882
68121,28664
68121,70219
68121,50659
68121,50635
68121,50878
68121,50862
68121,50770
68121,50637
68121,50408
68121,50900
68121,50884
68121,50309
68121,50416
69882,28664
69882,70219
69882,50659
69882,50635
69882,50878
69882,50862
69882,50770
69882,50637
69882,50408
69882,50900
69882,50884
69882,50309
69882,50416
28664,70219
28664,50659
28664,50635
28664,50878
28664,50862
28664,50770
28664,50637
28664,50408
28664,50900
28664,50884
28664,50309
28664,50416
70219,50659
70219,50635
70219,50878
70219,50862
70219,50770
70219,50637
70219,50408
70219,50900
70219,50884
70219,50309
70219,50416
50659,50635
50659,50878
50659,50862
50659,50770
50659,50637
50659,50408
50659,50900
50659,50884
50659,50309
50659,50416
50635,50878
50635,50862
50635,50770
50635,50637
50635,50408
50635,50900
50635,50884
50635,50309
50635,50416
50878,50635
50878,50862
50878,50770
50878,50637
50878,50408
50878,50900
50878,50884
50878,50309
50878,50416
50862,50635
50862,50878
50862,50770
50862,50637
50862,50408
50862,50900
50862,50884
50862,50309
50862,50416
50770,50635
50770,50878
50770,50862
50770,50637
50770,50408
50770,50900
50770,50884
50770,50309
50770,50416
50637,50635
50637,50878
50637,50862
50637,50770
50637,50408
50637,50900
50637,50884
50637,50309
50637,50416
50408,50635
50408,50878
50408,50862
50408,50770
50408,50637
50408,50900
50408,50884
50408,50309
50408,50416
50900,50635
50900,50878
50900,50862
50900,50770
50900,50637
50900,50408
50900,50884
50900,50309
50900,50416
50884,50635
50884,50878
50884,50862
50884,50770
50884,50637
50884,50408
50884,50900
50884,50309
50884,50416
50309,50416
69742,81876
69742,14080
69742,50480
69742,355
81876,69742
81876,14080
81876,50480
81876,355
14080,69742
14080,81876
14080,50480
14080,355
50480,69742
50480,81876
50480,14080
50480,355
355,69742
355,81876
355,14080
355,50480
69742,12695
69742,3356
69742,12661
69742,16
69742,112
12695,69742
12695,3356
12695,12661
12695,16
12695,112
3356,69742
3356,12695
3356,12661
3356,16
3356,112
12661,69742
12661,12695
12661,3356
12661,16
12661,112
16,69742
16,12695
16,3356
16,12661
16,112
112,69742
112,12695
112,3356
112,12661
112,16
78569,69854
68121,28664
68121,42456
68121,42457
68121,61
68121,50036
68121,50873
68121,51407
68121,50888
68121,50313
68121,43473
68121,51759
68121,50856
68121,50047
68121,50584
68121,50563
28664,42456
28664,42457
28664,61
28664,50036
28664,50873
28664,51407
28664,50888
28664,50313
28664,43473
28664,51759
28664,50856
28664,50047
28664,50584
28664,50563
42456,42457
42456,61
42456,50036
42456,50873
42456,51407
42456,50888
42456,50313
42456,43473
42456,51759
42456,50856
42456,50047
42456,50584
42456,50563
42457,42456
42457,61
42457,50036
42457,50873
42457,51407
42457,50888
42457,50313
42457,43473
42457,51759
42457,50856
42457,50047
42457,50584
42457,50563
61,50036
61,50873
61,51407
61,50888
61,50313
61,43473
61,51759
61,50856
61,50047
61,50584
61,50563
50036,50873
50036,51407
50036,50888
50036,50313
50036,43473
50036,51759
50036,50856
50036,50047
50036,50584
50036,50563
50873,50036
50873,51407
50873,50888
50873,50313
50873,43473
50873,51759
50873,50856
50873,50047
50873,50584
50873,50563
51407,50036
51407,50873
51407,50888
51407,50313
51407,43473
51407,51759
51407,50856
51407,50047
51407,50584
51407,50563
50888,50036
50888,50873
50888,51407
50888,50313
50888,43473
50888,51759
50888,50856
50888,50047
50888,50584
50888,50563
50313,50036
50313,50873
50313,51407
50313,50888
50313,43473
50313,51759
50313,50856
50313,50047
50313,50584
50313,50563
43473,51759
43473,50856
43473,50047
43473,50584
43473,50563
51759,50856
51759,50047
51759,50584
51759,50563
50856,50047
50856,50584
50856,50563
50047,50584
50047,50563
50584,50047
50584,50563
50732,50563
50732,50017
50732,50390
50732,50911
50732,50622
50732,50882
50732,36404
50732,50487
50732,50312
50732,51729
50732,51818
50563,50732
50563,50017
50563,50390
50563,50911
50563,50622
50563,50882
50563,36404
50563,50487
50563,50312
50563,51729
50563,51818
50017,50732
50017,50563
50017,50390
50017,50911
50017,50622
50017,50882
50017,36404
50017,50487
50017,50312
50017,51729
50017,51818
50390,50732
50390,50563
50390,50017
50390,50911
50390,50622
50390,50882
50390,36404
50390,50487
50390,50312
50390,51729
50390,51818
50911,50622
50911,50882
50911,36404
50911,50487
50911,50312
50911,51729
50911,51818
50622,50911
50622,50882
50622,36404
50622,50487
50622,50312
50622,51729
50622,51818
50882,50911
50882,50622
50882,36404
50882,50487
50882,50312
50882,51729
50882,51818
36404,50487
36404,50312
36404,51729
36404,51818
50487,50312
50487,51729
50487,51818
50312,51729
50312,51818
51729,50312
51729,51818
51818,50312
51818,51729
36404,50490
50490,36404
36404,69985
36404,69880
69985,36404
69985,69880
47053,67376
47053,83882
47053,66034
67376,47053
67376,83882
67376,66034
83882,66034
90812,83109
83109,90812
90812,90815
90812,50791
90812,50337
90812,50634
90812,50896
90812,50360
90812,50507
90812,50555
90812,50792
90815,50791
90815,50337
90815,50634
90815,50896
90815,50360
90815,50507
90815,50555
90815,50792
50791,50337
50791,50634
