cliq,freq
"['Business Strategy', 'Leadership and Management', 'Medicine & Healthcare', 'Physics and Astronomy']",12
"['Music', 'Music and Art', 'Philosophy', 'Psychology']",12
"['Biology', 'Music', 'Music and Art', 'Psychology']",12
"['Computer Security and Networks', 'Data Analysis', 'Music', 'Psychology']",12
"['Data Analysis', 'Environmental Science and Sustainability', 'Music', 'Psychology']",12
"['Data Analysis', 'Music', 'Music and Art', 'Music and Art']",12
"['Computer Security and Networks', 'Environmental Science and Sustainability', 'Music', 'Psychology']",12
"['Computer Security and Networks', 'Music', 'Music and Art', 'Music and Art']",12
"['Humanities', 'Music', 'Music and Art', 'Psychology']",12
"['Music', 'Music and Art', 'Psychology', 'Psychology']",12
"['Economics', 'Music', 'Music and Art', 'Psychology']",12
"['Mechanical Engineering', 'Music', 'Music and Art', 'Psychology']",12
"['Math and Logic', 'Music', 'Music and Art', 'Psychology']",12
"['Music', 'Music and Art', 'Psychology', 'Software Development']",12
"['Education', 'Music', 'Music and Art', 'Psychology']",12
"['Environmental Science and Sustainability', 'Music', 'Music and Art', 'Music and Art']",12
"['Computer Security and Networks', 'Data Analysis', 'Philosophy', 'Psychology']",12
"['Data Analysis', 'Environmental Science and Sustainability', 'Philosophy', 'Psychology']",12
"['Computer Security and Networks', 'Environmental Science and Sustainability', 'Philosophy', 'Psychology']",12
"['Computer Security and Networks', 'Music and Art', 'Music and Art', 'Philosophy']",12
"['Humanities', 'Music and Art', 'Philosophy', 'Psychology']",12
"['Music and Art', 'Philosophy', 'Psychology', 'Psychology']",12
"['Economics', 'Music and Art', 'Philosophy', 'Psychology']",12
"['Mechanical Engineering', 'Music and Art', 'Philosophy', 'Psychology']",12
"['Math and Logic', 'Music and Art', 'Philosophy', 'Psychology']",12
"['Music and Art', 'Philosophy', 'Psychology', 'Software Development']",12
"['Education', 'Music and Art', 'Philosophy', 'Psychology']",12
"['Environmental Science and Sustainability', 'Music and Art', 'Music and Art', 'Philosophy']",12
"['Biology', 'Computer Security and Networks', 'Data Analysis', 'Psychology']",12
"['Biology', 'Data Analysis', 'Environmental Science and Sustainability', 'Psychology']",12
"['Biology', 'Computer Security and Networks', 'Environmental Science and Sustainability', 'Psychology']",12
