"","V1","V2","V3","V4"
"result.10816","Computer Science","Life Sciences","Social Sciences","Computer Science"
"result.10817","Computer Science","Life Sciences","Business","Computer Science"
"result.10818","Computer Science","Life Sciences","Business","Computer Science"
"result.10819","Computer Science","Life Sciences","Computer Science","Computer Science"
"result.10820","Computer Science","Life Sciences","Life Sciences","Arts and Humanities"
"result.10821","Computer Science","Life Sciences","Life Sciences","Social Sciences"
"result.10822","Computer Science","Life Sciences","Life Sciences","Business"
"result.10823","Computer Science","Life Sciences","Life Sciences","Computer Science"
"result.10824","Computer Science","Life Sciences","Life Sciences","Computer Science"
"result.10825","Computer Science","Life Sciences","Arts and Humanities","Social Sciences"
"result.10826","Computer Science","Life Sciences","Arts and Humanities","Business"
"result.10827","Computer Science","Life Sciences","Arts and Humanities","Computer Science"
"result.10828","Computer Science","Life Sciences","Arts and Humanities","Computer Science"
"result.10829","Computer Science","Life Sciences","Social Sciences","Business"
"result.10830","Computer Science","Life Sciences","Social Sciences","Computer Science"
"result.10831","Computer Science","Life Sciences","Social Sciences","Computer Science"
"result.10832","Computer Science","Life Sciences","Business","Computer Science"
"result.10833","Computer Science","Life Sciences","Business","Computer Science"
"result.10834","Computer Science","Life Sciences","Computer Science","Computer Science"
"result.10835","Computer Science","Life Sciences","Arts and Humanities","Social Sciences"
"result.10836","Computer Science","Life Sciences","Arts and Humanities","Business"
"result.10837","Computer Science","Life Sciences","Arts and Humanities","Computer Science"
"result.10838","Computer Science","Life Sciences","Arts and Humanities","Computer Science"
"result.10839","Computer Science","Life Sciences","Social Sciences","Business"
"result.10840","Computer Science","Life Sciences","Social Sciences","Computer Science"
"result.10841","Computer Science","Life Sciences","Social Sciences","Computer Science"
"result.10842","Computer Science","Life Sciences","Business","Computer Science"
"result.10843","Computer Science","Life Sciences","Business","Computer Science"
"result.10844","Computer Science","Life Sciences","Computer Science","Computer Science"
"result.10845","Computer Science","Arts and Humanities","Social Sciences","Business"
"result.10846","Computer Science","Arts and Humanities","Social Sciences","Computer Science"
"result.10847","Computer Science","Arts and Humanities","Social Sciences","Computer Science"
"result.10848","Computer Science","Arts and Humanities","Business","Computer Science"
"result.10849","Computer Science","Arts and Humanities","Business","Computer Science"
"result.10850","Computer Science","Arts and Humanities","Computer Science","Computer Science"
"result.10851","Computer Science","Social Sciences","Business","Computer Science"
"result.10852","Computer Science","Social Sciences","Business","Computer Science"
"result.10853","Computer Science","Social Sciences","Computer Science","Computer Science"
"result.10854","Computer Science","Business","Computer Science","Computer Science"
"result.10855","Social Sciences","Arts and Humanities","Math and Logic","Life Sciences"
"result.10856","Social Sciences","Arts and Humanities","Math and Logic","Computer Science"
"result.10857","Social Sciences","Arts and Humanities","Math and Logic","Computer Science"
"result.10858","Social Sciences","Arts and Humanities","Math and Logic","Computer Science"
"result.10859","Social Sciences","Arts and Humanities","Math and Logic","Computer Science"
"result.10860","Social Sciences","Arts and Humanities","Math and Logic","Life Sciences"
"result.10861","Social Sciences","Arts and Humanities","Math and Logic","Computer Science"
"result.10862","Social Sciences","Arts and Humanities","Math and Logic","Social Sciences"
"result.10863","Social Sciences","Arts and Humanities","Math and Logic","Life Sciences"
"result.10864","Social Sciences","Arts and Humanities","Math and Logic","Life Sciences"
"result.10865","Social Sciences","Arts and Humanities","Math and Logic","Life Sciences"
"result.10866","Social Sciences","Arts and Humanities","Math and Logic","Arts and Humanities"
"result.10867","Social Sciences","Arts and Humanities","Math and Logic","Social Sciences"
"result.10868","Social Sciences","Arts and Humanities","Math and Logic","Business"
"result.10869","Social Sciences","Arts and Humanities","Math and Logic","Computer Science"
"result.10870","Social Sciences","Arts and Humanities","Math and Logic","Computer Science"
"result.10871","Social Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.10872","Social Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.10873","Social Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.10874","Social Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.10875","Social Sciences","Arts and Humanities","Life Sciences","Life Sciences"
"result.10876","Social Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.10877","Social Sciences","Arts and Humanities","Life Sciences","Social Sciences"
"result.10878","Social Sciences","Arts and Humanities","Life Sciences","Life Sciences"
"result.10879","Social Sciences","Arts and Humanities","Life Sciences","Life Sciences"
"result.10880","Social Sciences","Arts and Humanities","Life Sciences","Life Sciences"
"result.10881","Social Sciences","Arts and Humanities","Life Sciences","Arts and Humanities"
"result.10882","Social Sciences","Arts and Humanities","Life Sciences","Social Sciences"
"result.10883","Social Sciences","Arts and Humanities","Life Sciences","Business"
"result.10884","Social Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.10885","Social Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.10886","Social Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.10887","Social Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.10888","Social Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.10889","Social Sciences","Arts and Humanities","Computer Science","Life Sciences"
"result.10890","Social Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.10891","Social Sciences","Arts and Humanities","Computer Science","Social Sciences"
"result.10892","Social Sciences","Arts and Humanities","Computer Science","Life Sciences"
"result.10893","Social Sciences","Arts and Humanities","Computer Science","Life Sciences"
"result.10894","Social Sciences","Arts and Humanities","Computer Science","Life Sciences"
"result.10895","Social Sciences","Arts and Humanities","Computer Science","Arts and Humanities"
"result.10896","Social Sciences","Arts and Humanities","Computer Science","Social Sciences"
"result.10897","Social Sciences","Arts and Humanities","Computer Science","Business"
"result.10898","Social Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.10899","Social Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.10900","Social Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.10901","Social Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.10902","Social Sciences","Arts and Humanities","Computer Science","Life Sciences"
"result.10903","Social Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.10904","Social Sciences","Arts and Humanities","Computer Science","Social Sciences"
"result.10905","Social Sciences","Arts and Humanities","Computer Science","Life Sciences"
"result.10906","Social Sciences","Arts and Humanities","Computer Science","Life Sciences"
"result.10907","Social Sciences","Arts and Humanities","Computer Science","Life Sciences"
"result.10908","Social Sciences","Arts and Humanities","Computer Science","Arts and Humanities"
"result.10909","Social Sciences","Arts and Humanities","Computer Science","Social Sciences"
"result.10910","Social Sciences","Arts and Humanities","Computer Science","Business"
"result.10911","Social Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.10912","Social Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.10913","Social Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.10914","Social Sciences","Arts and Humanities","Computer Science","Life Sciences"
"result.10915","Social Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.10916","Social Sciences","Arts and Humanities","Computer Science","Social Sciences"
"result.10917","Social Sciences","Arts and Humanities","Computer Science","Life Sciences"
"result.10918","Social Sciences","Arts and Humanities","Computer Science","Life Sciences"
"result.10919","Social Sciences","Arts and Humanities","Computer Science","Life Sciences"
"result.10920","Social Sciences","Arts and Humanities","Computer Science","Arts and Humanities"
"result.10921","Social Sciences","Arts and Humanities","Computer Science","Social Sciences"
"result.10922","Social Sciences","Arts and Humanities","Computer Science","Business"
"result.10923","Social Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.10924","Social Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.10925","Social Sciences","Arts and Humanities","Computer Science","Life Sciences"
"result.10926","Social Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.10927","Social Sciences","Arts and Humanities","Computer Science","Social Sciences"
"result.10928","Social Sciences","Arts and Humanities","Computer Science","Life Sciences"
"result.10929","Social Sciences","Arts and Humanities","Computer Science","Life Sciences"
"result.10930","Social Sciences","Arts and Humanities","Computer Science","Life Sciences"
"result.10931","Social Sciences","Arts and Humanities","Computer Science","Arts and Humanities"
"result.10932","Social Sciences","Arts and Humanities","Computer Science","Social Sciences"
"result.10933","Social Sciences","Arts and Humanities","Computer Science","Business"
"result.10934","Social Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.10935","Social Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.10936","Social Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.10937","Social Sciences","Arts and Humanities","Life Sciences","Social Sciences"
"result.10938","Social Sciences","Arts and Humanities","Life Sciences","Life Sciences"
"result.10939","Social Sciences","Arts and Humanities","Life Sciences","Life Sciences"
"result.10940","Social Sciences","Arts and Humanities","Life Sciences","Life Sciences"
"result.10941","Social Sciences","Arts and Humanities","Life Sciences","Arts and Humanities"
"result.10942","Social Sciences","Arts and Humanities","Life Sciences","Social Sciences"
"result.10943","Social Sciences","Arts and Humanities","Life Sciences","Business"
"result.10944","Social Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.10945","Social Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.10946","Social Sciences","Arts and Humanities","Computer Science","Social Sciences"
"result.10947","Social Sciences","Arts and Humanities","Computer Science","Life Sciences"
"result.10948","Social Sciences","Arts and Humanities","Computer Science","Life Sciences"
"result.10949","Social Sciences","Arts and Humanities","Computer Science","Life Sciences"
"result.10950","Social Sciences","Arts and Humanities","Computer Science","Arts and Humanities"
"result.10951","Social Sciences","Arts and Humanities","Computer Science","Social Sciences"
"result.10952","Social Sciences","Arts and Humanities","Computer Science","Business"
"result.10953","Social Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.10954","Social Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.10955","Social Sciences","Arts and Humanities","Social Sciences","Life Sciences"
"result.10956","Social Sciences","Arts and Humanities","Social Sciences","Life Sciences"
"result.10957","Social Sciences","Arts and Humanities","Social Sciences","Life Sciences"
"result.10958","Social Sciences","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.10959","Social Sciences","Arts and Humanities","Social Sciences","Social Sciences"
"result.10960","Social Sciences","Arts and Humanities","Social Sciences","Business"
"result.10961","Social Sciences","Arts and Humanities","Social Sciences","Computer Science"
"result.10962","Social Sciences","Arts and Humanities","Social Sciences","Computer Science"
"result.10963","Social Sciences","Arts and Humanities","Life Sciences","Life Sciences"
"result.10964","Social Sciences","Arts and Humanities","Life Sciences","Life Sciences"
"result.10965","Social Sciences","Arts and Humanities","Life Sciences","Arts and Humanities"
"result.10966","Social Sciences","Arts and Humanities","Life Sciences","Social Sciences"
"result.10967","Social Sciences","Arts and Humanities","Life Sciences","Business"
"result.10968","Social Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.10969","Social Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.10970","Social Sciences","Arts and Humanities","Life Sciences","Life Sciences"
"result.10971","Social Sciences","Arts and Humanities","Life Sciences","Arts and Humanities"
"result.10972","Social Sciences","Arts and Humanities","Life Sciences","Social Sciences"
"result.10973","Social Sciences","Arts and Humanities","Life Sciences","Business"
"result.10974","Social Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.10975","Social Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.10976","Social Sciences","Arts and Humanities","Life Sciences","Arts and Humanities"
"result.10977","Social Sciences","Arts and Humanities","Life Sciences","Social Sciences"
"result.10978","Social Sciences","Arts and Humanities","Life Sciences","Business"
"result.10979","Social Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.10980","Social Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.10981","Social Sciences","Arts and Humanities","Arts and Humanities","Social Sciences"
"result.10982","Social Sciences","Arts and Humanities","Arts and Humanities","Business"
"result.10983","Social Sciences","Arts and Humanities","Arts and Humanities","Computer Science"
"result.10984","Social Sciences","Arts and Humanities","Arts and Humanities","Computer Science"
"result.10985","Social Sciences","Arts and Humanities","Social Sciences","Business"
"result.10986","Social Sciences","Arts and Humanities","Social Sciences","Computer Science"
"result.10987","Social Sciences","Arts and Humanities","Social Sciences","Computer Science"
"result.10988","Social Sciences","Arts and Humanities","Business","Computer Science"
"result.10989","Social Sciences","Arts and Humanities","Business","Computer Science"
"result.10990","Social Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.10991","Social Sciences","Math and Logic","Life Sciences","Computer Science"
"result.10992","Social Sciences","Math and Logic","Life Sciences","Computer Science"
"result.10993","Social Sciences","Math and Logic","Life Sciences","Computer Science"
"result.10994","Social Sciences","Math and Logic","Life Sciences","Computer Science"
"result.10995","Social Sciences","Math and Logic","Life Sciences","Life Sciences"
"result.10996","Social Sciences","Math and Logic","Life Sciences","Computer Science"
"result.10997","Social Sciences","Math and Logic","Life Sciences","Social Sciences"
"result.10998","Social Sciences","Math and Logic","Life Sciences","Life Sciences"
"result.10999","Social Sciences","Math and Logic","Life Sciences","Life Sciences"
"result.11000","Social Sciences","Math and Logic","Life Sciences","Life Sciences"
"result.11001","Social Sciences","Math and Logic","Life Sciences","Arts and Humanities"
"result.11002","Social Sciences","Math and Logic","Life Sciences","Social Sciences"
"result.11003","Social Sciences","Math and Logic","Life Sciences","Business"
"result.11004","Social Sciences","Math and Logic","Life Sciences","Computer Science"
"result.11005","Social Sciences","Math and Logic","Life Sciences","Computer Science"
"result.11006","Social Sciences","Math and Logic","Computer Science","Computer Science"
"result.11007","Social Sciences","Math and Logic","Computer Science","Computer Science"
"result.11008","Social Sciences","Math and Logic","Computer Science","Computer Science"
"result.11009","Social Sciences","Math and Logic","Computer Science","Life Sciences"
"result.11010","Social Sciences","Math and Logic","Computer Science","Computer Science"
"result.11011","Social Sciences","Math and Logic","Computer Science","Social Sciences"
"result.11012","Social Sciences","Math and Logic","Computer Science","Life Sciences"
"result.11013","Social Sciences","Math and Logic","Computer Science","Life Sciences"
"result.11014","Social Sciences","Math and Logic","Computer Science","Life Sciences"
"result.11015","Social Sciences","Math and Logic","Computer Science","Arts and Humanities"
"result.11016","Social Sciences","Math and Logic","Computer Science","Social Sciences"
"result.11017","Social Sciences","Math and Logic","Computer Science","Business"
"result.11018","Social Sciences","Math and Logic","Computer Science","Computer Science"
"result.11019","Social Sciences","Math and Logic","Computer Science","Computer Science"
"result.11020","Social Sciences","Math and Logic","Computer Science","Computer Science"
"result.11021","Social Sciences","Math and Logic","Computer Science","Computer Science"
"result.11022","Social Sciences","Math and Logic","Computer Science","Life Sciences"
"result.11023","Social Sciences","Math and Logic","Computer Science","Computer Science"
"result.11024","Social Sciences","Math and Logic","Computer Science","Social Sciences"
"result.11025","Social Sciences","Math and Logic","Computer Science","Life Sciences"
"result.11026","Social Sciences","Math and Logic","Computer Science","Life Sciences"
"result.11027","Social Sciences","Math and Logic","Computer Science","Life Sciences"
"result.11028","Social Sciences","Math and Logic","Computer Science","Arts and Humanities"
"result.11029","Social Sciences","Math and Logic","Computer Science","Social Sciences"
"result.11030","Social Sciences","Math and Logic","Computer Science","Business"
"result.11031","Social Sciences","Math and Logic","Computer Science","Computer Science"
"result.11032","Social Sciences","Math and Logic","Computer Science","Computer Science"
"result.11033","Social Sciences","Math and Logic","Computer Science","Computer Science"
"result.11034","Social Sciences","Math and Logic","Computer Science","Life Sciences"
"result.11035","Social Sciences","Math and Logic","Computer Science","Computer Science"
"result.11036","Social Sciences","Math and Logic","Computer Science","Social Sciences"
"result.11037","Social Sciences","Math and Logic","Computer Science","Life Sciences"
"result.11038","Social Sciences","Math and Logic","Computer Science","Life Sciences"
"result.11039","Social Sciences","Math and Logic","Computer Science","Life Sciences"
"result.11040","Social Sciences","Math and Logic","Computer Science","Arts and Humanities"
"result.11041","Social Sciences","Math and Logic","Computer Science","Social Sciences"
"result.11042","Social Sciences","Math and Logic","Computer Science","Business"
"result.11043","Social Sciences","Math and Logic","Computer Science","Computer Science"
"result.11044","Social Sciences","Math and Logic","Computer Science","Computer Science"
"result.11045","Social Sciences","Math and Logic","Computer Science","Life Sciences"
"result.11046","Social Sciences","Math and Logic","Computer Science","Computer Science"
"result.11047","Social Sciences","Math and Logic","Computer Science","Social Sciences"
"result.11048","Social Sciences","Math and Logic","Computer Science","Life Sciences"
"result.11049","Social Sciences","Math and Logic","Computer Science","Life Sciences"
"result.11050","Social Sciences","Math and Logic","Computer Science","Life Sciences"
"result.11051","Social Sciences","Math and Logic","Computer Science","Arts and Humanities"
"result.11052","Social Sciences","Math and Logic","Computer Science","Social Sciences"
"result.11053","Social Sciences","Math and Logic","Computer Science","Business"
"result.11054","Social Sciences","Math and Logic","Computer Science","Computer Science"
"result.11055","Social Sciences","Math and Logic","Computer Science","Computer Science"
"result.11056","Social Sciences","Math and Logic","Life Sciences","Computer Science"
"result.11057","Social Sciences","Math and Logic","Life Sciences","Social Sciences"
"result.11058","Social Sciences","Math and Logic","Life Sciences","Life Sciences"
"result.11059","Social Sciences","Math and Logic","Life Sciences","Life Sciences"
"result.11060","Social Sciences","Math and Logic","Life Sciences","Life Sciences"
"result.11061","Social Sciences","Math and Logic","Life Sciences","Arts and Humanities"
"result.11062","Social Sciences","Math and Logic","Life Sciences","Social Sciences"
"result.11063","Social Sciences","Math and Logic","Life Sciences","Business"
"result.11064","Social Sciences","Math and Logic","Life Sciences","Computer Science"
"result.11065","Social Sciences","Math and Logic","Life Sciences","Computer Science"
"result.11066","Social Sciences","Math and Logic","Computer Science","Social Sciences"
"result.11067","Social Sciences","Math and Logic","Computer Science","Life Sciences"
"result.11068","Social Sciences","Math and Logic","Computer Science","Life Sciences"
"result.11069","Social Sciences","Math and Logic","Computer Science","Life Sciences"
"result.11070","Social Sciences","Math and Logic","Computer Science","Arts and Humanities"
"result.11071","Social Sciences","Math and Logic","Computer Science","Social Sciences"
"result.11072","Social Sciences","Math and Logic","Computer Science","Business"
"result.11073","Social Sciences","Math and Logic","Computer Science","Computer Science"
"result.11074","Social Sciences","Math and Logic","Computer Science","Computer Science"
"result.11075","Social Sciences","Math and Logic","Social Sciences","Life Sciences"
"result.11076","Social Sciences","Math and Logic","Social Sciences","Life Sciences"
"result.11077","Social Sciences","Math and Logic","Social Sciences","Life Sciences"
"result.11078","Social Sciences","Math and Logic","Social Sciences","Arts and Humanities"
"result.11079","Social Sciences","Math and Logic","Social Sciences","Social Sciences"
"result.11080","Social Sciences","Math and Logic","Social Sciences","Business"
"result.11081","Social Sciences","Math and Logic","Social Sciences","Computer Science"
"result.11082","Social Sciences","Math and Logic","Social Sciences","Computer Science"
"result.11083","Social Sciences","Math and Logic","Life Sciences","Life Sciences"
"result.11084","Social Sciences","Math and Logic","Life Sciences","Life Sciences"
"result.11085","Social Sciences","Math and Logic","Life Sciences","Arts and Humanities"
"result.11086","Social Sciences","Math and Logic","Life Sciences","Social Sciences"
"result.11087","Social Sciences","Math and Logic","Life Sciences","Business"
"result.11088","Social Sciences","Math and Logic","Life Sciences","Computer Science"
"result.11089","Social Sciences","Math and Logic","Life Sciences","Computer Science"
"result.11090","Social Sciences","Math and Logic","Life Sciences","Life Sciences"
"result.11091","Social Sciences","Math and Logic","Life Sciences","Arts and Humanities"
"result.11092","Social Sciences","Math and Logic","Life Sciences","Social Sciences"
"result.11093","Social Sciences","Math and Logic","Life Sciences","Business"
"result.11094","Social Sciences","Math and Logic","Life Sciences","Computer Science"
"result.11095","Social Sciences","Math and Logic","Life Sciences","Computer Science"
"result.11096","Social Sciences","Math and Logic","Life Sciences","Arts and Humanities"
"result.11097","Social Sciences","Math and Logic","Life Sciences","Social Sciences"
"result.11098","Social Sciences","Math and Logic","Life Sciences","Business"
"result.11099","Social Sciences","Math and Logic","Life Sciences","Computer Science"
"result.11100","Social Sciences","Math and Logic","Life Sciences","Computer Science"
"result.11101","Social Sciences","Math and Logic","Arts and Humanities","Social Sciences"
"result.11102","Social Sciences","Math and Logic","Arts and Humanities","Business"
"result.11103","Social Sciences","Math and Logic","Arts and Humanities","Computer Science"
"result.11104","Social Sciences","Math and Logic","Arts and Humanities","Computer Science"
"result.11105","Social Sciences","Math and Logic","Social Sciences","Business"
"result.11106","Social Sciences","Math and Logic","Social Sciences","Computer Science"
"result.11107","Social Sciences","Math and Logic","Social Sciences","Computer Science"
"result.11108","Social Sciences","Math and Logic","Business","Computer Science"
"result.11109","Social Sciences","Math and Logic","Business","Computer Science"
"result.11110","Social Sciences","Math and Logic","Computer Science","Computer Science"
"result.11111","Social Sciences","Life Sciences","Computer Science","Computer Science"
"result.11112","Social Sciences","Life Sciences","Computer Science","Computer Science"
"result.11113","Social Sciences","Life Sciences","Computer Science","Computer Science"
"result.11114","Social Sciences","Life Sciences","Computer Science","Life Sciences"
"result.11115","Social Sciences","Life Sciences","Computer Science","Computer Science"
"result.11116","Social Sciences","Life Sciences","Computer Science","Social Sciences"
"result.11117","Social Sciences","Life Sciences","Computer Science","Life Sciences"
"result.11118","Social Sciences","Life Sciences","Computer Science","Life Sciences"
"result.11119","Social Sciences","Life Sciences","Computer Science","Life Sciences"
"result.11120","Social Sciences","Life Sciences","Computer Science","Arts and Humanities"
"result.11121","Social Sciences","Life Sciences","Computer Science","Social Sciences"
"result.11122","Social Sciences","Life Sciences","Computer Science","Business"
"result.11123","Social Sciences","Life Sciences","Computer Science","Computer Science"
"result.11124","Social Sciences","Life Sciences","Computer Science","Computer Science"
"result.11125","Social Sciences","Life Sciences","Computer Science","Computer Science"
"result.11126","Social Sciences","Life Sciences","Computer Science","Computer Science"
"result.11127","Social Sciences","Life Sciences","Computer Science","Life Sciences"
"result.11128","Social Sciences","Life Sciences","Computer Science","Computer Science"
"result.11129","Social Sciences","Life Sciences","Computer Science","Social Sciences"
"result.11130","Social Sciences","Life Sciences","Computer Science","Life Sciences"
"result.11131","Social Sciences","Life Sciences","Computer Science","Life Sciences"
"result.11132","Social Sciences","Life Sciences","Computer Science","Life Sciences"
"result.11133","Social Sciences","Life Sciences","Computer Science","Arts and Humanities"
"result.11134","Social Sciences","Life Sciences","Computer Science","Social Sciences"
"result.11135","Social Sciences","Life Sciences","Computer Science","Business"
"result.11136","Social Sciences","Life Sciences","Computer Science","Computer Science"
"result.11137","Social Sciences","Life Sciences","Computer Science","Computer Science"
"result.11138","Social Sciences","Life Sciences","Computer Science","Computer Science"
"result.11139","Social Sciences","Life Sciences","Computer Science","Life Sciences"
"result.11140","Social Sciences","Life Sciences","Computer Science","Computer Science"
"result.11141","Social Sciences","Life Sciences","Computer Science","Social Sciences"
"result.11142","Social Sciences","Life Sciences","Computer Science","Life Sciences"
"result.11143","Social Sciences","Life Sciences","Computer Science","Life Sciences"
"result.11144","Social Sciences","Life Sciences","Computer Science","Life Sciences"
"result.11145","Social Sciences","Life Sciences","Computer Science","Arts and Humanities"
"result.11146","Social Sciences","Life Sciences","Computer Science","Social Sciences"
"result.11147","Social Sciences","Life Sciences","Computer Science","Business"
"result.11148","Social Sciences","Life Sciences","Computer Science","Computer Science"
"result.11149","Social Sciences","Life Sciences","Computer Science","Computer Science"
"result.11150","Social Sciences","Life Sciences","Computer Science","Life Sciences"
"result.11151","Social Sciences","Life Sciences","Computer Science","Computer Science"
"result.11152","Social Sciences","Life Sciences","Computer Science","Social Sciences"
"result.11153","Social Sciences","Life Sciences","Computer Science","Life Sciences"
"result.11154","Social Sciences","Life Sciences","Computer Science","Life Sciences"
"result.11155","Social Sciences","Life Sciences","Computer Science","Life Sciences"
"result.11156","Social Sciences","Life Sciences","Computer Science","Arts and Humanities"
"result.11157","Social Sciences","Life Sciences","Computer Science","Social Sciences"
"result.11158","Social Sciences","Life Sciences","Computer Science","Business"
"result.11159","Social Sciences","Life Sciences","Computer Science","Computer Science"
"result.11160","Social Sciences","Life Sciences","Computer Science","Computer Science"
"result.11161","Social Sciences","Life Sciences","Life Sciences","Computer Science"
"result.11162","Social Sciences","Life Sciences","Life Sciences","Social Sciences"
"result.11163","Social Sciences","Life Sciences","Life Sciences","Life Sciences"
"result.11164","Social Sciences","Life Sciences","Life Sciences","Life Sciences"
"result.11165","Social Sciences","Life Sciences","Life Sciences","Life Sciences"
"result.11166","Social Sciences","Life Sciences","Life Sciences","Arts and Humanities"
"result.11167","Social Sciences","Life Sciences","Life Sciences","Social Sciences"
"result.11168","Social Sciences","Life Sciences","Life Sciences","Business"
"result.11169","Social Sciences","Life Sciences","Life Sciences","Computer Science"
"result.11170","Social Sciences","Life Sciences","Life Sciences","Computer Science"
"result.11171","Social Sciences","Life Sciences","Computer Science","Social Sciences"
"result.11172","Social Sciences","Life Sciences","Computer Science","Life Sciences"
"result.11173","Social Sciences","Life Sciences","Computer Science","Life Sciences"
"result.11174","Social Sciences","Life Sciences","Computer Science","Life Sciences"
"result.11175","Social Sciences","Life Sciences","Computer Science","Arts and Humanities"
"result.11176","Social Sciences","Life Sciences","Computer Science","Social Sciences"
"result.11177","Social Sciences","Life Sciences","Computer Science","Business"
"result.11178","Social Sciences","Life Sciences","Computer Science","Computer Science"
"result.11179","Social Sciences","Life Sciences","Computer Science","Computer Science"
"result.11180","Social Sciences","Life Sciences","Social Sciences","Life Sciences"
"result.11181","Social Sciences","Life Sciences","Social Sciences","Life Sciences"
"result.11182","Social Sciences","Life Sciences","Social Sciences","Life Sciences"
"result.11183","Social Sciences","Life Sciences","Social Sciences","Arts and Humanities"
"result.11184","Social Sciences","Life Sciences","Social Sciences","Social Sciences"
"result.11185","Social Sciences","Life Sciences","Social Sciences","Business"
"result.11186","Social Sciences","Life Sciences","Social Sciences","Computer Science"
"result.11187","Social Sciences","Life Sciences","Social Sciences","Computer Science"
"result.11188","Social Sciences","Life Sciences","Life Sciences","Life Sciences"
"result.11189","Social Sciences","Life Sciences","Life Sciences","Life Sciences"
"result.11190","Social Sciences","Life Sciences","Life Sciences","Arts and Humanities"
"result.11191","Social Sciences","Life Sciences","Life Sciences","Social Sciences"
"result.11192","Social Sciences","Life Sciences","Life Sciences","Business"
"result.11193","Social Sciences","Life Sciences","Life Sciences","Computer Science"
"result.11194","Social Sciences","Life Sciences","Life Sciences","Computer Science"
"result.11195","Social Sciences","Life Sciences","Life Sciences","Life Sciences"
"result.11196","Social Sciences","Life Sciences","Life Sciences","Arts and Humanities"
"result.11197","Social Sciences","Life Sciences","Life Sciences","Social Sciences"
"result.11198","Social Sciences","Life Sciences","Life Sciences","Business"
"result.11199","Social Sciences","Life Sciences","Life Sciences","Computer Science"
"result.11200","Social Sciences","Life Sciences","Life Sciences","Computer Science"
"result.11201","Social Sciences","Life Sciences","Life Sciences","Arts and Humanities"
"result.11202","Social Sciences","Life Sciences","Life Sciences","Social Sciences"
"result.11203","Social Sciences","Life Sciences","Life Sciences","Business"
"result.11204","Social Sciences","Life Sciences","Life Sciences","Computer Science"
"result.11205","Social Sciences","Life Sciences","Life Sciences","Computer Science"
"result.11206","Social Sciences","Life Sciences","Arts and Humanities","Social Sciences"
"result.11207","Social Sciences","Life Sciences","Arts and Humanities","Business"
"result.11208","Social Sciences","Life Sciences","Arts and Humanities","Computer Science"
"result.11209","Social Sciences","Life Sciences","Arts and Humanities","Computer Science"
"result.11210","Social Sciences","Life Sciences","Social Sciences","Business"
"result.11211","Social Sciences","Life Sciences","Social Sciences","Computer Science"
"result.11212","Social Sciences","Life Sciences","Social Sciences","Computer Science"
"result.11213","Social Sciences","Life Sciences","Business","Computer Science"
"result.11214","Social Sciences","Life Sciences","Business","Computer Science"
"result.11215","Social Sciences","Life Sciences","Computer Science","Computer Science"
"result.11216","Social Sciences","Computer Science","Computer Science","Computer Science"
"result.11217","Social Sciences","Computer Science","Computer Science","Computer Science"
"result.11218","Social Sciences","Computer Science","Computer Science","Life Sciences"
"result.11219","Social Sciences","Computer Science","Computer Science","Computer Science"
"result.11220","Social Sciences","Computer Science","Computer Science","Social Sciences"
"result.11221","Social Sciences","Computer Science","Computer Science","Life Sciences"
"result.11222","Social Sciences","Computer Science","Computer Science","Life Sciences"
