"","V1","V2","V3"
"result.3430","Math and Logic","Computer Science","Computer Science"
"result.3431","Math and Logic","Computer Science","Computer Science"
"result.3432","Math and Logic","Computer Science","Computer Science"
"result.3433","Math and Logic","Computer Science","Computer Science"
"result.3434","Math and Logic","Computer Science","Life Sciences"
"result.3435","Math and Logic","Computer Science","Computer Science"
"result.3436","Math and Logic","Computer Science","Social Sciences"
"result.3437","Math and Logic","Computer Science","Life Sciences"
"result.3438","Math and Logic","Computer Science","Life Sciences"
"result.3439","Math and Logic","Computer Science","Life Sciences"
"result.3440","Math and Logic","Computer Science","Arts and Humanities"
"result.3441","Math and Logic","Computer Science","Social Sciences"
"result.3442","Math and Logic","Computer Science","Business"
"result.3443","Math and Logic","Computer Science","Computer Science"
"result.3444","Math and Logic","Computer Science","Computer Science"
"result.3445","Math and Logic","Computer Science","Computer Science"
"result.3446","Math and Logic","Computer Science","Life Sciences"
"result.3447","Math and Logic","Computer Science","Computer Science"
"result.3448","Math and Logic","Computer Science","Social Sciences"
"result.3449","Math and Logic","Computer Science","Life Sciences"
"result.3450","Math and Logic","Computer Science","Life Sciences"
"result.3451","Math and Logic","Computer Science","Life Sciences"
"result.3452","Math and Logic","Computer Science","Arts and Humanities"
"result.3453","Math and Logic","Computer Science","Social Sciences"
"result.3454","Math and Logic","Computer Science","Business"
"result.3455","Math and Logic","Computer Science","Computer Science"
"result.3456","Math and Logic","Computer Science","Computer Science"
"result.3457","Math and Logic","Computer Science","Life Sciences"
"result.3458","Math and Logic","Computer Science","Computer Science"
"result.3459","Math and Logic","Computer Science","Social Sciences"
"result.3460","Math and Logic","Computer Science","Life Sciences"
"result.3461","Math and Logic","Computer Science","Life Sciences"
"result.3462","Math and Logic","Computer Science","Life Sciences"
"result.3463","Math and Logic","Computer Science","Arts and Humanities"
"result.3464","Math and Logic","Computer Science","Social Sciences"
"result.3465","Math and Logic","Computer Science","Business"
"result.3466","Math and Logic","Computer Science","Computer Science"
"result.3467","Math and Logic","Computer Science","Computer Science"
"result.3468","Math and Logic","Life Sciences","Computer Science"
"result.3469","Math and Logic","Life Sciences","Social Sciences"
"result.3470","Math and Logic","Life Sciences","Life Sciences"
"result.3471","Math and Logic","Life Sciences","Life Sciences"
"result.3472","Math and Logic","Life Sciences","Life Sciences"
"result.3473","Math and Logic","Life Sciences","Arts and Humanities"
"result.3474","Math and Logic","Life Sciences","Social Sciences"
"result.3475","Math and Logic","Life Sciences","Business"
"result.3476","Math and Logic","Life Sciences","Computer Science"
"result.3477","Math and Logic","Life Sciences","Computer Science"
"result.3478","Math and Logic","Computer Science","Social Sciences"
"result.3479","Math and Logic","Computer Science","Life Sciences"
"result.3480","Math and Logic","Computer Science","Life Sciences"
"result.3481","Math and Logic","Computer Science","Life Sciences"
"result.3482","Math and Logic","Computer Science","Arts and Humanities"
"result.3483","Math and Logic","Computer Science","Social Sciences"
"result.3484","Math and Logic","Computer Science","Business"
"result.3485","Math and Logic","Computer Science","Computer Science"
"result.3486","Math and Logic","Computer Science","Computer Science"
"result.3487","Math and Logic","Social Sciences","Life Sciences"
"result.3488","Math and Logic","Social Sciences","Life Sciences"
"result.3489","Math and Logic","Social Sciences","Life Sciences"
"result.3490","Math and Logic","Social Sciences","Arts and Humanities"
"result.3491","Math and Logic","Social Sciences","Social Sciences"
"result.3492","Math and Logic","Social Sciences","Business"
"result.3493","Math and Logic","Social Sciences","Computer Science"
"result.3494","Math and Logic","Social Sciences","Computer Science"
"result.3495","Math and Logic","Life Sciences","Life Sciences"
"result.3496","Math and Logic","Life Sciences","Life Sciences"
"result.3497","Math and Logic","Life Sciences","Arts and Humanities"
"result.3498","Math and Logic","Life Sciences","Social Sciences"
"result.3499","Math and Logic","Life Sciences","Business"
"result.3500","Math and Logic","Life Sciences","Computer Science"
"result.3501","Math and Logic","Life Sciences","Computer Science"
"result.3502","Math and Logic","Life Sciences","Life Sciences"
"result.3503","Math and Logic","Life Sciences","Arts and Humanities"
"result.3504","Math and Logic","Life Sciences","Social Sciences"
"result.3505","Math and Logic","Life Sciences","Business"
"result.3506","Math and Logic","Life Sciences","Computer Science"
"result.3507","Math and Logic","Life Sciences","Computer Science"
"result.3508","Math and Logic","Life Sciences","Arts and Humanities"
"result.3509","Math and Logic","Life Sciences","Social Sciences"
"result.3510","Math and Logic","Life Sciences","Business"
"result.3511","Math and Logic","Life Sciences","Computer Science"
"result.3512","Math and Logic","Life Sciences","Computer Science"
"result.3513","Math and Logic","Arts and Humanities","Social Sciences"
"result.3514","Math and Logic","Arts and Humanities","Business"
"result.3515","Math and Logic","Arts and Humanities","Computer Science"
"result.3516","Math and Logic","Arts and Humanities","Computer Science"
"result.3517","Math and Logic","Social Sciences","Business"
"result.3518","Math and Logic","Social Sciences","Computer Science"
"result.3519","Math and Logic","Social Sciences","Computer Science"
"result.3520","Math and Logic","Business","Computer Science"
"result.3521","Math and Logic","Business","Computer Science"
"result.3522","Math and Logic","Computer Science","Computer Science"
"result.3523","Life Sciences","Computer Science","Computer Science"
"result.3524","Life Sciences","Computer Science","Computer Science"
"result.3525","Life Sciences","Computer Science","Computer Science"
"result.3526","Life Sciences","Computer Science","Life Sciences"
"result.3527","Life Sciences","Computer Science","Math and Logic"
"result.3528","Life Sciences","Computer Science","Computer Science"
"result.3529","Life Sciences","Computer Science","Social Sciences"
"result.3530","Life Sciences","Computer Science","Life Sciences"
"result.3531","Life Sciences","Computer Science","Life Sciences"
"result.3532","Life Sciences","Computer Science","Life Sciences"
"result.3533","Life Sciences","Computer Science","Arts and Humanities"
"result.3534","Life Sciences","Computer Science","Social Sciences"
"result.3535","Life Sciences","Computer Science","Business"
"result.3536","Life Sciences","Computer Science","Computer Science"
"result.3537","Life Sciences","Computer Science","Computer Science"
"result.3538","Life Sciences","Computer Science","Computer Science"
"result.3539","Life Sciences","Computer Science","Computer Science"
"result.3540","Life Sciences","Computer Science","Life Sciences"
"result.3541","Life Sciences","Computer Science","Computer Science"
"result.3542","Life Sciences","Computer Science","Social Sciences"
"result.3543","Life Sciences","Computer Science","Life Sciences"
"result.3544","Life Sciences","Computer Science","Life Sciences"
"result.3545","Life Sciences","Computer Science","Life Sciences"
"result.3546","Life Sciences","Computer Science","Arts and Humanities"
"result.3547","Life Sciences","Computer Science","Social Sciences"
"result.3548","Life Sciences","Computer Science","Business"
"result.3549","Life Sciences","Computer Science","Computer Science"
"result.3550","Life Sciences","Computer Science","Computer Science"
"result.3551","Life Sciences","Computer Science","Computer Science"
"result.3552","Life Sciences","Computer Science","Life Sciences"
"result.3553","Life Sciences","Computer Science","Life Sciences"
"result.3554","Life Sciences","Computer Science","Computer Science"
"result.3555","Life Sciences","Computer Science","Social Sciences"
"result.3556","Life Sciences","Computer Science","Life Sciences"
"result.3557","Life Sciences","Computer Science","Life Sciences"
"result.3558","Life Sciences","Computer Science","Life Sciences"
"result.3559","Life Sciences","Computer Science","Arts and Humanities"
"result.3560","Life Sciences","Computer Science","Social Sciences"
"result.3561","Life Sciences","Computer Science","Business"
"result.3562","Life Sciences","Computer Science","Computer Science"
"result.3563","Life Sciences","Computer Science","Computer Science"
"result.3564","Life Sciences","Business","Life Sciences"
"result.3565","Life Sciences","Business","Social Sciences"
"result.3566","Life Sciences","Social Sciences","Life Sciences"
"result.3567","Life Sciences","Social Sciences","Math and Logic"
"result.3568","Life Sciences","Social Sciences","Business"
"result.3569","Life Sciences","Social Sciences","Social Sciences"
"result.3570","Life Sciences","Computer Science","Life Sciences"
"result.3571","Life Sciences","Computer Science","Computer Science"
"result.3572","Life Sciences","Computer Science","Social Sciences"
"result.3573","Life Sciences","Computer Science","Life Sciences"
"result.3574","Life Sciences","Computer Science","Life Sciences"
"result.3575","Life Sciences","Computer Science","Life Sciences"
"result.3576","Life Sciences","Computer Science","Arts and Humanities"
"result.3577","Life Sciences","Computer Science","Social Sciences"
"result.3578","Life Sciences","Computer Science","Business"
"result.3579","Life Sciences","Computer Science","Computer Science"
"result.3580","Life Sciences","Computer Science","Computer Science"
"result.3581","Life Sciences","Life Sciences","Computer Science"
"result.3582","Life Sciences","Life Sciences","Social Sciences"
"result.3583","Life Sciences","Life Sciences","Life Sciences"
"result.3584","Life Sciences","Life Sciences","Life Sciences"
"result.3585","Life Sciences","Life Sciences","Life Sciences"
"result.3586","Life Sciences","Life Sciences","Arts and Humanities"
"result.3587","Life Sciences","Life Sciences","Social Sciences"
"result.3588","Life Sciences","Life Sciences","Business"
"result.3589","Life Sciences","Life Sciences","Computer Science"
"result.3590","Life Sciences","Life Sciences","Computer Science"
"result.3591","Life Sciences","Life Sciences","Social Sciences"
"result.3592","Life Sciences","Life Sciences","Math and Logic"
"result.3593","Life Sciences","Life Sciences","Business"
"result.3594","Life Sciences","Life Sciences","Social Sciences"
"result.3595","Life Sciences","Math and Logic","Business"
"result.3596","Life Sciences","Math and Logic","Social Sciences"
"result.3597","Life Sciences","Computer Science","Social Sciences"
"result.3598","Life Sciences","Computer Science","Life Sciences"
"result.3599","Life Sciences","Computer Science","Life Sciences"
"result.3600","Life Sciences","Computer Science","Life Sciences"
"result.3601","Life Sciences","Computer Science","Arts and Humanities"
"result.3602","Life Sciences","Computer Science","Social Sciences"
"result.3603","Life Sciences","Computer Science","Business"
"result.3604","Life Sciences","Computer Science","Computer Science"
"result.3605","Life Sciences","Computer Science","Computer Science"
"result.3606","Life Sciences","Social Sciences","Life Sciences"
"result.3607","Life Sciences","Social Sciences","Life Sciences"
"result.3608","Life Sciences","Social Sciences","Life Sciences"
"result.3609","Life Sciences","Social Sciences","Arts and Humanities"
"result.3610","Life Sciences","Social Sciences","Social Sciences"
"result.3611","Life Sciences","Social Sciences","Business"
"result.3612","Life Sciences","Social Sciences","Computer Science"
"result.3613","Life Sciences","Social Sciences","Computer Science"
"result.3614","Life Sciences","Business","Life Sciences"
"result.3615","Life Sciences","Business","Social Sciences"
"result.3616","Life Sciences","Business","Computer Science"
"result.3617","Life Sciences","Life Sciences","Life Sciences"
"result.3618","Life Sciences","Life Sciences","Life Sciences"
"result.3619","Life Sciences","Life Sciences","Arts and Humanities"
"result.3620","Life Sciences","Life Sciences","Social Sciences"
"result.3621","Life Sciences","Life Sciences","Business"
"result.3622","Life Sciences","Life Sciences","Computer Science"
"result.3623","Life Sciences","Life Sciences","Computer Science"
"result.3624","Life Sciences","Life Sciences","Life Sciences"
"result.3625","Life Sciences","Life Sciences","Arts and Humanities"
"result.3626","Life Sciences","Life Sciences","Social Sciences"
"result.3627","Life Sciences","Life Sciences","Business"
"result.3628","Life Sciences","Life Sciences","Computer Science"
"result.3629","Life Sciences","Life Sciences","Computer Science"
"result.3630","Life Sciences","Life Sciences","Arts and Humanities"
"result.3631","Life Sciences","Life Sciences","Social Sciences"
"result.3632","Life Sciences","Life Sciences","Business"
"result.3633","Life Sciences","Life Sciences","Computer Science"
"result.3634","Life Sciences","Life Sciences","Computer Science"
"result.3635","Life Sciences","Arts and Humanities","Social Sciences"
"result.3636","Life Sciences","Arts and Humanities","Business"
"result.3637","Life Sciences","Arts and Humanities","Computer Science"
"result.3638","Life Sciences","Arts and Humanities","Computer Science"
"result.3639","Life Sciences","Social Sciences","Business"
"result.3640","Life Sciences","Social Sciences","Computer Science"
"result.3641","Life Sciences","Social Sciences","Computer Science"
"result.3642","Life Sciences","Business","Computer Science"
"result.3643","Life Sciences","Business","Computer Science"
"result.3644","Life Sciences","Computer Science","Computer Science"
"result.3645","Computer Science","Computer Science","Computer Science"
"result.3646","Computer Science","Computer Science","Computer Science"
"result.3647","Computer Science","Computer Science","Life Sciences"
"result.3648","Computer Science","Computer Science","Computer Science"
"result.3649","Computer Science","Computer Science","Social Sciences"
"result.3650","Computer Science","Computer Science","Life Sciences"
"result.3651","Computer Science","Computer Science","Life Sciences"
"result.3652","Computer Science","Computer Science","Life Sciences"
"result.3653","Computer Science","Computer Science","Arts and Humanities"
"result.3654","Computer Science","Computer Science","Social Sciences"
"result.3655","Computer Science","Computer Science","Business"
"result.3656","Computer Science","Computer Science","Computer Science"
"result.3657","Computer Science","Computer Science","Computer Science"
"result.3658","Computer Science","Computer Science","Computer Science"
"result.3659","Computer Science","Computer Science","Life Sciences"
"result.3660","Computer Science","Computer Science","Computer Science"
"result.3661","Computer Science","Computer Science","Social Sciences"
"result.3662","Computer Science","Computer Science","Life Sciences"
"result.3663","Computer Science","Computer Science","Life Sciences"
"result.3664","Computer Science","Computer Science","Life Sciences"
"result.3665","Computer Science","Computer Science","Life Sciences"
"result.3666","Computer Science","Computer Science","Arts and Humanities"
"result.3667","Computer Science","Computer Science","Social Sciences"
"result.3668","Computer Science","Computer Science","Business"
"result.3669","Computer Science","Computer Science","Computer Science"
"result.3670","Computer Science","Computer Science","Computer Science"
"result.3671","Computer Science","Social Sciences","Math and Logic"
"result.3672","Computer Science","Social Sciences","Life Sciences"
"result.3673","Computer Science","Social Sciences","Arts and Humanities"
"result.3674","Computer Science","Computer Science","Life Sciences"
"result.3675","Computer Science","Computer Science","Business"
"result.3676","Computer Science","Computer Science","Computer Science"
"result.3677","Computer Science","Computer Science","Social Sciences"
"result.3678","Computer Science","Computer Science","Life Sciences"
"result.3679","Computer Science","Computer Science","Life Sciences"
"result.3680","Computer Science","Computer Science","Life Sciences"
"result.3681","Computer Science","Computer Science","Arts and Humanities"
"result.3682","Computer Science","Computer Science","Social Sciences"
"result.3683","Computer Science","Computer Science","Business"
"result.3684","Computer Science","Computer Science","Computer Science"
"result.3685","Computer Science","Computer Science","Computer Science"
"result.3686","Computer Science","Life Sciences","Computer Science"
"result.3687","Computer Science","Life Sciences","Social Sciences"
"result.3688","Computer Science","Life Sciences","Life Sciences"
"result.3689","Computer Science","Life Sciences","Life Sciences"
"result.3690","Computer Science","Life Sciences","Life Sciences"
"result.3691","Computer Science","Life Sciences","Arts and Humanities"
"result.3692","Computer Science","Life Sciences","Social Sciences"
"result.3693","Computer Science","Life Sciences","Business"
"result.3694","Computer Science","Life Sciences","Computer Science"
"result.3695","Computer Science","Life Sciences","Computer Science"
"result.3696","Computer Science","Math and Logic","Life Sciences"
"result.3697","Computer Science","Math and Logic","Arts and Humanities"
"result.3698","Computer Science","Math and Logic","Social Sciences"
"result.3699","Computer Science","Computer Science","Social Sciences"
"result.3700","Computer Science","Computer Science","Life Sciences"
"result.3701","Computer Science","Computer Science","Life Sciences"
"result.3702","Computer Science","Computer Science","Life Sciences"
"result.3703","Computer Science","Computer Science","Arts and Humanities"
"result.3704","Computer Science","Computer Science","Social Sciences"
"result.3705","Computer Science","Computer Science","Business"
"result.3706","Computer Science","Computer Science","Computer Science"
"result.3707","Computer Science","Computer Science","Computer Science"
"result.3708","Computer Science","Social Sciences","Life Sciences"
"result.3709","Computer Science","Social Sciences","Life Sciences"
"result.3710","Computer Science","Social Sciences","Life Sciences"
"result.3711","Computer Science","Social Sciences","Arts and Humanities"
"result.3712","Computer Science","Social Sciences","Social Sciences"
"result.3713","Computer Science","Social Sciences","Business"
"result.3714","Computer Science","Social Sciences","Computer Science"
"result.3715","Computer Science","Social Sciences","Computer Science"
"result.3716","Computer Science","Life Sciences","Arts and Humanities"
"result.3717","Computer Science","Life Sciences","Social Sciences"
"result.3718","Computer Science","Life Sciences","Life Sciences"
"result.3719","Computer Science","Life Sciences","Life Sciences"
"result.3720","Computer Science","Life Sciences","Arts and Humanities"
"result.3721","Computer Science","Life Sciences","Social Sciences"
"result.3722","Computer Science","Life Sciences","Business"
"result.3723","Computer Science","Life Sciences","Computer Science"
"result.3724","Computer Science","Life Sciences","Computer Science"
"result.3725","Computer Science","Life Sciences","Life Sciences"
"result.3726","Computer Science","Life Sciences","Arts and Humanities"
"result.3727","Computer Science","Life Sciences","Social Sciences"
"result.3728","Computer Science","Life Sciences","Business"
"result.3729","Computer Science","Life Sciences","Computer Science"
"result.3730","Computer Science","Life Sciences","Computer Science"
"result.3731","Computer Science","Life Sciences","Arts and Humanities"
"result.3732","Computer Science","Life Sciences","Social Sciences"
"result.3733","Computer Science","Life Sciences","Business"
"result.3734","Computer Science","Life Sciences","Computer Science"
"result.3735","Computer Science","Life Sciences","Computer Science"
"result.3736","Computer Science","Arts and Humanities","Social Sciences"
"result.3737","Computer Science","Arts and Humanities","Business"
"result.3738","Computer Science","Arts and Humanities","Computer Science"
"result.3739","Computer Science","Arts and Humanities","Computer Science"
"result.3740","Computer Science","Social Sciences","Business"
"result.3741","Computer Science","Social Sciences","Computer Science"
"result.3742","Computer Science","Social Sciences","Computer Science"
"result.3743","Computer Science","Business","Computer Science"
"result.3744","Computer Science","Business","Computer Science"
"result.3745","Computer Science","Computer Science","Computer Science"
"result.3746","Life Sciences","Life Sciences","Computer Science"
"result.3747","Life Sciences","Life Sciences","Life Sciences"
"result.3748","Life Sciences","Life Sciences","Life Sciences"
"result.3749","Life Sciences","Life Sciences","Life Sciences"
"result.3750","Life Sciences","Computer Science","Social Sciences"
"result.3751","Life Sciences","Physical Science and Engineering","Data Science"
"result.3752","Life Sciences","Physical Science and Engineering","Computer Science"
"result.3753","Life Sciences","Physical Science and Engineering","Business"
"result.3754","Life Sciences","Physical Science and Engineering","Physical Science and Engineering"
"result.3755","Life Sciences","Data Science","Computer Science"
"result.3756","Life Sciences","Data Science","Business"
"result.3757","Life Sciences","Data Science","Physical Science and Engineering"
"result.3758","Life Sciences","Computer Science","Business"
"result.3759","Life Sciences","Computer Science","Life Sciences"
"result.3760","Life Sciences","Computer Science","Life Sciences"
"result.3761","Life Sciences","Computer Science","Life Sciences"
"result.3762","Life Sciences","Computer Science","Physical Science and Engineering"
"result.3763","Life Sciences","Business","Physical Science and Engineering"
"result.3764","Life Sciences","Life Sciences","Life Sciences"
"result.3765","Life Sciences","Life Sciences","Life Sciences"
"result.3766","Life Sciences","Life Sciences","Life Sciences"
"result.3767","Data Science","Social Sciences","Physical Science and Engineering"
"result.3768","Data Science","Social Sciences","Social Sciences"
"result.3769","Data Science","Data Science","Social Sciences"
"result.3770","Data Science","Data Science","Computer Science"
"result.3771","Data Science","Data Science","Business"
"result.3772","Data Science","Data Science","Life Sciences"
"result.3773","Data Science","Data Science","Arts and Humanities"
"result.3774","Data Science","Data Science","Physical Science and Engineering"
"result.3775","Data Science","Physical Science and Engineering","Social Sciences"
"result.3776","Data Science","Social Sciences","Computer Science"
"result.3777","Data Science","Social Sciences","Business"
"result.3778","Data Science","Social Sciences","Life Sciences"
"result.3779","Data Science","Social Sciences","Arts and Humanities"
"result.3780","Data Science","Social Sciences","Physical Science and Engineering"
"result.3781","Data Science","Computer Science","Business"
"result.3782","Data Science","Computer Science","Life Sciences"
"result.3783","Data Science","Computer Science","Arts and Humanities"
"result.3784","Data Science","Computer Science","Physical Science and Engineering"
"result.3785","Data Science","Computer Science","Social Sciences"
"result.3786","Data Science","Business","Life Sciences"
"result.3787","Data Science","Business","Arts and Humanities"
"result.3788","Data Science","Business","Physical Science and Engineering"
"result.3789","Data Science","Life Sciences","Arts and Humanities"
"result.3790","Data Science","Life Sciences","Physical Science and Engineering"
"result.3791","Data Science","Arts and Humanities","Physical Science and Engineering"
"result.3792","Computer Science","Computer Science","Social Sciences"
"result.3793","Computer Science","Computer Science","Business"
"result.3794","Computer Science","Computer Science","Life Sciences"
"result.3795","Computer Science","Computer Science","Arts and Humanities"
"result.3796","Computer Science","Computer Science","Data Science"
"result.3797","Computer Science","Computer Science","Life Sciences"
"result.3798","Computer Science","Computer Science","Arts and Humanities"
"result.3799","Computer Science","Computer Science","Physical Science and Engineering"
"result.3800","Computer Science","Computer Science","Physical Science and Engineering"
"result.3801","Computer Science","Computer Science","Social Sciences"
"result.3802","Computer Science","Computer Science","Math and Logic"
"result.3803","Computer Science","Computer Science","Life Sciences"
"result.3804","Computer Science","Computer Science","Physical Science and Engineering"
"result.3805","Computer Science","Social Sciences","Business"
"result.3806","Computer Science","Social Sciences","Life Sciences"
"result.3807","Computer Science","Social Sciences","Arts and Humanities"
"result.3808","Computer Science","Social Sciences","Data Science"
"result.3809","Computer Science","Social Sciences","Life Sciences"
"result.3810","Computer Science","Social Sciences","Arts and Humanities"
"result.3811","Computer Science","Social Sciences","Physical Science and Engineering"
"result.3812","Computer Science","Social Sciences","Physical Science and Engineering"
"result.3813","Computer Science","Social Sciences","Social Sciences"
"result.3814","Computer Science","Social Sciences","Math and Logic"
"result.3815","Computer Science","Social Sciences","Life Sciences"
"result.3816","Computer Science","Social Sciences","Physical Science and Engineering"
"result.3817","Computer Science","Arts and Humanities","Life Sciences"
"result.3818","Computer Science","Arts and Humanities","Social Sciences"
"result.3819","Computer Science","Arts and Humanities","Life Sciences"
"result.3820","Computer Science","Arts and Humanities","Life Sciences"
"result.3821","Computer Science","Arts and Humanities","Arts and Humanities"
"result.3822","Computer Science","Arts and Humanities","Physical Science and Engineering"
"result.3823","Computer Science","Arts and Humanities","Math and Logic"
"result.3824","Computer Science","Arts and Humanities","Life Sciences"
"result.3825","Computer Science","Life Sciences","Social Sciences"
"result.3826","Computer Science","Life Sciences","Arts and Humanities"
"result.3827","Computer Science","Life Sciences","Business"
"result.3828","Computer Science","Life Sciences","Life Sciences"
"result.3829","Computer Science","Life Sciences","Arts and Humanities"
"result.3830","Computer Science","Life Sciences","Life Sciences"
"result.3831","Computer Science","Life Sciences","Business"
"result.3832","Computer Science","Life Sciences","Life Sciences"
"result.3833","Computer Science","Life Sciences","Arts and Humanities"
"result.3834","Computer Science","Life Sciences","Physical Science and Engineering"
"result.3835","Computer Science","Life Sciences","Math and Logic"
"result.3836","Computer Science","Life Sciences","Life Sciences"
"result.3837","Computer Science","Social Sciences","Arts and Humanities"
"result.3838","Computer Science","Social Sciences","Business"
"result.3839","Computer Science","Social Sciences","Life Sciences"
"result.3840","Computer Science","Social Sciences","Arts and Humanities"
"result.3841","Computer Science","Social Sciences","Business"
"result.3842","Computer Science","Social Sciences","Life Sciences"
"result.3843","Computer Science","Social Sciences","Arts and Humanities"
"result.3844","Computer Science","Social Sciences","Physical Science and Engineering"
"result.3845","Computer Science","Social Sciences","Math and Logic"
"result.3846","Computer Science","Social Sciences","Life Sciences"
"result.3847","Computer Science","Arts and Humanities","Business"
"result.3848","Computer Science","Arts and Humanities","Business"
"result.3849","Computer Science","Arts and Humanities","Arts and Humanities"
"result.3850","Computer Science","Arts and Humanities","Business"
"result.3851","Computer Science","Arts and Humanities","Physical Science and Engineering"
"result.3852","Computer Science","Arts and Humanities","Life Sciences"
"result.3853","Computer Science","Arts and Humanities","Physical Science and Engineering"
"result.3854","Computer Science","Arts and Humanities","Physical Science and Engineering"
"result.3855","Computer Science","Business","Life Sciences"
"result.3856","Computer Science","Business","Arts and Humanities"
"result.3857","Computer Science","Business","Data Science"
"result.3858","Computer Science","Business","Arts and Humanities"
"result.3859","Computer Science","Business","Social Sciences"
"result.3860","Computer Science","Business","Life Sciences"
"result.3861","Computer Science","Business","Business"
"result.3862","Computer Science","Business","Arts and Humanities"
"result.3863","Computer Science","Business","Physical Science and Engineering"
"result.3864","Computer Science","Business","Physical Science and Engineering"
"result.3865","Computer Science","Business","Social Sciences"
"result.3866","Computer Science","Business","Math and Logic"
"result.3867","Computer Science","Business","Life Sciences"
"result.3868","Computer Science","Business","Physical Science and Engineering"
"result.3869","Computer Science","Life Sciences","Arts and Humanities"
"result.3870","Computer Science","Life Sciences","Data Science"
"result.3871","Computer Science","Life Sciences","Life Sciences"
"result.3872","Computer Science","Life Sciences","Business"
"result.3873","Computer Science","Life Sciences","Arts and Humanities"
"result.3874","Computer Science","Life Sciences","Physical Science and Engineering"
"result.3875","Computer Science","Life Sciences","Physical Science and Engineering"
"result.3876","Computer Science","Life Sciences","Arts and Humanities"
"result.3877","Computer Science","Life Sciences","Social Sciences"
"result.3878","Computer Science","Life Sciences","Math and Logic"
"result.3879","Computer Science","Life Sciences","Life Sciences"
"result.3880","Computer Science","Life Sciences","Physical Science and Engineering"
"result.3881","Computer Science","Life Sciences","Life Sciences"
"result.3882","Computer Science","Life Sciences","Arts and Humanities"
"result.3883","Computer Science","Life Sciences","Physical Science and Engineering"
"result.3884","Computer Science","Life Sciences","Math and Logic"
"result.3885","Computer Science","Life Sciences","Life Sciences"
"result.3886","Computer Science","Arts and Humanities","Data Science"
"result.3887","Computer Science","Arts and Humanities","Life Sciences"
"result.3888","Computer Science","Arts and Humanities","Arts and Humanities"
"result.3889","Computer Science","Arts and Humanities","Physical Science and Engineering"
"result.3890","Computer Science","Arts and Humanities","Physical Science and Engineering"
"result.3891","Computer Science","Arts and Humanities","Social Sciences"
"result.3892","Computer Science","Arts and Humanities","Math and Logic"
"result.3893","Computer Science","Arts and Humanities","Life Sciences"
"result.3894","Computer Science","Arts and Humanities","Life Sciences"
"result.3895","Computer Science","Arts and Humanities","Physical Science and Engineering"
"result.3896","Computer Science","Data Science","Life Sciences"
"result.3897","Computer Science","Data Science","Arts and Humanities"
"result.3898","Computer Science","Data Science","Physical Science and Engineering"
"result.3899","Computer Science","Data Science","Physical Science and Engineering"
"result.3900","Computer Science","Data Science","Social Sciences"
"result.3901","Computer Science","Data Science","Math and Logic"
"result.3902","Computer Science","Data Science","Life Sciences"
"result.3903","Computer Science","Data Science","Physical Science and Engineering"
"result.3904","Computer Science","Business","Business"
"result.3905","Computer Science","Business","Physical Science and Engineering"
"result.3906","Computer Science","Business","Life Sciences"
"result.3907","Computer Science","Business","Physical Science and Engineering"
"result.3908","Computer Science","Business","Physical Science and Engineering"
"result.3909","Computer Science","Arts and Humanities","Social Sciences"
"result.3910","Computer Science","Arts and Humanities","Business"
"result.3911","Computer Science","Arts and Humanities","Physical Science and Engineering"
"result.3912","Computer Science","Life Sciences","Arts and Humanities"
"result.3913","Computer Science","Life Sciences","Physical Science and Engineering"
"result.3914","Computer Science","Life Sciences","Physical Science and Engineering"
"result.3915","Computer Science","Life Sciences","Social Sciences"
"result.3916","Computer Science","Life Sciences","Math and Logic"
"result.3917","Computer Science","Life Sciences","Life Sciences"
"result.3918","Computer Science","Life Sciences","Life Sciences"
"result.3919","Computer Science","Life Sciences","Physical Science and Engineering"
"result.3920","Computer Science","Business","Physical Science and Engineering"
"result.3921","Computer Science","Business","Social Sciences"
"result.3922","Computer Science","Business","Life Sciences"
"result.3923","Computer Science","Business","Physical Science and Engineering"
"result.3924","Computer Science","Business","Physical Science and Engineering"
"result.3925","Computer Science","Arts and Humanities","Physical Science and Engineering"
"result.3926","Computer Science","Arts and Humanities","Physical Science and Engineering"
"result.3927","Computer Science","Arts and Humanities","Social Sciences"
"result.3928","Computer Science","Arts and Humanities","Math and Logic"
"result.3929","Computer Science","Arts and Humanities","Life Sciences"
"result.3930","Computer Science","Arts and Humanities","Physical Science and Engineering"
"result.3931","Computer Science","Physical Science and Engineering","Physical Science and Engineering"
"result.3932","Computer Science","Physical Science and Engineering","Social Sciences"
"result.3933","Computer Science","Physical Science and Engineering","Math and Logic"
"result.3934","Computer Science","Physical Science and Engineering","Life Sciences"
"result.3935","Computer Science","Physical Science and Engineering","Physical Science and Engineering"
"result.3936","Computer Science","Life Sciences","Arts and Humanities"
"result.3937","Computer Science","Life Sciences","Physical Science and Engineering"
"result.3938","Computer Science","Life Sciences","Math and Logic"
"result.3939","Computer Science","Life Sciences","Life Sciences"
"result.3940","Computer Science","Physical Science and Engineering","Social Sciences"
"result.3941","Computer Science","Physical Science and Engineering","Math and Logic"
"result.3942","Computer Science","Physical Science and Engineering","Life Sciences"
"result.3943","Computer Science","Physical Science and Engineering","Physical Science and Engineering"
"result.3944","Computer Science","Physical Science and Engineering","Life Sciences"
"result.3945","Computer Science","Physical Science and Engineering","Physical Science and Engineering"
"result.3946","Computer Science","Physical Science and Engineering","Physical Science and Engineering"
"result.3947","Computer Science","Arts and Humanities","Physical Science and Engineering"
