"","V1","V2","V3"
"result.1314","Physical Science and Engineering","Business",NA
"result.1315","Physical Science and Engineering","Business","Computer Science"
"result.1316","Physical Science and Engineering","Business","Language Learning"
"result.1317","Physical Science and Engineering","Business",NA
"result.1318","Physical Science and Engineering","Business","Computer Science"
"result.1319","Physical Science and Engineering","Language Learning",NA
"result.1320","Physical Science and Engineering","Language Learning","Computer Science"
"result.1321","Physical Science and Engineering",NA,"Computer Science"
"result.1322","Life Sciences","Arts and Humanities","Data Science"
"result.1323","Life Sciences","Arts and Humanities","Social Sciences"
"result.1324","Life Sciences","Arts and Humanities","Business"
"result.1325","Life Sciences","Arts and Humanities","Data Science"
"result.1326","Life Sciences","Arts and Humanities","Business"
"result.1327","Life Sciences","Arts and Humanities","Math and Logic"
"result.1328","Life Sciences","Arts and Humanities","Physical Science and Engineering"
"result.1329","Life Sciences","Arts and Humanities","Computer Science"
"result.1330","Life Sciences","Data Science","Social Sciences"
"result.1331","Life Sciences","Data Science","Business"
"result.1332","Life Sciences","Data Science","Data Science"
"result.1333","Life Sciences","Data Science","Business"
"result.1334","Life Sciences","Data Science","Math and Logic"
"result.1335","Life Sciences","Data Science","Physical Science and Engineering"
"result.1336","Life Sciences","Data Science","Computer Science"
"result.1337","Life Sciences","Math and Logic","Business"
"result.1338","Life Sciences","Math and Logic",NA
"result.1339","Life Sciences","Math and Logic","Physical Science and Engineering"
"result.1340","Life Sciences","Math and Logic","Physical Science and Engineering"
"result.1341","Life Sciences","Math and Logic","Physical Science and Engineering"
"result.1342","Life Sciences","Math and Logic","Computer Science"
"result.1343","Life Sciences","Math and Logic","Computer Science"
"result.1344","Life Sciences","Math and Logic","Data Science"
"result.1345","Life Sciences","Social Sciences","Business"
"result.1346","Life Sciences","Social Sciences","Data Science"
"result.1347","Life Sciences","Social Sciences","Business"
"result.1348","Life Sciences","Social Sciences","Math and Logic"
"result.1349","Life Sciences","Social Sciences","Physical Science and Engineering"
"result.1350","Life Sciences","Social Sciences","Computer Science"
"result.1351","Life Sciences","Business","Data Science"
"result.1352","Life Sciences","Business","Business"
"result.1353","Life Sciences","Business","Math and Logic"
"result.1354","Life Sciences","Business","Physical Science and Engineering"
"result.1355","Life Sciences","Business","Computer Science"
"result.1356","Life Sciences","Business",NA
"result.1357","Life Sciences","Business","Physical Science and Engineering"
"result.1358","Life Sciences","Business","Physical Science and Engineering"
"result.1359","Life Sciences","Business","Physical Science and Engineering"
"result.1360","Life Sciences","Business","Computer Science"
"result.1361","Life Sciences","Business","Computer Science"
"result.1362","Life Sciences","Business","Data Science"
"result.1363","Life Sciences","Data Science","Business"
"result.1364","Life Sciences","Data Science","Math and Logic"
"result.1365","Life Sciences","Data Science","Physical Science and Engineering"
"result.1366","Life Sciences","Data Science","Computer Science"
"result.1367","Life Sciences",NA,"Physical Science and Engineering"
"result.1368","Life Sciences",NA,"Physical Science and Engineering"
"result.1369","Life Sciences",NA,"Physical Science and Engineering"
"result.1370","Life Sciences",NA,"Computer Science"
"result.1371","Life Sciences",NA,"Computer Science"
"result.1372","Life Sciences",NA,"Data Science"
"result.1373","Life Sciences","Physical Science and Engineering","Physical Science and Engineering"
"result.1374","Life Sciences","Physical Science and Engineering","Physical Science and Engineering"
"result.1375","Life Sciences","Physical Science and Engineering","Computer Science"
"result.1376","Life Sciences","Physical Science and Engineering","Computer Science"
"result.1377","Life Sciences","Physical Science and Engineering","Data Science"
"result.1378","Life Sciences","Business","Math and Logic"
"result.1379","Life Sciences","Business","Physical Science and Engineering"
"result.1380","Life Sciences","Business","Computer Science"
"result.1381","Life Sciences","Math and Logic","Physical Science and Engineering"
"result.1382","Life Sciences","Math and Logic","Computer Science"
"result.1383","Life Sciences","Physical Science and Engineering","Physical Science and Engineering"
"result.1384","Life Sciences","Physical Science and Engineering","Computer Science"
"result.1385","Life Sciences","Physical Science and Engineering","Computer Science"
"result.1386","Life Sciences","Physical Science and Engineering","Computer Science"
"result.1387","Life Sciences","Physical Science and Engineering","Data Science"
"result.1388","Life Sciences","Physical Science and Engineering","Computer Science"
"result.1389","Life Sciences","Physical Science and Engineering","Computer Science"
"result.1390","Life Sciences","Physical Science and Engineering","Data Science"
"result.1391","Life Sciences","Computer Science","Computer Science"
"result.1392","Life Sciences","Computer Science","Data Science"
"result.1393","Life Sciences","Computer Science","Data Science"
"result.1394","Computer Science","Business","Math and Logic"
"result.1395","Computer Science","Business","Data Science"
"result.1396","Computer Science","Business","Life Sciences"
"result.1397","Computer Science","Business","Social Sciences"
"result.1398","Computer Science","Business","Life Sciences"
"result.1399","Computer Science","Business","Data Science"
"result.1400","Computer Science","Business","Data Science"
"result.1401","Computer Science","Business","Computer Science"
"result.1402","Computer Science","Business","Business"
"result.1403","Computer Science","Business","Computer Science"
"result.1404","Computer Science","Business","Data Science"
"result.1405","Computer Science","Business","Social Sciences"
"result.1406","Computer Science","Business","Business"
"result.1407","Computer Science","Business",NA
"result.1408","Computer Science","Business","Business"
"result.1409","Computer Science","Business","Computer Science"
"result.1410","Computer Science","Business","Life Sciences"
"result.1411","Computer Science","Business","Business"
"result.1412","Computer Science","Business","Data Science"
"result.1413","Computer Science","Business","Life Sciences"
"result.1414","Computer Science","Business","Business"
"result.1415","Computer Science","Business","Language Learning"
"result.1416","Computer Science","Business","Arts and Humanities"
"result.1417","Computer Science","Business","Business"
"result.1418","Computer Science","Business","Data Science"
"result.1419","Computer Science","Business","Physical Science and Engineering"
"result.1420","Computer Science","Business","Computer Science"
"result.1421","Computer Science","Business","Social Sciences"
"result.1422","Computer Science","Math and Logic","Data Science"
"result.1423","Computer Science","Math and Logic","Life Sciences"
"result.1424","Computer Science","Math and Logic","Social Sciences"
"result.1425","Computer Science","Math and Logic","Life Sciences"
"result.1426","Computer Science","Math and Logic","Data Science"
"result.1427","Computer Science","Math and Logic","Data Science"
"result.1428","Computer Science","Math and Logic","Computer Science"
"result.1429","Computer Science","Math and Logic","Business"
"result.1430","Computer Science","Math and Logic","Computer Science"
"result.1431","Computer Science","Math and Logic","Data Science"
"result.1432","Computer Science","Math and Logic","Social Sciences"
"result.1433","Computer Science","Math and Logic","Business"
"result.1434","Computer Science","Math and Logic",NA
"result.1435","Computer Science","Math and Logic","Business"
"result.1436","Computer Science","Math and Logic","Computer Science"
"result.1437","Computer Science","Math and Logic","Life Sciences"
"result.1438","Computer Science","Math and Logic","Business"
"result.1439","Computer Science","Math and Logic","Data Science"
"result.1440","Computer Science","Math and Logic","Life Sciences"
"result.1441","Computer Science","Math and Logic","Business"
"result.1442","Computer Science","Math and Logic","Language Learning"
"result.1443","Computer Science","Math and Logic","Arts and Humanities"
"result.1444","Computer Science","Math and Logic","Business"
"result.1445","Computer Science","Math and Logic","Data Science"
"result.1446","Computer Science","Math and Logic","Physical Science and Engineering"
"result.1447","Computer Science","Math and Logic","Computer Science"
"result.1448","Computer Science","Math and Logic","Social Sciences"
"result.1449","Computer Science","Data Science","Life Sciences"
"result.1450","Computer Science","Data Science","Social Sciences"
"result.1451","Computer Science","Data Science","Life Sciences"
"result.1452","Computer Science","Data Science","Data Science"
"result.1453","Computer Science","Data Science","Data Science"
"result.1454","Computer Science","Data Science","Computer Science"
"result.1455","Computer Science","Data Science","Business"
"result.1456","Computer Science","Data Science","Computer Science"
"result.1457","Computer Science","Data Science","Data Science"
"result.1458","Computer Science","Data Science","Social Sciences"
"result.1459","Computer Science","Data Science","Business"
"result.1460","Computer Science","Data Science",NA
"result.1461","Computer Science","Data Science","Business"
"result.1462","Computer Science","Data Science","Computer Science"
"result.1463","Computer Science","Data Science","Life Sciences"
"result.1464","Computer Science","Data Science","Business"
"result.1465","Computer Science","Data Science","Data Science"
"result.1466","Computer Science","Data Science","Life Sciences"
"result.1467","Computer Science","Data Science","Business"
"result.1468","Computer Science","Data Science","Language Learning"
"result.1469","Computer Science","Data Science","Arts and Humanities"
"result.1470","Computer Science","Data Science","Business"
"result.1471","Computer Science","Data Science","Data Science"
"result.1472","Computer Science","Data Science","Physical Science and Engineering"
"result.1473","Computer Science","Data Science","Computer Science"
"result.1474","Computer Science","Data Science","Social Sciences"
"result.1475","Computer Science","Life Sciences","Social Sciences"
"result.1476","Computer Science","Life Sciences","Life Sciences"
"result.1477","Computer Science","Life Sciences","Data Science"
"result.1478","Computer Science","Life Sciences","Data Science"
"result.1479","Computer Science","Life Sciences","Computer Science"
"result.1480","Computer Science","Life Sciences","Business"
"result.1481","Computer Science","Life Sciences","Computer Science"
"result.1482","Computer Science","Life Sciences","Data Science"
"result.1483","Computer Science","Life Sciences","Social Sciences"
"result.1484","Computer Science","Life Sciences","Business"
"result.1485","Computer Science","Life Sciences",NA
"result.1486","Computer Science","Life Sciences","Business"
"result.1487","Computer Science","Life Sciences","Computer Science"
"result.1488","Computer Science","Life Sciences","Life Sciences"
"result.1489","Computer Science","Life Sciences","Business"
"result.1490","Computer Science","Life Sciences","Data Science"
"result.1491","Computer Science","Life Sciences","Life Sciences"
"result.1492","Computer Science","Life Sciences","Business"
"result.1493","Computer Science","Life Sciences","Language Learning"
"result.1494","Computer Science","Life Sciences","Arts and Humanities"
"result.1495","Computer Science","Life Sciences","Business"
"result.1496","Computer Science","Life Sciences","Data Science"
"result.1497","Computer Science","Life Sciences","Physical Science and Engineering"
"result.1498","Computer Science","Life Sciences","Computer Science"
"result.1499","Computer Science","Life Sciences","Social Sciences"
"result.1500","Computer Science","Social Sciences","Life Sciences"
"result.1501","Computer Science","Social Sciences","Data Science"
"result.1502","Computer Science","Social Sciences","Data Science"
"result.1503","Computer Science","Social Sciences","Computer Science"
"result.1504","Computer Science","Social Sciences","Business"
"result.1505","Computer Science","Social Sciences","Computer Science"
"result.1506","Computer Science","Social Sciences","Data Science"
"result.1507","Computer Science","Social Sciences","Social Sciences"
"result.1508","Computer Science","Social Sciences","Business"
"result.1509","Computer Science","Social Sciences",NA
"result.1510","Computer Science","Social Sciences","Business"
"result.1511","Computer Science","Social Sciences","Computer Science"
"result.1512","Computer Science","Social Sciences","Life Sciences"
"result.1513","Computer Science","Social Sciences","Business"
"result.1514","Computer Science","Social Sciences","Data Science"
"result.1515","Computer Science","Social Sciences","Life Sciences"
"result.1516","Computer Science","Social Sciences","Business"
"result.1517","Computer Science","Social Sciences","Language Learning"
"result.1518","Computer Science","Social Sciences","Arts and Humanities"
"result.1519","Computer Science","Social Sciences","Business"
"result.1520","Computer Science","Social Sciences","Data Science"
"result.1521","Computer Science","Social Sciences","Physical Science and Engineering"
"result.1522","Computer Science","Social Sciences","Computer Science"
"result.1523","Computer Science","Social Sciences","Social Sciences"
"result.1524","Computer Science","Life Sciences","Data Science"
"result.1525","Computer Science","Life Sciences","Data Science"
"result.1526","Computer Science","Life Sciences","Computer Science"
"result.1527","Computer Science","Life Sciences","Business"
"result.1528","Computer Science","Life Sciences","Computer Science"
"result.1529","Computer Science","Life Sciences","Data Science"
"result.1530","Computer Science","Life Sciences","Social Sciences"
"result.1531","Computer Science","Life Sciences","Business"
"result.1532","Computer Science","Life Sciences",NA
"result.1533","Computer Science","Life Sciences","Business"
"result.1534","Computer Science","Life Sciences","Computer Science"
"result.1535","Computer Science","Life Sciences","Life Sciences"
"result.1536","Computer Science","Life Sciences","Business"
"result.1537","Computer Science","Life Sciences","Data Science"
"result.1538","Computer Science","Life Sciences","Life Sciences"
"result.1539","Computer Science","Life Sciences","Business"
"result.1540","Computer Science","Life Sciences","Language Learning"
"result.1541","Computer Science","Life Sciences","Arts and Humanities"
"result.1542","Computer Science","Life Sciences","Business"
"result.1543","Computer Science","Life Sciences","Data Science"
"result.1544","Computer Science","Life Sciences","Physical Science and Engineering"
"result.1545","Computer Science","Life Sciences","Computer Science"
"result.1546","Computer Science","Life Sciences","Social Sciences"
"result.1547","Computer Science","Data Science","Data Science"
"result.1548","Computer Science","Data Science","Computer Science"
"result.1549","Computer Science","Data Science","Business"
"result.1550","Computer Science","Data Science","Computer Science"
"result.1551","Computer Science","Data Science","Data Science"
"result.1552","Computer Science","Data Science","Social Sciences"
"result.1553","Computer Science","Data Science","Business"
"result.1554","Computer Science","Data Science",NA
"result.1555","Computer Science","Data Science","Business"
"result.1556","Computer Science","Data Science","Computer Science"
"result.1557","Computer Science","Data Science","Life Sciences"
"result.1558","Computer Science","Data Science","Business"
"result.1559","Computer Science","Data Science","Data Science"
"result.1560","Computer Science","Data Science","Life Sciences"
"result.1561","Computer Science","Data Science","Business"
"result.1562","Computer Science","Data Science","Language Learning"
"result.1563","Computer Science","Data Science","Arts and Humanities"
"result.1564","Computer Science","Data Science","Business"
"result.1565","Computer Science","Data Science","Data Science"
"result.1566","Computer Science","Data Science","Physical Science and Engineering"
"result.1567","Computer Science","Data Science","Computer Science"
"result.1568","Computer Science","Data Science","Social Sciences"
"result.1569","Computer Science","Data Science","Computer Science"
"result.1570","Computer Science","Data Science","Business"
"result.1571","Computer Science","Data Science","Computer Science"
"result.1572","Computer Science","Data Science","Data Science"
"result.1573","Computer Science","Data Science","Social Sciences"
"result.1574","Computer Science","Data Science","Business"
"result.1575","Computer Science","Data Science",NA
"result.1576","Computer Science","Data Science","Business"
"result.1577","Computer Science","Data Science","Computer Science"
"result.1578","Computer Science","Data Science","Life Sciences"
"result.1579","Computer Science","Data Science","Business"
"result.1580","Computer Science","Data Science","Data Science"
"result.1581","Computer Science","Data Science","Life Sciences"
"result.1582","Computer Science","Data Science","Business"
"result.1583","Computer Science","Data Science","Language Learning"
"result.1584","Computer Science","Data Science","Arts and Humanities"
"result.1585","Computer Science","Data Science","Business"
"result.1586","Computer Science","Data Science","Data Science"
"result.1587","Computer Science","Data Science","Physical Science and Engineering"
"result.1588","Computer Science","Data Science","Computer Science"
"result.1589","Computer Science","Data Science","Social Sciences"
"result.1590","Computer Science","Computer Science","Business"
"result.1591","Computer Science","Computer Science","Computer Science"
"result.1592","Computer Science","Computer Science","Data Science"
"result.1593","Computer Science","Computer Science","Social Sciences"
"result.1594","Computer Science","Computer Science","Business"
"result.1595","Computer Science","Computer Science",NA
"result.1596","Computer Science","Computer Science","Business"
"result.1597","Computer Science","Computer Science","Computer Science"
"result.1598","Computer Science","Computer Science","Life Sciences"
"result.1599","Computer Science","Computer Science","Business"
"result.1600","Computer Science","Computer Science","Data Science"
"result.1601","Computer Science","Computer Science","Life Sciences"
"result.1602","Computer Science","Computer Science","Business"
"result.1603","Computer Science","Computer Science","Language Learning"
"result.1604","Computer Science","Computer Science","Arts and Humanities"
"result.1605","Computer Science","Computer Science","Business"
"result.1606","Computer Science","Computer Science","Data Science"
"result.1607","Computer Science","Computer Science","Physical Science and Engineering"
"result.1608","Computer Science","Computer Science","Computer Science"
"result.1609","Computer Science","Computer Science","Social Sciences"
"result.1610","Computer Science","Business","Computer Science"
"result.1611","Computer Science","Business","Data Science"
"result.1612","Computer Science","Business","Social Sciences"
"result.1613","Computer Science","Business","Business"
"result.1614","Computer Science","Business",NA
"result.1615","Computer Science","Business","Business"
"result.1616","Computer Science","Business","Computer Science"
"result.1617","Computer Science","Business","Life Sciences"
"result.1618","Computer Science","Business","Business"
"result.1619","Computer Science","Business","Data Science"
"result.1620","Computer Science","Business","Life Sciences"
"result.1621","Computer Science","Business","Business"
"result.1622","Computer Science","Business","Language Learning"
"result.1623","Computer Science","Business","Arts and Humanities"
"result.1624","Computer Science","Business","Business"
"result.1625","Computer Science","Business","Data Science"
"result.1626","Computer Science","Business","Physical Science and Engineering"
"result.1627","Computer Science","Business","Computer Science"
"result.1628","Computer Science","Business","Social Sciences"
"result.1629","Computer Science","Computer Science","Data Science"
"result.1630","Computer Science","Computer Science","Social Sciences"
"result.1631","Computer Science","Computer Science","Business"
"result.1632","Computer Science","Computer Science",NA
"result.1633","Computer Science","Computer Science","Business"
"result.1634","Computer Science","Computer Science","Computer Science"
"result.1635","Computer Science","Computer Science","Life Sciences"
"result.1636","Computer Science","Computer Science","Business"
"result.1637","Computer Science","Computer Science","Data Science"
"result.1638","Computer Science","Computer Science","Life Sciences"
"result.1639","Computer Science","Computer Science","Business"
"result.1640","Computer Science","Computer Science","Language Learning"
"result.1641","Computer Science","Computer Science","Arts and Humanities"
"result.1642","Computer Science","Computer Science","Business"
"result.1643","Computer Science","Computer Science","Data Science"
"result.1644","Computer Science","Computer Science","Physical Science and Engineering"
"result.1645","Computer Science","Computer Science","Computer Science"
"result.1646","Computer Science","Computer Science","Social Sciences"
"result.1647","Computer Science","Data Science","Social Sciences"
"result.1648","Computer Science","Data Science","Business"
"result.1649","Computer Science","Data Science",NA
"result.1650","Computer Science","Data Science","Business"
"result.1651","Computer Science","Data Science","Computer Science"
"result.1652","Computer Science","Data Science","Life Sciences"
"result.1653","Computer Science","Data Science","Business"
"result.1654","Computer Science","Data Science","Data Science"
"result.1655","Computer Science","Data Science","Life Sciences"
"result.1656","Computer Science","Data Science","Business"
"result.1657","Computer Science","Data Science","Language Learning"
"result.1658","Computer Science","Data Science","Arts and Humanities"
"result.1659","Computer Science","Data Science","Business"
"result.1660","Computer Science","Data Science","Data Science"
"result.1661","Computer Science","Data Science","Physical Science and Engineering"
"result.1662","Computer Science","Data Science","Computer Science"
"result.1663","Computer Science","Data Science","Social Sciences"
"result.1664","Computer Science","Social Sciences","Business"
"result.1665","Computer Science","Social Sciences",NA
"result.1666","Computer Science","Social Sciences","Business"
"result.1667","Computer Science","Social Sciences","Computer Science"
"result.1668","Computer Science","Social Sciences","Life Sciences"
"result.1669","Computer Science","Social Sciences","Business"
"result.1670","Computer Science","Social Sciences","Data Science"
"result.1671","Computer Science","Social Sciences","Life Sciences"
"result.1672","Computer Science","Social Sciences","Business"
"result.1673","Computer Science","Social Sciences","Language Learning"
"result.1674","Computer Science","Social Sciences","Arts and Humanities"
"result.1675","Computer Science","Social Sciences","Business"
"result.1676","Computer Science","Social Sciences","Data Science"
"result.1677","Computer Science","Social Sciences","Physical Science and Engineering"
"result.1678","Computer Science","Social Sciences","Computer Science"
"result.1679","Computer Science","Social Sciences","Social Sciences"
"result.1680","Computer Science","Business",NA
"result.1681","Computer Science","Business","Business"
"result.1682","Computer Science","Business","Computer Science"
"result.1683","Computer Science","Business","Life Sciences"
"result.1684","Computer Science","Business","Business"
"result.1685","Computer Science","Business","Data Science"
"result.1686","Computer Science","Business","Life Sciences"
"result.1687","Computer Science","Business","Business"
"result.1688","Computer Science","Business","Language Learning"
"result.1689","Computer Science","Business","Arts and Humanities"
"result.1690","Computer Science","Business","Business"
"result.1691","Computer Science","Business","Data Science"
"result.1692","Computer Science","Business","Physical Science and Engineering"
"result.1693","Computer Science","Business","Computer Science"
"result.1694","Computer Science","Business","Social Sciences"
"result.1695","Computer Science",NA,"Business"
"result.1696","Computer Science",NA,"Computer Science"
"result.1697","Computer Science",NA,"Life Sciences"
"result.1698","Computer Science",NA,"Business"
"result.1699","Computer Science",NA,"Data Science"
"result.1700","Computer Science",NA,"Life Sciences"
"result.1701","Computer Science",NA,"Business"
"result.1702","Computer Science",NA,"Language Learning"
"result.1703","Computer Science",NA,"Arts and Humanities"
"result.1704","Computer Science",NA,"Business"
"result.1705","Computer Science",NA,"Data Science"
"result.1706","Computer Science",NA,"Physical Science and Engineering"
"result.1707","Computer Science",NA,"Computer Science"
"result.1708","Computer Science",NA,"Social Sciences"
"result.1709","Computer Science","Business","Computer Science"
"result.1710","Computer Science","Business","Life Sciences"
"result.1711","Computer Science","Business","Business"
"result.1712","Computer Science","Business","Data Science"
"result.1713","Computer Science","Business","Life Sciences"
"result.1714","Computer Science","Business","Business"
"result.1715","Computer Science","Business","Language Learning"
"result.1716","Computer Science","Business","Arts and Humanities"
"result.1717","Computer Science","Business","Business"
"result.1718","Computer Science","Business","Data Science"
"result.1719","Computer Science","Business","Physical Science and Engineering"
"result.1720","Computer Science","Business","Computer Science"
"result.1721","Computer Science","Business","Social Sciences"
"result.1722","Computer Science","Computer Science","Life Sciences"
"result.1723","Computer Science","Computer Science","Business"
"result.1724","Computer Science","Computer Science","Data Science"
"result.1725","Computer Science","Computer Science","Life Sciences"
"result.1726","Computer Science","Computer Science","Business"
"result.1727","Computer Science","Computer Science","Language Learning"
"result.1728","Computer Science","Computer Science","Arts and Humanities"
"result.1729","Computer Science","Computer Science","Business"
"result.1730","Computer Science","Computer Science","Data Science"
"result.1731","Computer Science","Computer Science","Physical Science and Engineering"
"result.1732","Computer Science","Computer Science","Computer Science"
"result.1733","Computer Science","Computer Science","Social Sciences"
"result.1734","Computer Science","Life Sciences","Business"
"result.1735","Computer Science","Life Sciences","Data Science"
"result.1736","Computer Science","Life Sciences","Life Sciences"
"result.1737","Computer Science","Life Sciences","Business"
"result.1738","Computer Science","Life Sciences","Language Learning"
"result.1739","Computer Science","Life Sciences","Arts and Humanities"
"result.1740","Computer Science","Life Sciences","Business"
"result.1741","Computer Science","Life Sciences","Data Science"
"result.1742","Computer Science","Life Sciences","Physical Science and Engineering"
"result.1743","Computer Science","Life Sciences","Computer Science"
"result.1744","Computer Science","Life Sciences","Social Sciences"
"result.1745","Computer Science","Business","Data Science"
"result.1746","Computer Science","Business","Life Sciences"
"result.1747","Computer Science","Business","Business"
"result.1748","Computer Science","Business","Language Learning"
"result.1749","Computer Science","Business","Arts and Humanities"
"result.1750","Computer Science","Business","Business"
"result.1751","Computer Science","Business","Data Science"
"result.1752","Computer Science","Business","Physical Science and Engineering"
"result.1753","Computer Science","Business","Computer Science"
"result.1754","Computer Science","Business","Social Sciences"
"result.1755","Computer Science","Data Science","Life Sciences"
"result.1756","Computer Science","Data Science","Business"
"result.1757","Computer Science","Data Science","Language Learning"
"result.1758","Computer Science","Data Science","Arts and Humanities"
"result.1759","Computer Science","Data Science","Business"
"result.1760","Computer Science","Data Science","Data Science"
"result.1761","Computer Science","Data Science","Physical Science and Engineering"
"result.1762","Computer Science","Data Science","Computer Science"
"result.1763","Computer Science","Data Science","Social Sciences"
"result.1764","Computer Science","Life Sciences","Business"
"result.1765","Computer Science","Life Sciences","Language Learning"
"result.1766","Computer Science","Life Sciences","Arts and Humanities"
"result.1767","Computer Science","Life Sciences","Business"
"result.1768","Computer Science","Life Sciences","Data Science"
"result.1769","Computer Science","Life Sciences","Physical Science and Engineering"
"result.1770","Computer Science","Life Sciences","Computer Science"
"result.1771","Computer Science","Life Sciences","Social Sciences"
"result.1772","Computer Science","Business","Language Learning"
"result.1773","Computer Science","Business","Arts and Humanities"
"result.1774","Computer Science","Business","Business"
"result.1775","Computer Science","Business","Data Science"
"result.1776","Computer Science","Business","Physical Science and Engineering"
"result.1777","Computer Science","Business","Computer Science"
"result.1778","Computer Science","Business","Social Sciences"
"result.1779","Computer Science","Language Learning","Arts and Humanities"
"result.1780","Computer Science","Language Learning","Business"
"result.1781","Computer Science","Language Learning","Data Science"
"result.1782","Computer Science","Language Learning","Physical Science and Engineering"
"result.1783","Computer Science","Language Learning","Computer Science"
"result.1784","Computer Science","Language Learning","Social Sciences"
"result.1785","Computer Science","Arts and Humanities","Business"
"result.1786","Computer Science","Arts and Humanities","Data Science"
"result.1787","Computer Science","Arts and Humanities","Physical Science and Engineering"
"result.1788","Computer Science","Arts and Humanities","Computer Science"
"result.1789","Computer Science","Arts and Humanities","Social Sciences"
"result.1790","Computer Science","Business","Data Science"
"result.1791","Computer Science","Business","Physical Science and Engineering"
"result.1792","Computer Science","Business","Computer Science"
"result.1793","Computer Science","Business","Social Sciences"
"result.1794","Computer Science","Data Science","Physical Science and Engineering"
"result.1795","Computer Science","Data Science","Computer Science"
"result.1796","Computer Science","Data Science","Social Sciences"
"result.1797","Computer Science","Physical Science and Engineering","Computer Science"
"result.1798","Computer Science","Physical Science and Engineering","Social Sciences"
"result.1799","Computer Science","Computer Science","Social Sciences"
"result.1800","Arts and Humanities","Data Science","Social Sciences"
"result.1801","Arts and Humanities","Data Science","Business"
"result.1802","Arts and Humanities","Data Science","Data Science"
"result.1803","Arts and Humanities","Data Science","Business"
"result.1804","Arts and Humanities","Data Science","Math and Logic"
"result.1805","Arts and Humanities","Data Science","Physical Science and Engineering"
"result.1806","Arts and Humanities","Data Science","Computer Science"
"result.1807","Arts and Humanities","Social Sciences","Business"
"result.1808","Arts and Humanities","Social Sciences","Data Science"
"result.1809","Arts and Humanities","Social Sciences","Business"
"result.1810","Arts and Humanities","Social Sciences","Math and Logic"
"result.1811","Arts and Humanities","Social Sciences","Physical Science and Engineering"
"result.1812","Arts and Humanities","Social Sciences","Computer Science"
"result.1813","Arts and Humanities","Business","Data Science"
"result.1814","Arts and Humanities","Business","Business"
"result.1815","Arts and Humanities","Business","Math and Logic"
"result.1816","Arts and Humanities","Business","Physical Science and Engineering"
"result.1817","Arts and Humanities","Business","Computer Science"
"result.1818","Arts and Humanities","Data Science","Business"
"result.1819","Arts and Humanities","Data Science","Math and Logic"
"result.1820","Arts and Humanities","Data Science","Physical Science and Engineering"
"result.1821","Arts and Humanities","Data Science","Computer Science"
"result.1822","Arts and Humanities","Business","Math and Logic"
"result.1823","Arts and Humanities","Business","Physical Science and Engineering"
"result.1824","Arts and Humanities","Business","Computer Science"
"result.1825","Arts and Humanities","Math and Logic","Physical Science and Engineering"
"result.1826","Arts and Humanities","Math and Logic","Computer Science"
"result.1827","Arts and Humanities","Physical Science and Engineering","Computer Science"
"result.1828","Arts and Humanities",NA,"Data Science"
"result.1829","Arts and Humanities",NA,"Physical Science and Engineering"
"result.1830","Arts and Humanities",NA,"Computer Science"
"result.1831","Arts and Humanities",NA,"Physical Science and Engineering"
"result.1832","Arts and Humanities","Data Science","Physical Science and Engineering"
"result.1833","Arts and Humanities","Data Science","Computer Science"
"result.1834","Arts and Humanities","Data Science","Physical Science and Engineering"
"result.1835","Arts and Humanities","Physical Science and Engineering","Computer Science"
"result.1836","Arts and Humanities","Physical Science and Engineering","Physical Science and Engineering"
"result.1837","Arts and Humanities","Computer Science","Physical Science and Engineering"
"result.1838","Business","Business","Language Learning"
"result.1839","Business","Business","Physical Science and Engineering"
"result.1840","Business","Business","Business"
"result.1841","Business","Business",NA
"result.1842","Business","Business","Physical Science and Engineering"
"result.1843","Business","Language Learning","Physical Science and Engineering"
"result.1844","Business","Language Learning","Business"
"result.1845","Business","Language Learning",NA
"result.1846","Business","Language Learning","Physical Science and Engineering"
"result.1847","Business","Physical Science and Engineering","Business"
"result.1848","Business","Physical Science and Engineering",NA
"result.1849","Business","Physical Science and Engineering","Physical Science and Engineering"
"result.1850","Business","Business",NA
"result.1851","Business","Business","Physical Science and Engineering"
"result.1852","Business",NA,"Physical Science and Engineering"
"result.1853","Business","Business","Data Science"
"result.1854","Business","Business","Social Sciences"
"result.1855","Business","Business","Life Sciences"
"result.1856","Business","Business","Data Science"
"result.1857","Business","Business","Math and Logic"
"result.1858","Business","Business","Physical Science and Engineering"
"result.1859","Business","Business","Business"
"result.1860","Business","Business","Business"
"result.1861","Business","Business","Language Learning"
"result.1862","Business","Business",NA
"result.1863","Business","Business","Computer Science"
"result.1864","Business","Math and Logic","Data Science"
"result.1865","Business","Math and Logic","Life Sciences"
"result.1866","Business","Math and Logic","Social Sciences"
"result.1867","Business","Math and Logic","Life Sciences"
"result.1868","Business","Math and Logic","Data Science"
"result.1869","Business","Math and Logic","Data Science"
"result.1870","Business","Math and Logic","Computer Science"
"result.1871","Business","Math and Logic","Business"
"result.1872","Business","Math and Logic","Computer Science"
"result.1873","Business","Math and Logic","Data Science"
"result.1874","Business","Math and Logic","Social Sciences"
"result.1875","Business","Math and Logic","Business"
"result.1876","Business","Math and Logic",NA
"result.1877","Business","Math and Logic","Business"
"result.1878","Business","Math and Logic","Computer Science"
"result.1879","Business","Math and Logic","Life Sciences"
"result.1880","Business","Math and Logic","Business"
"result.1881","Business","Math and Logic","Data Science"
"result.1882","Business","Math and Logic","Life Sciences"
