"","V1","V2","V3"
"result.1802","Literature","Data Analysis & Statistics","Data Analysis & Statistics"
"result.1803","Literature","Data Analysis & Statistics","Business & Management"
"result.1804","Literature","Data Analysis & Statistics","Math and Logic"
"result.1805","Literature","Data Analysis & Statistics","Engineering"
"result.1806","Literature","Data Analysis & Statistics","Computer Science"
"result.1807","Literature","Psychology","Business & Management"
"result.1808","Literature","Psychology","Data Analysis & Statistics"
"result.1809","Literature","Psychology","Business & Management"
"result.1810","Literature","Psychology","Math and Logic"
"result.1811","Literature","Psychology","Engineering"
"result.1812","Literature","Psychology","Computer Science"
"result.1813","Literature","Business & Management","Data Analysis & Statistics"
"result.1814","Literature","Business & Management","Business & Management"
"result.1815","Literature","Business & Management","Math and Logic"
"result.1816","Literature","Business & Management","Engineering"
"result.1817","Literature","Business & Management","Computer Science"
"result.1818","Literature","Data Analysis & Statistics","Business & Management"
"result.1819","Literature","Data Analysis & Statistics","Math and Logic"
"result.1820","Literature","Data Analysis & Statistics","Engineering"
"result.1821","Literature","Data Analysis & Statistics","Computer Science"
"result.1822","Literature","Business & Management","Math and Logic"
"result.1823","Literature","Business & Management","Engineering"
"result.1824","Literature","Business & Management","Computer Science"
"result.1825","Literature","Math and Logic","Engineering"
"result.1826","Literature","Math and Logic","Computer Science"
"result.1827","Literature","Engineering","Computer Science"
"result.1828","History",NA,"Probability and Statistics"
"result.1829","History",NA,"Science"
"result.1830","History",NA,"Computer Science"
"result.1831","History",NA,"Chemistry"
"result.1832","History","Probability and Statistics","Science"
"result.1833","History","Probability and Statistics","Computer Science"
"result.1834","History","Probability and Statistics","Chemistry"
"result.1835","History","Science","Computer Science"
"result.1836","History","Science","Chemistry"
"result.1837","History","Computer Science","Chemistry"
"result.1838","Business & Management","Business & Management","Humanities"
"result.1839","Business & Management","Business & Management","Physics and Astronomy"
"result.1840","Business & Management","Business & Management","Communication"
"result.1841","Business & Management","Business & Management",NA
"result.1842","Business & Management","Business & Management","Physics and Astronomy"
"result.1843","Business & Management","Humanities","Physics and Astronomy"
"result.1844","Business & Management","Humanities","Communication"
"result.1845","Business & Management","Humanities",NA
"result.1846","Business & Management","Humanities","Physics and Astronomy"
"result.1847","Business & Management","Physics and Astronomy","Communication"
"result.1848","Business & Management","Physics and Astronomy",NA
"result.1849","Business & Management","Physics and Astronomy","Physics and Astronomy"
"result.1850","Business & Management","Communication",NA
"result.1851","Business & Management","Communication","Physics and Astronomy"
"result.1852","Business & Management",NA,"Physics and Astronomy"
"result.1853","Leadership and Management","Business & Management","Data Analysis"
"result.1854","Leadership and Management","Business & Management","Psychology"
"result.1855","Leadership and Management","Business & Management","Biology"
"result.1856","Leadership and Management","Business & Management","Data Analysis"
"result.1857","Leadership and Management","Business & Management","Math and Logic"
"result.1858","Leadership and Management","Business & Management","Electronics"
"result.1859","Leadership and Management","Business & Management","Business & Management"
"result.1860","Leadership and Management","Business & Management","Communication"
"result.1861","Leadership and Management","Business & Management","Humanities"
"result.1862","Leadership and Management","Business & Management",NA
"result.1863","Leadership and Management","Business & Management","Computer Science"
"result.1864","Leadership and Management","Math and Logic","Data Analysis"
"result.1865","Leadership and Management","Math and Logic","Medicine & Healthcare"
"result.1866","Leadership and Management","Math and Logic","Social Sciences"
"result.1867","Leadership and Management","Math and Logic","Biology & Life Sciences"
"result.1868","Leadership and Management","Math and Logic","Data Analysis & Statistics"
"result.1869","Leadership and Management","Math and Logic","Data Analysis & Statistics"
"result.1870","Leadership and Management","Math and Logic","Software Development"
"result.1871","Leadership and Management","Math and Logic","Economics & Finance"
"result.1872","Leadership and Management","Math and Logic","Computer Science"
"result.1873","Leadership and Management","Math and Logic","Machine Learning"
"result.1874","Leadership and Management","Math and Logic","Law"
"result.1875","Leadership and Management","Math and Logic","Business & Management"
"result.1876","Leadership and Management","Math and Logic",NA
"result.1877","Leadership and Management","Math and Logic","Business & Management"
"result.1878","Leadership and Management","Math and Logic","Computer Science"
"result.1879","Leadership and Management","Math and Logic","Biology & Life Sciences"
"result.1880","Leadership and Management","Math and Logic","Business & Management"
"result.1881","Leadership and Management","Math and Logic","Data Analysis & Statistics"
"result.1882","Leadership and Management","Math and Logic","Biology"
"result.1883","Leadership and Management","Math and Logic","Communication"
"result.1884","Leadership and Management","Math and Logic","Humanities"
"result.1885","Leadership and Management","Math and Logic","Literature"
"result.1886","Leadership and Management","Math and Logic","Economics & Finance"
"result.1887","Leadership and Management","Math and Logic","Data Analysis & Statistics"
"result.1888","Leadership and Management","Math and Logic","Architecture"
"result.1889","Leadership and Management","Math and Logic","Computer Science"
"result.1890","Leadership and Management","Math and Logic","Education & Teacher Training"
"result.1891","Leadership and Management","Data Analysis","Psychology"
"result.1892","Leadership and Management","Data Analysis","Biology"
"result.1893","Leadership and Management","Data Analysis","Data Analysis"
"result.1894","Leadership and Management","Data Analysis","Math and Logic"
"result.1895","Leadership and Management","Data Analysis","Electronics"
"result.1896","Leadership and Management","Data Analysis","Business & Management"
"result.1897","Leadership and Management","Data Analysis","Communication"
"result.1898","Leadership and Management","Data Analysis","Humanities"
"result.1899","Leadership and Management","Data Analysis",NA
"result.1900","Leadership and Management","Data Analysis","Computer Science"
"result.1901","Leadership and Management","Data Analysis","Medicine & Healthcare"
"result.1902","Leadership and Management","Data Analysis","Social Sciences"
"result.1903","Leadership and Management","Data Analysis","Biology & Life Sciences"
"result.1904","Leadership and Management","Data Analysis","Data Analysis & Statistics"
"result.1905","Leadership and Management","Data Analysis","Data Analysis & Statistics"
"result.1906","Leadership and Management","Data Analysis","Software Development"
"result.1907","Leadership and Management","Data Analysis","Economics & Finance"
"result.1908","Leadership and Management","Data Analysis","Computer Science"
"result.1909","Leadership and Management","Data Analysis","Machine Learning"
"result.1910","Leadership and Management","Data Analysis","Law"
"result.1911","Leadership and Management","Data Analysis","Business & Management"
"result.1912","Leadership and Management","Data Analysis",NA
"result.1913","Leadership and Management","Data Analysis","Business & Management"
"result.1914","Leadership and Management","Data Analysis","Computer Science"
"result.1915","Leadership and Management","Data Analysis","Biology & Life Sciences"
"result.1916","Leadership and Management","Data Analysis","Business & Management"
"result.1917","Leadership and Management","Data Analysis","Data Analysis & Statistics"
"result.1918","Leadership and Management","Data Analysis","Biology"
"result.1919","Leadership and Management","Data Analysis","Communication"
"result.1920","Leadership and Management","Data Analysis","Humanities"
"result.1921","Leadership and Management","Data Analysis","Literature"
"result.1922","Leadership and Management","Data Analysis","Economics & Finance"
"result.1923","Leadership and Management","Data Analysis","Data Analysis & Statistics"
"result.1924","Leadership and Management","Data Analysis","Architecture"
"result.1925","Leadership and Management","Data Analysis","Computer Science"
"result.1926","Leadership and Management","Data Analysis","Education & Teacher Training"
"result.1927","Leadership and Management","Psychology","Biology"
"result.1928","Leadership and Management","Psychology","Data Analysis"
"result.1929","Leadership and Management","Psychology","Math and Logic"
"result.1930","Leadership and Management","Psychology","Electronics"
"result.1931","Leadership and Management","Psychology","Business & Management"
"result.1932","Leadership and Management","Psychology","Communication"
"result.1933","Leadership and Management","Psychology","Humanities"
"result.1934","Leadership and Management","Psychology",NA
"result.1935","Leadership and Management","Psychology","Computer Science"
"result.1936","Leadership and Management","Biology","Data Analysis"
"result.1937","Leadership and Management","Biology","Social Sciences"
"result.1938","Leadership and Management","Biology","Math and Logic"
"result.1939","Leadership and Management","Biology","Electronics"
"result.1940","Leadership and Management","Biology","Business & Management"
"result.1941","Leadership and Management","Biology","Communication"
"result.1942","Leadership and Management","Biology","Humanities"
"result.1943","Leadership and Management","Biology",NA
"result.1944","Leadership and Management","Biology","Computer Science"
"result.1945","Leadership and Management","Medicine & Healthcare","Social Sciences"
"result.1946","Leadership and Management","Medicine & Healthcare","Biology & Life Sciences"
"result.1947","Leadership and Management","Medicine & Healthcare","Data Analysis & Statistics"
"result.1948","Leadership and Management","Medicine & Healthcare","Data Analysis & Statistics"
"result.1949","Leadership and Management","Medicine & Healthcare","Software Development"
"result.1950","Leadership and Management","Medicine & Healthcare","Economics & Finance"
"result.1951","Leadership and Management","Medicine & Healthcare","Computer Science"
"result.1952","Leadership and Management","Medicine & Healthcare","Machine Learning"
"result.1953","Leadership and Management","Medicine & Healthcare","Law"
"result.1954","Leadership and Management","Medicine & Healthcare","Business & Management"
"result.1955","Leadership and Management","Medicine & Healthcare",NA
"result.1956","Leadership and Management","Medicine & Healthcare","Business & Management"
"result.1957","Leadership and Management","Medicine & Healthcare","Computer Science"
"result.1958","Leadership and Management","Medicine & Healthcare","Biology & Life Sciences"
"result.1959","Leadership and Management","Medicine & Healthcare","Business & Management"
"result.1960","Leadership and Management","Medicine & Healthcare","Data Analysis & Statistics"
"result.1961","Leadership and Management","Medicine & Healthcare","Biology"
"result.1962","Leadership and Management","Medicine & Healthcare","Communication"
"result.1963","Leadership and Management","Medicine & Healthcare","Humanities"
"result.1964","Leadership and Management","Medicine & Healthcare","Literature"
"result.1965","Leadership and Management","Medicine & Healthcare","Economics & Finance"
"result.1966","Leadership and Management","Medicine & Healthcare","Data Analysis & Statistics"
"result.1967","Leadership and Management","Medicine & Healthcare","Architecture"
"result.1968","Leadership and Management","Medicine & Healthcare","Computer Science"
"result.1969","Leadership and Management","Medicine & Healthcare","Education & Teacher Training"
"result.1970","Leadership and Management","Data Analysis","Math and Logic"
"result.1971","Leadership and Management","Data Analysis","Electronics"
"result.1972","Leadership and Management","Data Analysis","Business & Management"
"result.1973","Leadership and Management","Data Analysis","Communication"
"result.1974","Leadership and Management","Data Analysis","Humanities"
"result.1975","Leadership and Management","Data Analysis",NA
"result.1976","Leadership and Management","Data Analysis","Computer Science"
"result.1977","Leadership and Management","Social Sciences","Biology & Life Sciences"
"result.1978","Leadership and Management","Social Sciences","Data Analysis & Statistics"
"result.1979","Leadership and Management","Social Sciences","Data Analysis & Statistics"
"result.1980","Leadership and Management","Social Sciences","Software Development"
"result.1981","Leadership and Management","Social Sciences","Economics & Finance"
"result.1982","Leadership and Management","Social Sciences","Computer Science"
"result.1983","Leadership and Management","Social Sciences","Machine Learning"
"result.1984","Leadership and Management","Social Sciences","Law"
"result.1985","Leadership and Management","Social Sciences","Business & Management"
"result.1986","Leadership and Management","Social Sciences",NA
"result.1987","Leadership and Management","Social Sciences","Business & Management"
"result.1988","Leadership and Management","Social Sciences","Computer Science"
"result.1989","Leadership and Management","Social Sciences","Biology & Life Sciences"
"result.1990","Leadership and Management","Social Sciences","Business & Management"
"result.1991","Leadership and Management","Social Sciences","Data Analysis & Statistics"
"result.1992","Leadership and Management","Social Sciences","Biology"
"result.1993","Leadership and Management","Social Sciences","Communication"
"result.1994","Leadership and Management","Social Sciences","Humanities"
"result.1995","Leadership and Management","Social Sciences","Literature"
"result.1996","Leadership and Management","Social Sciences","Economics & Finance"
"result.1997","Leadership and Management","Social Sciences","Data Analysis & Statistics"
"result.1998","Leadership and Management","Social Sciences","Architecture"
"result.1999","Leadership and Management","Social Sciences","Computer Science"
"result.2000","Leadership and Management","Social Sciences","Education & Teacher Training"
"result.2001","Leadership and Management","Biology & Life Sciences","Data Analysis & Statistics"
"result.2002","Leadership and Management","Biology & Life Sciences","Data Analysis & Statistics"
"result.2003","Leadership and Management","Biology & Life Sciences","Software Development"
"result.2004","Leadership and Management","Biology & Life Sciences","Economics & Finance"
"result.2005","Leadership and Management","Biology & Life Sciences","Computer Science"
"result.2006","Leadership and Management","Biology & Life Sciences","Machine Learning"
"result.2007","Leadership and Management","Biology & Life Sciences","Law"
"result.2008","Leadership and Management","Biology & Life Sciences","Business & Management"
"result.2009","Leadership and Management","Biology & Life Sciences",NA
"result.2010","Leadership and Management","Biology & Life Sciences","Business & Management"
"result.2011","Leadership and Management","Biology & Life Sciences","Computer Science"
"result.2012","Leadership and Management","Biology & Life Sciences","Biology & Life Sciences"
"result.2013","Leadership and Management","Biology & Life Sciences","Business & Management"
"result.2014","Leadership and Management","Biology & Life Sciences","Data Analysis & Statistics"
"result.2015","Leadership and Management","Biology & Life Sciences","Biology"
"result.2016","Leadership and Management","Biology & Life Sciences","Communication"
"result.2017","Leadership and Management","Biology & Life Sciences","Humanities"
"result.2018","Leadership and Management","Biology & Life Sciences","Literature"
"result.2019","Leadership and Management","Biology & Life Sciences","Economics & Finance"
"result.2020","Leadership and Management","Biology & Life Sciences","Data Analysis & Statistics"
"result.2021","Leadership and Management","Biology & Life Sciences","Architecture"
"result.2022","Leadership and Management","Biology & Life Sciences","Computer Science"
"result.2023","Leadership and Management","Biology & Life Sciences","Education & Teacher Training"
"result.2024","Leadership and Management","Data Analysis & Statistics","Data Analysis & Statistics"
"result.2025","Leadership and Management","Data Analysis & Statistics","Software Development"
"result.2026","Leadership and Management","Data Analysis & Statistics","Economics & Finance"
"result.2027","Leadership and Management","Data Analysis & Statistics","Computer Science"
"result.2028","Leadership and Management","Data Analysis & Statistics","Machine Learning"
"result.2029","Leadership and Management","Data Analysis & Statistics","Law"
"result.2030","Leadership and Management","Data Analysis & Statistics","Business & Management"
"result.2031","Leadership and Management","Data Analysis & Statistics",NA
"result.2032","Leadership and Management","Data Analysis & Statistics","Business & Management"
"result.2033","Leadership and Management","Data Analysis & Statistics","Computer Science"
"result.2034","Leadership and Management","Data Analysis & Statistics","Biology & Life Sciences"
"result.2035","Leadership and Management","Data Analysis & Statistics","Business & Management"
"result.2036","Leadership and Management","Data Analysis & Statistics","Data Analysis & Statistics"
"result.2037","Leadership and Management","Data Analysis & Statistics","Biology"
"result.2038","Leadership and Management","Data Analysis & Statistics","Communication"
"result.2039","Leadership and Management","Data Analysis & Statistics","Humanities"
"result.2040","Leadership and Management","Data Analysis & Statistics","Literature"
"result.2041","Leadership and Management","Data Analysis & Statistics","Economics & Finance"
"result.2042","Leadership and Management","Data Analysis & Statistics","Data Analysis & Statistics"
"result.2043","Leadership and Management","Data Analysis & Statistics","Architecture"
"result.2044","Leadership and Management","Data Analysis & Statistics","Computer Science"
"result.2045","Leadership and Management","Data Analysis & Statistics","Education & Teacher Training"
"result.2046","Leadership and Management","Data Analysis & Statistics","Software Development"
"result.2047","Leadership and Management","Data Analysis & Statistics","Economics & Finance"
"result.2048","Leadership and Management","Data Analysis & Statistics","Computer Science"
"result.2049","Leadership and Management","Data Analysis & Statistics","Machine Learning"
"result.2050","Leadership and Management","Data Analysis & Statistics","Law"
"result.2051","Leadership and Management","Data Analysis & Statistics","Business & Management"
"result.2052","Leadership and Management","Data Analysis & Statistics",NA
"result.2053","Leadership and Management","Data Analysis & Statistics","Business & Management"
"result.2054","Leadership and Management","Data Analysis & Statistics","Computer Science"
"result.2055","Leadership and Management","Data Analysis & Statistics","Biology & Life Sciences"
"result.2056","Leadership and Management","Data Analysis & Statistics","Business & Management"
"result.2057","Leadership and Management","Data Analysis & Statistics","Data Analysis & Statistics"
"result.2058","Leadership and Management","Data Analysis & Statistics","Biology"
"result.2059","Leadership and Management","Data Analysis & Statistics","Communication"
"result.2060","Leadership and Management","Data Analysis & Statistics","Humanities"
"result.2061","Leadership and Management","Data Analysis & Statistics","Literature"
"result.2062","Leadership and Management","Data Analysis & Statistics","Economics & Finance"
"result.2063","Leadership and Management","Data Analysis & Statistics","Data Analysis & Statistics"
"result.2064","Leadership and Management","Data Analysis & Statistics","Architecture"
"result.2065","Leadership and Management","Data Analysis & Statistics","Computer Science"
"result.2066","Leadership and Management","Data Analysis & Statistics","Education & Teacher Training"
"result.2067","Leadership and Management","Math and Logic","Electronics"
"result.2068","Leadership and Management","Math and Logic","Business & Management"
"result.2069","Leadership and Management","Math and Logic","Communication"
"result.2070","Leadership and Management","Math and Logic","Humanities"
"result.2071","Leadership and Management","Math and Logic",NA
"result.2072","Leadership and Management","Math and Logic","Computer Science"
"result.2073","Leadership and Management","Electronics","Business & Management"
"result.2074","Leadership and Management","Electronics","Communication"
"result.2075","Leadership and Management","Electronics","Humanities"
"result.2076","Leadership and Management","Electronics",NA
"result.2077","Leadership and Management","Electronics","Computer Science"
"result.2078","Leadership and Management","Business & Management","Communication"
"result.2079","Leadership and Management","Business & Management","Humanities"
"result.2080","Leadership and Management","Business & Management",NA
"result.2081","Leadership and Management","Business & Management","Computer Science"
"result.2082","Leadership and Management","Communication","Humanities"
"result.2083","Leadership and Management","Communication",NA
"result.2084","Leadership and Management","Communication","Computer Science"
"result.2085","Leadership and Management","Humanities",NA
"result.2086","Leadership and Management","Humanities","Computer Science"
"result.2087","Leadership and Management",NA,"Computer Science"
"result.2088","Leadership and Management","Software Development","Economics & Finance"
"result.2089","Leadership and Management","Software Development","Computer Science"
"result.2090","Leadership and Management","Software Development","Machine Learning"
"result.2091","Leadership and Management","Software Development","Law"
"result.2092","Leadership and Management","Software Development","Business & Management"
"result.2093","Leadership and Management","Software Development",NA
"result.2094","Leadership and Management","Software Development","Business & Management"
"result.2095","Leadership and Management","Software Development","Computer Science"
"result.2096","Leadership and Management","Software Development","Biology & Life Sciences"
"result.2097","Leadership and Management","Software Development","Business & Management"
"result.2098","Leadership and Management","Software Development","Data Analysis & Statistics"
"result.2099","Leadership and Management","Software Development","Biology"
"result.2100","Leadership and Management","Software Development","Communication"
"result.2101","Leadership and Management","Software Development","Humanities"
"result.2102","Leadership and Management","Software Development","Literature"
"result.2103","Leadership and Management","Software Development","Economics & Finance"
"result.2104","Leadership and Management","Software Development","Data Analysis & Statistics"
"result.2105","Leadership and Management","Software Development","Architecture"
"result.2106","Leadership and Management","Software Development","Computer Science"
"result.2107","Leadership and Management","Software Development","Education & Teacher Training"
"result.2108","Leadership and Management","Economics & Finance","Computer Science"
"result.2109","Leadership and Management","Economics & Finance","Machine Learning"
"result.2110","Leadership and Management","Economics & Finance","Law"
"result.2111","Leadership and Management","Economics & Finance","Business & Management"
"result.2112","Leadership and Management","Economics & Finance",NA
"result.2113","Leadership and Management","Economics & Finance","Business & Management"
"result.2114","Leadership and Management","Economics & Finance","Computer Science"
"result.2115","Leadership and Management","Economics & Finance","Biology & Life Sciences"
"result.2116","Leadership and Management","Economics & Finance","Business & Management"
"result.2117","Leadership and Management","Economics & Finance","Data Analysis & Statistics"
"result.2118","Leadership and Management","Economics & Finance","Biology"
"result.2119","Leadership and Management","Economics & Finance","Communication"
"result.2120","Leadership and Management","Economics & Finance","Humanities"
"result.2121","Leadership and Management","Economics & Finance","Literature"
"result.2122","Leadership and Management","Economics & Finance","Economics & Finance"
"result.2123","Leadership and Management","Economics & Finance","Data Analysis & Statistics"
"result.2124","Leadership and Management","Economics & Finance","Architecture"
"result.2125","Leadership and Management","Economics & Finance","Computer Science"
"result.2126","Leadership and Management","Economics & Finance","Education & Teacher Training"
"result.2127","Leadership and Management","Computer Science","Machine Learning"
"result.2128","Leadership and Management","Computer Science","Law"
"result.2129","Leadership and Management","Computer Science","Business & Management"
"result.2130","Leadership and Management","Computer Science",NA
"result.2131","Leadership and Management","Computer Science","Business & Management"
"result.2132","Leadership and Management","Computer Science","Computer Science"
"result.2133","Leadership and Management","Computer Science","Biology & Life Sciences"
"result.2134","Leadership and Management","Computer Science","Business & Management"
"result.2135","Leadership and Management","Computer Science","Data Analysis & Statistics"
"result.2136","Leadership and Management","Computer Science","Biology"
"result.2137","Leadership and Management","Computer Science","Communication"
"result.2138","Leadership and Management","Computer Science","Humanities"
"result.2139","Leadership and Management","Computer Science","Literature"
"result.2140","Leadership and Management","Computer Science","Economics & Finance"
"result.2141","Leadership and Management","Computer Science","Data Analysis & Statistics"
"result.2142","Leadership and Management","Computer Science","Architecture"
"result.2143","Leadership and Management","Computer Science","Computer Science"
"result.2144","Leadership and Management","Computer Science","Education & Teacher Training"
"result.2145","Leadership and Management","Machine Learning","Law"
"result.2146","Leadership and Management","Machine Learning","Business & Management"
"result.2147","Leadership and Management","Machine Learning",NA
"result.2148","Leadership and Management","Machine Learning","Business & Management"
"result.2149","Leadership and Management","Machine Learning","Computer Science"
"result.2150","Leadership and Management","Machine Learning","Biology & Life Sciences"
"result.2151","Leadership and Management","Machine Learning","Business & Management"
"result.2152","Leadership and Management","Machine Learning","Data Analysis & Statistics"
"result.2153","Leadership and Management","Machine Learning","Biology"
"result.2154","Leadership and Management","Machine Learning","Communication"
"result.2155","Leadership and Management","Machine Learning","Humanities"
"result.2156","Leadership and Management","Machine Learning","Literature"
"result.2157","Leadership and Management","Machine Learning","Economics & Finance"
"result.2158","Leadership and Management","Machine Learning","Data Analysis & Statistics"
"result.2159","Leadership and Management","Machine Learning","Architecture"
"result.2160","Leadership and Management","Machine Learning","Computer Science"
"result.2161","Leadership and Management","Machine Learning","Education & Teacher Training"
"result.2162","Leadership and Management","Law","Business & Management"
"result.2163","Leadership and Management","Law",NA
"result.2164","Leadership and Management","Law","Business & Management"
"result.2165","Leadership and Management","Law","Computer Science"
"result.2166","Leadership and Management","Law","Biology & Life Sciences"
"result.2167","Leadership and Management","Law","Business & Management"
"result.2168","Leadership and Management","Law","Data Analysis & Statistics"
"result.2169","Leadership and Management","Law","Biology"
"result.2170","Leadership and Management","Law","Communication"
"result.2171","Leadership and Management","Law","Humanities"
"result.2172","Leadership and Management","Law","Literature"
"result.2173","Leadership and Management","Law","Economics & Finance"
"result.2174","Leadership and Management","Law","Data Analysis & Statistics"
"result.2175","Leadership and Management","Law","Architecture"
"result.2176","Leadership and Management","Law","Computer Science"
"result.2177","Leadership and Management","Law","Education & Teacher Training"
"result.2178","Leadership and Management","Business & Management",NA
"result.2179","Leadership and Management","Business & Management","Business & Management"
"result.2180","Leadership and Management","Business & Management","Computer Science"
"result.2181","Leadership and Management","Business & Management","Biology & Life Sciences"
"result.2182","Leadership and Management","Business & Management","Business & Management"
"result.2183","Leadership and Management","Business & Management","Data Analysis & Statistics"
"result.2184","Leadership and Management","Business & Management","Biology"
"result.2185","Leadership and Management","Business & Management","Communication"
"result.2186","Leadership and Management","Business & Management","Humanities"
"result.2187","Leadership and Management","Business & Management","Literature"
"result.2188","Leadership and Management","Business & Management","Economics & Finance"
"result.2189","Leadership and Management","Business & Management","Data Analysis & Statistics"
"result.2190","Leadership and Management","Business & Management","Architecture"
"result.2191","Leadership and Management","Business & Management","Computer Science"
"result.2192","Leadership and Management","Business & Management","Education & Teacher Training"
"result.2193","Leadership and Management",NA,"Business & Management"
"result.2194","Leadership and Management",NA,"Computer Science"
"result.2195","Leadership and Management",NA,"Biology & Life Sciences"
"result.2196","Leadership and Management",NA,"Business & Management"
"result.2197","Leadership and Management",NA,"Data Analysis & Statistics"
"result.2198","Leadership and Management",NA,"Biology"
"result.2199","Leadership and Management",NA,"Communication"
"result.2200","Leadership and Management",NA,"Humanities"
"result.2201","Leadership and Management",NA,"Literature"
"result.2202","Leadership and Management",NA,"Economics & Finance"
"result.2203","Leadership and Management",NA,"Data Analysis & Statistics"
"result.2204","Leadership and Management",NA,"Architecture"
"result.2205","Leadership and Management",NA,"Computer Science"
"result.2206","Leadership and Management",NA,"Education & Teacher Training"
"result.2207","Leadership and Management","Business & Management","Computer Science"
"result.2208","Leadership and Management","Business & Management","Biology & Life Sciences"
"result.2209","Leadership and Management","Business & Management","Business & Management"
"result.2210","Leadership and Management","Business & Management","Data Analysis & Statistics"
"result.2211","Leadership and Management","Business & Management","Biology"
"result.2212","Leadership and Management","Business & Management","Communication"
"result.2213","Leadership and Management","Business & Management","Humanities"
"result.2214","Leadership and Management","Business & Management","Literature"
"result.2215","Leadership and Management","Business & Management","Economics & Finance"
"result.2216","Leadership and Management","Business & Management","Data Analysis & Statistics"
"result.2217","Leadership and Management","Business & Management","Architecture"
"result.2218","Leadership and Management","Business & Management","Computer Science"
"result.2219","Leadership and Management","Business & Management","Education & Teacher Training"
"result.2220","Leadership and Management","Computer Science","Biology & Life Sciences"
"result.2221","Leadership and Management","Computer Science","Business & Management"
"result.2222","Leadership and Management","Computer Science","Data Analysis & Statistics"
"result.2223","Leadership and Management","Computer Science","Biology"
"result.2224","Leadership and Management","Computer Science","Communication"
"result.2225","Leadership and Management","Computer Science","Humanities"
"result.2226","Leadership and Management","Computer Science","Literature"
"result.2227","Leadership and Management","Computer Science","Economics & Finance"
"result.2228","Leadership and Management","Computer Science","Data Analysis & Statistics"
"result.2229","Leadership and Management","Computer Science","Architecture"
"result.2230","Leadership and Management","Computer Science","Computer Science"
"result.2231","Leadership and Management","Computer Science","Education & Teacher Training"
"result.2232","Leadership and Management","Biology & Life Sciences","Business & Management"
"result.2233","Leadership and Management","Biology & Life Sciences","Data Analysis & Statistics"
"result.2234","Leadership and Management","Biology & Life Sciences","Biology"
"result.2235","Leadership and Management","Biology & Life Sciences","Communication"
"result.2236","Leadership and Management","Biology & Life Sciences","Humanities"
"result.2237","Leadership and Management","Biology & Life Sciences","Literature"
"result.2238","Leadership and Management","Biology & Life Sciences","Economics & Finance"
"result.2239","Leadership and Management","Biology & Life Sciences","Data Analysis & Statistics"
"result.2240","Leadership and Management","Biology & Life Sciences","Architecture"
"result.2241","Leadership and Management","Biology & Life Sciences","Computer Science"
"result.2242","Leadership and Management","Biology & Life Sciences","Education & Teacher Training"
"result.2243","Leadership and Management","Business & Management","Data Analysis & Statistics"
"result.2244","Leadership and Management","Business & Management","Biology"
"result.2245","Leadership and Management","Business & Management","Communication"
"result.2246","Leadership and Management","Business & Management","Humanities"
"result.2247","Leadership and Management","Business & Management","Literature"
"result.2248","Leadership and Management","Business & Management","Economics & Finance"
"result.2249","Leadership and Management","Business & Management","Data Analysis & Statistics"
"result.2250","Leadership and Management","Business & Management","Architecture"
"result.2251","Leadership and Management","Business & Management","Computer Science"
"result.2252","Leadership and Management","Business & Management","Education & Teacher Training"
"result.2253","Leadership and Management","Data Analysis & Statistics","Biology"
"result.2254","Leadership and Management","Data Analysis & Statistics","Communication"
"result.2255","Leadership and Management","Data Analysis & Statistics","Humanities"
"result.2256","Leadership and Management","Data Analysis & Statistics","Literature"
"result.2257","Leadership and Management","Data Analysis & Statistics","Economics & Finance"
"result.2258","Leadership and Management","Data Analysis & Statistics","Data Analysis & Statistics"
"result.2259","Leadership and Management","Data Analysis & Statistics","Architecture"
"result.2260","Leadership and Management","Data Analysis & Statistics","Computer Science"
"result.2261","Leadership and Management","Data Analysis & Statistics","Education & Teacher Training"
"result.2262","Leadership and Management","Biology","Communication"
"result.2263","Leadership and Management","Biology","Humanities"
"result.2264","Leadership and Management","Biology","Literature"
"result.2265","Leadership and Management","Biology","Economics & Finance"
"result.2266","Leadership and Management","Biology","Data Analysis & Statistics"
"result.2267","Leadership and Management","Biology","Architecture"
"result.2268","Leadership and Management","Biology","Computer Science"
"result.2269","Leadership and Management","Biology","Education & Teacher Training"
"result.2270","Leadership and Management","Communication","Humanities"
"result.2271","Leadership and Management","Communication","Literature"
"result.2272","Leadership and Management","Communication","Economics & Finance"
"result.2273","Leadership and Management","Communication","Data Analysis & Statistics"
"result.2274","Leadership and Management","Communication","Architecture"
"result.2275","Leadership and Management","Communication","Computer Science"
"result.2276","Leadership and Management","Communication","Education & Teacher Training"
"result.2277","Leadership and Management","Humanities","Literature"
"result.2278","Leadership and Management","Humanities","Economics & Finance"
"result.2279","Leadership and Management","Humanities","Data Analysis & Statistics"
"result.2280","Leadership and Management","Humanities","Architecture"
"result.2281","Leadership and Management","Humanities","Computer Science"
"result.2282","Leadership and Management","Humanities","Education & Teacher Training"
"result.2283","Leadership and Management","Literature","Economics & Finance"
"result.2284","Leadership and Management","Literature","Data Analysis & Statistics"
"result.2285","Leadership and Management","Literature","Architecture"
"result.2286","Leadership and Management","Literature","Computer Science"
"result.2287","Leadership and Management","Literature","Education & Teacher Training"
"result.2288","Leadership and Management","Economics & Finance","Data Analysis & Statistics"
"result.2289","Leadership and Management","Economics & Finance","Architecture"
"result.2290","Leadership and Management","Economics & Finance","Computer Science"
"result.2291","Leadership and Management","Economics & Finance","Education & Teacher Training"
