"","V1","V2","V3"
"result.1480","Social Sciences","Arts and Humanities","Life Sciences"
"result.1481","Social Sciences","Arts and Humanities","Life Sciences"
"result.1482","Social Sciences","Arts and Humanities","Business"
"result.1483","Social Sciences","Social Sciences","Computer Science"
"result.1484","Social Sciences","Social Sciences","Life Sciences"
"result.1485","Social Sciences","Social Sciences","Social Sciences"
"result.1486","Social Sciences","Computer Science","Life Sciences"
"result.1487","Social Sciences","Computer Science","Social Sciences"
"result.1488","Social Sciences","Life Sciences","Life Sciences"
"result.1489","Social Sciences","Life Sciences","Business"
"result.1490","Social Sciences","Life Sciences","Social Sciences"
"result.1491","Business","Business","Language Learning"
"result.1492","Business","Business","Social Sciences"
"result.1493","Business","Business","Physical Science and Engineering"
"result.1494","Business","Business","Personal Development"
"result.1495","Business","Business","Life Sciences"
"result.1496","Business","Business","Language Learning"
"result.1497","Business","Business","Life Sciences"
"result.1498","Business","Business","Math and Logic"
"result.1499","Business","Business","Physical Science and Engineering"
"result.1500","Business","Business","Business"
"result.1501","Business","Business","Data Science"
"result.1502","Business","Business","Arts and Humanities"
"result.1503","Business","Business","Arts and Humanities"
"result.1504","Business","Business","Business"
"result.1505","Business","Business","Physical Science and Engineering"
"result.1506","Business","Business","Arts and Humanities"
"result.1507","Business","Business","Business"
"result.1508","Business","Business","Physical Science and Engineering"
"result.1509","Business","Business","Computer Science"
"result.1510","Business","Business","Business"
"result.1511","Business","Business","Physical Science and Engineering"
"result.1512","Business","Business","Life Sciences"
"result.1513","Business","Language Learning","Social Sciences"
"result.1514","Business","Language Learning","Life Sciences"
"result.1515","Business","Language Learning","Math and Logic"
"result.1516","Business","Language Learning","Business"
"result.1517","Business","Social Sciences","Life Sciences"
"result.1518","Business","Social Sciences","Math and Logic"
"result.1519","Business","Social Sciences","Business"
"result.1520","Business","Physical Science and Engineering","Personal Development"
"result.1521","Business","Physical Science and Engineering","Life Sciences"
"result.1522","Business","Physical Science and Engineering","Language Learning"
"result.1523","Business","Physical Science and Engineering","Physical Science and Engineering"
"result.1524","Business","Physical Science and Engineering","Business"
"result.1525","Business","Physical Science and Engineering","Data Science"
"result.1526","Business","Physical Science and Engineering","Arts and Humanities"
"result.1527","Business","Physical Science and Engineering","Arts and Humanities"
"result.1528","Business","Physical Science and Engineering","Business"
"result.1529","Business","Physical Science and Engineering","Physical Science and Engineering"
"result.1530","Business","Physical Science and Engineering","Arts and Humanities"
"result.1531","Business","Physical Science and Engineering","Business"
"result.1532","Business","Physical Science and Engineering","Physical Science and Engineering"
"result.1533","Business","Physical Science and Engineering","Computer Science"
"result.1534","Business","Physical Science and Engineering","Business"
"result.1535","Business","Physical Science and Engineering","Physical Science and Engineering"
"result.1536","Business","Physical Science and Engineering","Life Sciences"
"result.1537","Business","Personal Development","Life Sciences"
"result.1538","Business","Personal Development","Language Learning"
"result.1539","Business","Personal Development","Physical Science and Engineering"
"result.1540","Business","Personal Development","Business"
"result.1541","Business","Personal Development","Data Science"
"result.1542","Business","Personal Development","Arts and Humanities"
"result.1543","Business","Personal Development","Arts and Humanities"
"result.1544","Business","Personal Development","Physical Science and Engineering"
"result.1545","Business","Personal Development","Arts and Humanities"
"result.1546","Business","Personal Development","Business"
"result.1547","Business","Personal Development","Physical Science and Engineering"
"result.1548","Business","Personal Development","Computer Science"
"result.1549","Business","Personal Development","Business"
"result.1550","Business","Personal Development","Physical Science and Engineering"
"result.1551","Business","Personal Development","Life Sciences"
"result.1552","Business","Life Sciences","Language Learning"
"result.1553","Business","Life Sciences","Physical Science and Engineering"
"result.1554","Business","Life Sciences","Business"
"result.1555","Business","Life Sciences","Data Science"
"result.1556","Business","Life Sciences","Arts and Humanities"
"result.1557","Business","Life Sciences","Arts and Humanities"
"result.1558","Business","Life Sciences","Physical Science and Engineering"
"result.1559","Business","Life Sciences","Arts and Humanities"
"result.1560","Business","Life Sciences","Business"
"result.1561","Business","Life Sciences","Physical Science and Engineering"
"result.1562","Business","Life Sciences","Computer Science"
"result.1563","Business","Life Sciences","Business"
"result.1564","Business","Life Sciences","Physical Science and Engineering"
"result.1565","Business","Life Sciences","Life Sciences"
"result.1566","Business","Language Learning","Physical Science and Engineering"
"result.1567","Business","Language Learning","Business"
"result.1568","Business","Language Learning","Data Science"
"result.1569","Business","Language Learning","Arts and Humanities"
"result.1570","Business","Language Learning","Arts and Humanities"
"result.1571","Business","Language Learning","Physical Science and Engineering"
"result.1572","Business","Language Learning","Arts and Humanities"
"result.1573","Business","Language Learning","Business"
"result.1574","Business","Language Learning","Physical Science and Engineering"
"result.1575","Business","Language Learning","Computer Science"
"result.1576","Business","Language Learning","Business"
"result.1577","Business","Language Learning","Physical Science and Engineering"
"result.1578","Business","Language Learning","Life Sciences"
"result.1579","Business","Life Sciences","Math and Logic"
"result.1580","Business","Life Sciences","Business"
"result.1581","Business","Math and Logic","Business"
"result.1582","Business","Physical Science and Engineering","Business"
"result.1583","Business","Physical Science and Engineering","Data Science"
"result.1584","Business","Physical Science and Engineering","Arts and Humanities"
"result.1585","Business","Physical Science and Engineering","Arts and Humanities"
"result.1586","Business","Physical Science and Engineering","Physical Science and Engineering"
"result.1587","Business","Physical Science and Engineering","Arts and Humanities"
"result.1588","Business","Physical Science and Engineering","Business"
"result.1589","Business","Physical Science and Engineering","Physical Science and Engineering"
"result.1590","Business","Physical Science and Engineering","Computer Science"
"result.1591","Business","Physical Science and Engineering","Business"
"result.1592","Business","Physical Science and Engineering","Physical Science and Engineering"
"result.1593","Business","Physical Science and Engineering","Life Sciences"
"result.1594","Business","Business","Data Science"
"result.1595","Business","Business","Arts and Humanities"
"result.1596","Business","Business","Arts and Humanities"
"result.1597","Business","Business","Physical Science and Engineering"
"result.1598","Business","Business","Arts and Humanities"
"result.1599","Business","Business","Business"
"result.1600","Business","Business","Physical Science and Engineering"
"result.1601","Business","Business","Computer Science"
"result.1602","Business","Business","Business"
"result.1603","Business","Business","Physical Science and Engineering"
"result.1604","Business","Business","Life Sciences"
"result.1605","Business","Data Science","Arts and Humanities"
"result.1606","Business","Data Science","Arts and Humanities"
"result.1607","Business","Data Science","Business"
"result.1608","Business","Data Science","Physical Science and Engineering"
"result.1609","Business","Data Science","Arts and Humanities"
"result.1610","Business","Data Science","Business"
"result.1611","Business","Data Science","Physical Science and Engineering"
"result.1612","Business","Data Science","Computer Science"
"result.1613","Business","Data Science","Business"
"result.1614","Business","Data Science","Physical Science and Engineering"
"result.1615","Business","Data Science","Life Sciences"
"result.1616","Business","Arts and Humanities","Arts and Humanities"
"result.1617","Business","Arts and Humanities","Physical Science and Engineering"
"result.1618","Business","Arts and Humanities","Arts and Humanities"
"result.1619","Business","Arts and Humanities","Business"
"result.1620","Business","Arts and Humanities","Physical Science and Engineering"
"result.1621","Business","Arts and Humanities","Computer Science"
"result.1622","Business","Arts and Humanities","Business"
"result.1623","Business","Arts and Humanities","Physical Science and Engineering"
"result.1624","Business","Arts and Humanities","Life Sciences"
"result.1625","Business","Arts and Humanities","Physical Science and Engineering"
"result.1626","Business","Arts and Humanities","Arts and Humanities"
"result.1627","Business","Arts and Humanities","Business"
"result.1628","Business","Arts and Humanities","Physical Science and Engineering"
"result.1629","Business","Arts and Humanities","Computer Science"
"result.1630","Business","Arts and Humanities","Business"
"result.1631","Business","Arts and Humanities","Physical Science and Engineering"
"result.1632","Business","Arts and Humanities","Life Sciences"
"result.1633","Business","Physical Science and Engineering","Arts and Humanities"
"result.1634","Business","Physical Science and Engineering","Business"
"result.1635","Business","Physical Science and Engineering","Physical Science and Engineering"
"result.1636","Business","Physical Science and Engineering","Computer Science"
"result.1637","Business","Physical Science and Engineering","Business"
"result.1638","Business","Physical Science and Engineering","Physical Science and Engineering"
"result.1639","Business","Physical Science and Engineering","Life Sciences"
"result.1640","Business","Arts and Humanities","Business"
"result.1641","Business","Arts and Humanities","Physical Science and Engineering"
"result.1642","Business","Arts and Humanities","Computer Science"
"result.1643","Business","Arts and Humanities","Business"
"result.1644","Business","Arts and Humanities","Physical Science and Engineering"
"result.1645","Business","Arts and Humanities","Life Sciences"
"result.1646","Business","Business","Physical Science and Engineering"
"result.1647","Business","Business","Computer Science"
"result.1648","Business","Business","Business"
"result.1649","Business","Business","Physical Science and Engineering"
"result.1650","Business","Business","Life Sciences"
"result.1651","Business","Physical Science and Engineering","Computer Science"
"result.1652","Business","Physical Science and Engineering","Business"
"result.1653","Business","Physical Science and Engineering","Physical Science and Engineering"
"result.1654","Business","Physical Science and Engineering","Life Sciences"
"result.1655","Business","Computer Science","Business"
"result.1656","Business","Computer Science","Physical Science and Engineering"
"result.1657","Business","Computer Science","Life Sciences"
"result.1658","Business","Business","Physical Science and Engineering"
"result.1659","Business","Business","Life Sciences"
"result.1660","Business","Physical Science and Engineering","Life Sciences"
"result.1661","Life Sciences","Data Science","Social Sciences"
"result.1662","Life Sciences","Data Science","Business"
"result.1663","Life Sciences","Data Science","Math and Logic"
"result.1664","Life Sciences","Data Science","Personal Development"
"result.1665","Life Sciences","Data Science","Computer Science"
"result.1666","Life Sciences","Data Science","Life Sciences"
"result.1667","Life Sciences","Computer Science","Social Sciences"
"result.1668","Life Sciences","Social Sciences","Business"
"result.1669","Life Sciences","Social Sciences","Social Sciences"
"result.1670","Life Sciences","Social Sciences","Math and Logic"
"result.1671","Life Sciences","Business","Data Science"
"result.1672","Life Sciences","Business","Computer Science"
"result.1673","Life Sciences","Business","Life Sciences"
"result.1674","Life Sciences","Business","Data Science"
"result.1675","Life Sciences","Business","Arts and Humanities"
"result.1676","Life Sciences","Business","Business"
"result.1677","Life Sciences","Business","Social Sciences"
"result.1678","Life Sciences","Business","Math and Logic"
"result.1679","Life Sciences","Business","Life Sciences"
"result.1680","Life Sciences","Math and Logic","Personal Development"
"result.1681","Life Sciences","Math and Logic","Computer Science"
"result.1682","Life Sciences","Math and Logic","Life Sciences"
"result.1683","Life Sciences","Personal Development","Computer Science"
"result.1684","Life Sciences","Personal Development","Life Sciences"
"result.1685","Life Sciences","Data Science","Computer Science"
"result.1686","Life Sciences","Data Science","Life Sciences"
"result.1687","Life Sciences","Data Science","Data Science"
"result.1688","Life Sciences","Data Science","Arts and Humanities"
"result.1689","Life Sciences","Data Science","Business"
"result.1690","Life Sciences","Data Science","Social Sciences"
"result.1691","Life Sciences","Data Science","Math and Logic"
"result.1692","Life Sciences","Data Science","Life Sciences"
"result.1693","Life Sciences","Computer Science","Life Sciences"
"result.1694","Life Sciences","Computer Science","Data Science"
"result.1695","Life Sciences","Computer Science","Arts and Humanities"
"result.1696","Life Sciences","Computer Science","Business"
"result.1697","Life Sciences","Computer Science","Social Sciences"
"result.1698","Life Sciences","Computer Science","Math and Logic"
"result.1699","Life Sciences","Computer Science","Life Sciences"
"result.1700","Life Sciences","Life Sciences","Data Science"
"result.1701","Life Sciences","Life Sciences","Arts and Humanities"
"result.1702","Life Sciences","Life Sciences","Business"
"result.1703","Life Sciences","Life Sciences","Social Sciences"
"result.1704","Life Sciences","Life Sciences","Math and Logic"
"result.1705","Life Sciences","Life Sciences","Life Sciences"
"result.1706","Life Sciences","Data Science","Arts and Humanities"
"result.1707","Life Sciences","Data Science","Business"
"result.1708","Life Sciences","Data Science","Social Sciences"
"result.1709","Life Sciences","Data Science","Math and Logic"
"result.1710","Life Sciences","Data Science","Life Sciences"
"result.1711","Life Sciences","Computer Science","Life Sciences"
"result.1712","Life Sciences","Arts and Humanities","Business"
"result.1713","Life Sciences","Arts and Humanities","Social Sciences"
"result.1714","Life Sciences","Arts and Humanities","Math and Logic"
"result.1715","Life Sciences","Arts and Humanities","Life Sciences"
"result.1716","Life Sciences","Business","Social Sciences"
"result.1717","Life Sciences","Business","Math and Logic"
"result.1718","Life Sciences","Business","Life Sciences"
"result.1719","Life Sciences","Social Sciences","Math and Logic"
"result.1720","Life Sciences","Social Sciences","Life Sciences"
"result.1721","Life Sciences","Math and Logic","Life Sciences"
"result.1722","Life Sciences","Social Sciences","Data Science"
"result.1723","Life Sciences","Social Sciences","Computer Science"
"result.1724","Life Sciences","Social Sciences","Business"
"result.1725","Life Sciences","Data Science","Computer Science"
"result.1726","Life Sciences","Data Science","Business"
"result.1727","Life Sciences","Computer Science","Business"
"result.1728","Business","Math and Logic","Physical Science and Engineering"
"result.1729","Business","Math and Logic","Physical Science and Engineering"
"result.1730","Business","Math and Logic","Arts and Humanities"
"result.1731","Business","Math and Logic","Arts and Humanities"
"result.1732","Business","Math and Logic","Business"
"result.1733","Business","Math and Logic","Arts and Humanities"
"result.1734","Business","Math and Logic","Social Sciences"
"result.1735","Business","Math and Logic","Business"
"result.1736","Business","Math and Logic","Data Science"
"result.1737","Business","Math and Logic","Business"
"result.1738","Business","Math and Logic","Social Sciences"
"result.1739","Business","Math and Logic","Business"
"result.1740","Business","Math and Logic","Computer Science"
"result.1741","Business","Math and Logic","Life Sciences"
"result.1742","Business","Math and Logic","Computer Science"
"result.1743","Business","Math and Logic","Life Sciences"
"result.1744","Business","Physical Science and Engineering","Physical Science and Engineering"
"result.1745","Business","Physical Science and Engineering","Arts and Humanities"
"result.1746","Business","Physical Science and Engineering","Arts and Humanities"
"result.1747","Business","Physical Science and Engineering","Social Sciences"
"result.1748","Business","Physical Science and Engineering","Business"
"result.1749","Business","Physical Science and Engineering","Data Science"
"result.1750","Business","Physical Science and Engineering","Social Sciences"
"result.1751","Business","Physical Science and Engineering","Business"
"result.1752","Business","Physical Science and Engineering","Life Sciences"
"result.1753","Business","Language Learning","Social Sciences"
"result.1754","Business","Language Learning","Life Sciences"
"result.1755","Business","Language Learning","Math and Logic"
"result.1756","Business","Language Learning","Business"
"result.1757","Business","Social Sciences","Life Sciences"
"result.1758","Business","Social Sciences","Math and Logic"
"result.1759","Business","Social Sciences","Business"
"result.1760","Business","Physical Science and Engineering","Arts and Humanities"
"result.1761","Business","Physical Science and Engineering","Personal Development"
"result.1762","Business","Physical Science and Engineering","Life Sciences"
"result.1763","Business","Physical Science and Engineering","Language Learning"
"result.1764","Business","Physical Science and Engineering","Arts and Humanities"
"result.1765","Business","Physical Science and Engineering","Social Sciences"
"result.1766","Business","Physical Science and Engineering","Physical Science and Engineering"
"result.1767","Business","Physical Science and Engineering","Business"
"result.1768","Business","Physical Science and Engineering","Business"
"result.1769","Business","Physical Science and Engineering","Data Science"
"result.1770","Business","Physical Science and Engineering","Business"
"result.1771","Business","Physical Science and Engineering","Arts and Humanities"
"result.1772","Business","Physical Science and Engineering","Arts and Humanities"
"result.1773","Business","Physical Science and Engineering","Social Sciences"
"result.1774","Business","Physical Science and Engineering","Business"
"result.1775","Business","Physical Science and Engineering","Physical Science and Engineering"
"result.1776","Business","Physical Science and Engineering","Arts and Humanities"
"result.1777","Business","Physical Science and Engineering","Business"
"result.1778","Business","Physical Science and Engineering","Life Sciences"
"result.1779","Business","Physical Science and Engineering","Physical Science and Engineering"
"result.1780","Business","Physical Science and Engineering","Computer Science"
"result.1781","Business","Physical Science and Engineering","Business"
"result.1782","Business","Physical Science and Engineering","Life Sciences"
"result.1783","Business","Physical Science and Engineering","Physical Science and Engineering"
"result.1784","Business","Physical Science and Engineering","Life Sciences"
"result.1785","Business","Arts and Humanities","Arts and Humanities"
"result.1786","Business","Arts and Humanities","Social Sciences"
"result.1787","Business","Arts and Humanities","Business"
"result.1788","Business","Arts and Humanities","Data Science"
"result.1789","Business","Arts and Humanities","Arts and Humanities"
"result.1790","Business","Arts and Humanities","Social Sciences"
"result.1791","Business","Arts and Humanities","Business"
"result.1792","Business","Arts and Humanities","Life Sciences"
"result.1793","Business","Arts and Humanities","Physical Science and Engineering"
"result.1794","Business","Arts and Humanities","Math and Logic"
"result.1795","Business","Personal Development","Life Sciences"
"result.1796","Business","Personal Development","Language Learning"
"result.1797","Business","Personal Development","Physical Science and Engineering"
"result.1798","Business","Personal Development","Business"
"result.1799","Business","Personal Development","Data Science"
"result.1800","Business","Personal Development","Arts and Humanities"
"result.1801","Business","Personal Development","Arts and Humanities"
"result.1802","Business","Personal Development","Physical Science and Engineering"
"result.1803","Business","Personal Development","Arts and Humanities"
"result.1804","Business","Personal Development","Business"
"result.1805","Business","Personal Development","Physical Science and Engineering"
"result.1806","Business","Personal Development","Computer Science"
"result.1807","Business","Personal Development","Business"
"result.1808","Business","Personal Development","Physical Science and Engineering"
"result.1809","Business","Personal Development","Life Sciences"
"result.1810","Business","Social Sciences","Arts and Humanities"
"result.1811","Business","Social Sciences","Arts and Humanities"
"result.1812","Business","Social Sciences","Arts and Humanities"
"result.1813","Business","Social Sciences","Social Sciences"
"result.1814","Business","Social Sciences","Language Learning"
"result.1815","Business","Social Sciences","Social Sciences"
"result.1816","Business","Social Sciences","Arts and Humanities"
"result.1817","Business","Social Sciences","Data Science"
"result.1818","Business","Social Sciences","Business"
"result.1819","Business","Social Sciences","Social Sciences"
"result.1820","Business","Social Sciences","Life Sciences"
"result.1821","Business","Social Sciences","Life Sciences"
"result.1822","Business","Social Sciences","Physical Science and Engineering"
"result.1823","Business","Social Sciences","Math and Logic"
"result.1824","Business","Social Sciences","Life Sciences"
"result.1825","Business","Social Sciences","Arts and Humanities"
"result.1826","Business","Life Sciences","Language Learning"
"result.1827","Business","Life Sciences","Physical Science and Engineering"
"result.1828","Business","Life Sciences","Business"
"result.1829","Business","Life Sciences","Data Science"
"result.1830","Business","Life Sciences","Arts and Humanities"
"result.1831","Business","Life Sciences","Arts and Humanities"
"result.1832","Business","Life Sciences","Physical Science and Engineering"
"result.1833","Business","Life Sciences","Arts and Humanities"
"result.1834","Business","Life Sciences","Business"
"result.1835","Business","Life Sciences","Physical Science and Engineering"
"result.1836","Business","Life Sciences","Computer Science"
"result.1837","Business","Life Sciences","Business"
"result.1838","Business","Life Sciences","Physical Science and Engineering"
"result.1839","Business","Life Sciences","Life Sciences"
"result.1840","Business","Arts and Humanities","Arts and Humanities"
"result.1841","Business","Arts and Humanities","Arts and Humanities"
"result.1842","Business","Arts and Humanities","Social Sciences"
"result.1843","Business","Arts and Humanities","Language Learning"
"result.1844","Business","Arts and Humanities","Social Sciences"
"result.1845","Business","Arts and Humanities","Arts and Humanities"
"result.1846","Business","Arts and Humanities","Business"
"result.1847","Business","Arts and Humanities","Social Sciences"
"result.1848","Business","Arts and Humanities","Life Sciences"
"result.1849","Business","Arts and Humanities","Life Sciences"
"result.1850","Business","Arts and Humanities","Physical Science and Engineering"
"result.1851","Business","Arts and Humanities","Math and Logic"
"result.1852","Business","Arts and Humanities","Life Sciences"
"result.1853","Business","Arts and Humanities","Arts and Humanities"
"result.1854","Business","Arts and Humanities","Business"
"result.1855","Business","Arts and Humanities","Business"
"result.1856","Business","Arts and Humanities","Computer Science"
"result.1857","Business","Arts and Humanities","Computer Science"
"result.1858","Business","Arts and Humanities","Life Sciences"
"result.1859","Business","Business","Business"
"result.1860","Business","Business","Computer Science"
"result.1861","Business","Business","Computer Science"
"result.1862","Business","Business","Life Sciences"
"result.1863","Business","Language Learning","Physical Science and Engineering"
"result.1864","Business","Language Learning","Business"
"result.1865","Business","Language Learning","Data Science"
"result.1866","Business","Language Learning","Arts and Humanities"
"result.1867","Business","Language Learning","Arts and Humanities"
"result.1868","Business","Language Learning","Physical Science and Engineering"
"result.1869","Business","Language Learning","Arts and Humanities"
"result.1870","Business","Language Learning","Business"
"result.1871","Business","Language Learning","Physical Science and Engineering"
"result.1872","Business","Language Learning","Computer Science"
"result.1873","Business","Language Learning","Business"
"result.1874","Business","Language Learning","Physical Science and Engineering"
"result.1875","Business","Language Learning","Life Sciences"
"result.1876","Business","Arts and Humanities","Arts and Humanities"
"result.1877","Business","Arts and Humanities","Social Sciences"
"result.1878","Business","Arts and Humanities","Language Learning"
"result.1879","Business","Arts and Humanities","Social Sciences"
"result.1880","Business","Arts and Humanities","Arts and Humanities"
"result.1881","Business","Arts and Humanities","Business"
"result.1882","Business","Arts and Humanities","Data Science"
"result.1883","Business","Arts and Humanities","Business"
"result.1884","Business","Arts and Humanities","Social Sciences"
"result.1885","Business","Arts and Humanities","Business"
"result.1886","Business","Arts and Humanities","Life Sciences"
"result.1887","Business","Arts and Humanities","Life Sciences"
"result.1888","Business","Arts and Humanities","Life Sciences"
"result.1889","Business","Arts and Humanities","Physical Science and Engineering"
"result.1890","Business","Arts and Humanities","Math and Logic"
"result.1891","Business","Arts and Humanities","Life Sciences"
"result.1892","Business","Arts and Humanities","Arts and Humanities"
"result.1893","Business","Arts and Humanities","Social Sciences"
"result.1894","Business","Arts and Humanities","Language Learning"
"result.1895","Business","Arts and Humanities","Social Sciences"
"result.1896","Business","Arts and Humanities","Arts and Humanities"
"result.1897","Business","Arts and Humanities","Business"
"result.1898","Business","Arts and Humanities","Social Sciences"
"result.1899","Business","Arts and Humanities","Life Sciences"
"result.1900","Business","Arts and Humanities","Life Sciences"
"result.1901","Business","Arts and Humanities","Physical Science and Engineering"
"result.1902","Business","Arts and Humanities","Math and Logic"
"result.1903","Business","Arts and Humanities","Life Sciences"
"result.1904","Business","Arts and Humanities","Arts and Humanities"
"result.1905","Business","Social Sciences","Language Learning"
"result.1906","Business","Social Sciences","Social Sciences"
"result.1907","Business","Social Sciences","Arts and Humanities"
"result.1908","Business","Social Sciences","Business"
"result.1909","Business","Social Sciences","Social Sciences"
"result.1910","Business","Social Sciences","Life Sciences"
"result.1911","Business","Social Sciences","Life Sciences"
"result.1912","Business","Social Sciences","Physical Science and Engineering"
"result.1913","Business","Social Sciences","Math and Logic"
"result.1914","Business","Social Sciences","Life Sciences"
"result.1915","Business","Social Sciences","Arts and Humanities"
"result.1916","Business","Life Sciences","Math and Logic"
"result.1917","Business","Life Sciences","Business"
"result.1918","Business","Language Learning","Social Sciences"
"result.1919","Business","Language Learning","Arts and Humanities"
"result.1920","Business","Language Learning","Business"
"result.1921","Business","Language Learning","Social Sciences"
"result.1922","Business","Language Learning","Life Sciences"
"result.1923","Business","Language Learning","Life Sciences"
"result.1924","Business","Language Learning","Physical Science and Engineering"
"result.1925","Business","Language Learning","Math and Logic"
"result.1926","Business","Language Learning","Life Sciences"
"result.1927","Business","Language Learning","Arts and Humanities"
"result.1928","Business","Social Sciences","Arts and Humanities"
"result.1929","Business","Social Sciences","Business"
"result.1930","Business","Social Sciences","Data Science"
"result.1931","Business","Social Sciences","Business"
"result.1932","Business","Social Sciences","Social Sciences"
"result.1933","Business","Social Sciences","Business"
"result.1934","Business","Social Sciences","Life Sciences"
"result.1935","Business","Social Sciences","Life Sciences"
"result.1936","Business","Social Sciences","Life Sciences"
"result.1937","Business","Social Sciences","Physical Science and Engineering"
"result.1938","Business","Social Sciences","Math and Logic"
"result.1939","Business","Social Sciences","Life Sciences"
"result.1940","Business","Social Sciences","Arts and Humanities"
"result.1941","Business","Math and Logic","Business"
"result.1942","Business","Arts and Humanities","Business"
"result.1943","Business","Arts and Humanities","Social Sciences"
"result.1944","Business","Arts and Humanities","Life Sciences"
"result.1945","Business","Arts and Humanities","Life Sciences"
"result.1946","Business","Arts and Humanities","Physical Science and Engineering"
"result.1947","Business","Arts and Humanities","Math and Logic"
"result.1948","Business","Arts and Humanities","Life Sciences"
"result.1949","Business","Arts and Humanities","Arts and Humanities"
"result.1950","Business","Physical Science and Engineering","Business"
"result.1951","Business","Physical Science and Engineering","Data Science"
"result.1952","Business","Physical Science and Engineering","Arts and Humanities"
"result.1953","Business","Physical Science and Engineering","Arts and Humanities"
"result.1954","Business","Physical Science and Engineering","Physical Science and Engineering"
"result.1955","Business","Physical Science and Engineering","Arts and Humanities"
"result.1956","Business","Physical Science and Engineering","Business"
"result.1957","Business","Physical Science and Engineering","Physical Science and Engineering"
"result.1958","Business","Physical Science and Engineering","Computer Science"
"result.1959","Business","Physical Science and Engineering","Business"
"result.1960","Business","Physical Science and Engineering","Physical Science and Engineering"
"result.1961","Business","Physical Science and Engineering","Life Sciences"
"result.1962","Business","Business","Data Science"
"result.1963","Business","Business","Arts and Humanities"
"result.1964","Business","Business","Arts and Humanities"
"result.1965","Business","Business","Physical Science and Engineering"
"result.1966","Business","Business","Arts and Humanities"
"result.1967","Business","Business","Business"
"result.1968","Business","Business","Physical Science and Engineering"
"result.1969","Business","Business","Computer Science"
"result.1970","Business","Business","Business"
"result.1971","Business","Business","Physical Science and Engineering"
"result.1972","Business","Business","Life Sciences"
"result.1973","Business","Business","Data Science"
"result.1974","Business","Business","Social Sciences"
"result.1975","Business","Business","Business"
"result.1976","Business","Business","Life Sciences"
"result.1977","Business","Business","Life Sciences"
"result.1978","Business","Data Science","Arts and Humanities"
"result.1979","Business","Data Science","Arts and Humanities"
"result.1980","Business","Data Science","Social Sciences"
"result.1981","Business","Data Science","Business"
"result.1982","Business","Data Science","Physical Science and Engineering"
"result.1983","Business","Data Science","Arts and Humanities"
"result.1984","Business","Data Science","Business"
"result.1985","Business","Data Science","Life Sciences"
"result.1986","Business","Data Science","Physical Science and Engineering"
"result.1987","Business","Data Science","Computer Science"
"result.1988","Business","Data Science","Business"
"result.1989","Business","Data Science","Physical Science and Engineering"
"result.1990","Business","Data Science","Math and Logic"
"result.1991","Business","Data Science","Physical Science and Engineering"
"result.1992","Business","Data Science","Life Sciences"
"result.1993","Business","Data Science","Life Sciences"
"result.1994","Business","Business","Computer Science"
"result.1995","Business","Business","Computer Science"
"result.1996","Business","Business","Life Sciences"
"result.1997","Business","Business","Social Sciences"
"result.1998","Business","Business","Life Sciences"
"result.1999","Business","Business","Life Sciences"
"result.2000","Business","Business","Physical Science and Engineering"
"result.2001","Business","Business","Math and Logic"
"result.2002","Business","Business","Life Sciences"
"result.2003","Business","Business","Arts and Humanities"
"result.2004","Business","Arts and Humanities","Arts and Humanities"
"result.2005","Business","Arts and Humanities","Physical Science and Engineering"
"result.2006","Business","Arts and Humanities","Arts and Humanities"
"result.2007","Business","Arts and Humanities","Business"
"result.2008","Business","Arts and Humanities","Physical Science and Engineering"
"result.2009","Business","Arts and Humanities","Computer Science"
"result.2010","Business","Arts and Humanities","Business"
"result.2011","Business","Arts and Humanities","Physical Science and Engineering"
"result.2012","Business","Arts and Humanities","Life Sciences"
"result.2013","Business","Arts and Humanities","Physical Science and Engineering"
"result.2014","Business","Arts and Humanities","Arts and Humanities"
"result.2015","Business","Arts and Humanities","Business"
"result.2016","Business","Arts and Humanities","Physical Science and Engineering"
"result.2017","Business","Arts and Humanities","Computer Science"
"result.2018","Business","Arts and Humanities","Business"
"result.2019","Business","Arts and Humanities","Physical Science and Engineering"
"result.2020","Business","Arts and Humanities","Math and Logic"
"result.2021","Business","Arts and Humanities","Physical Science and Engineering"
"result.2022","Business","Arts and Humanities","Life Sciences"
"result.2023","Business","Arts and Humanities","Life Sciences"
"result.2024","Business","Social Sciences","Business"
"result.2025","Business","Social Sciences","Life Sciences"
"result.2026","Business","Social Sciences","Life Sciences"
"result.2027","Business","Social Sciences","Life Sciences"
"result.2028","Business","Social Sciences","Physical Science and Engineering"
"result.2029","Business","Social Sciences","Math and Logic"
"result.2030","Business","Social Sciences","Life Sciences"
"result.2031","Business","Social Sciences","Arts and Humanities"
"result.2032","Business","Business","Life Sciences"
"result.2033","Business","Life Sciences","Life Sciences"
"result.2034","Business","Life Sciences","Physical Science and Engineering"
"result.2035","Business","Life Sciences","Math and Logic"
"result.2036","Business","Life Sciences","Life Sciences"
"result.2037","Business","Life Sciences","Arts and Humanities"
"result.2038","Business","Physical Science and Engineering","Arts and Humanities"
"result.2039","Business","Physical Science and Engineering","Business"
"result.2040","Business","Physical Science and Engineering","Physical Science and Engineering"
"result.2041","Business","Physical Science and Engineering","Computer Science"
"result.2042","Business","Physical Science and Engineering","Business"
"result.2043","Business","Physical Science and Engineering","Physical Science and Engineering"
"result.2044","Business","Physical Science and Engineering","Life Sciences"
