"","node1","node2","cluster"
"1013","69195","97","69"
"1014","69195","112","69"
"1015","69195","6287","69"
"1016","69195","51446","69"
"1017","108","12695","69"
"1018","108","97","69"
"1019","108","16","69"
"1020","108","112","69"
"1021","108","6287","69"
"1022","108","51446","69"
"1023","12695","97","69"
"1024","12695","16","69"
"1025","12695","112","69"
"1026","12695","6287","69"
"1027","12695","51446","69"
"1028","97","112","69"
"1029","97","6287","69"
"1030","97","51446","69"
"1031","16","6287","69"
"1032","16","51446","69"
"1033","112","6287","69"
"1034","112","51446","69"
"1035","6287","51446","69"
"1036","63","101","70"
"1037","14158","101","70"
"1038","391","101","70"
"1039","12637","101","70"
"1040","244","101","70"
"1041","137","101","70"
"1042","407","101","70"
"1043","122","101","70"
"1044","35","101","70"
"1045","101","81","70"
"1046","101","411","70"
"1047","101","433","70"
"1048","101","200","70"
"1049","101","61","70"
"1050","101","29","70"
"1051","101","214","70"
"1052","101","377","70"
"1053","101","3361","70"
"1054","101","416","70"
"1055","101","240","70"
"1056","101","96","70"
"1057","101","202","70"
"1058","101","1177","70"
"1059","101","357","70"
"1060","101","3611","70"
"1061","101","190","70"
"1062","101","390","70"
"1063","101","12685","70"
"1064","101","54","70"
"1065","101","408","70"
"1066","101","12705","70"
"1067","101","14150","70"
"1068","12","12636","71"
"1069","418","12636","71"
"1070","3263","12636","71"
"1071","14158","12636","71"
"1072","12636","35","71"
"1073","12636","20","71"
"1074","12636","214","71"
"1075","12636","188","71"
"1076","12636","51467","71"
"1077","12636","246","71"
"1078","12636","166","71"
"1079","12636","137","71"
"1080","12636","407","71"
"1081","12636","14381","71"
"1082","12636","12699","71"
"1083","12636","365","71"
"1084","12636","91","71"
"1085","12636","12638","71"
"1086","12636","6376","71"
"1087","12636","391","71"
"1088","12636","12637","71"
"1089","12636","101","71"
"1090","12636","1177","71"
"1091","12636","357","71"
"1092","12636","3611","71"
"1093","12636","190","71"
"1094","12636","390","71"
"1095","12636","12685","71"
"1096","12636","54","71"
"1097","12636","408","71"
"1098","12636","12705","71"
"1099","12636","14150","71"
"1100","12636","61","71"
"1101","36395","67376","72"
"1102","67376","406","72"
"1103","67376","60","72"
"1104","67376","12681","72"
"1105","67376","79","72"
"1106","67376","6376","72"
"1107","67376","160","72"
"1108","6376","160","72"
"1109","69885","63","73"
"1110","14123","63","73"
"1111","108","63","73"
"1112","12695","63","73"
"1113","63","40","73"
"1114","63","3336","73"
"1115","63","1177","73"
"1116","63","214","73"
"1117","63","54","73"
"1118","63","355","73"
"1119","63","244","73"
"1120","63","137","73"
"1121","63","407","73"
"1122","63","122","73"
"1123","63","35","73"
"1124","63","81","73"
"1125","63","411","73"
"1126","63","433","73"
"1127","63","200","73"
"1128","63","29","73"
"1129","63","377","73"
"1130","63","3361","73"
"1131","63","416","73"
"1132","63","240","73"
"1133","63","96","73"
"1134","63","202","73"
"1135","63","351","73"
"1136","63","136","73"
"1137","63","98","73"
"1138","63","414","73"
"1139","63","51446","73"
"1140","63","69","73"
"1141","3336","214","73"
"1142","1177","214","73"
"1143","26","359","74"
"1144","26","419","74"
"1145","26","167","74"
"1146","26","183","74"
"1147","26","40","74"
"1148","26","38","74"
"1149","26","192","74"
"1150","26","391","74"
"1151","26","3199","74"
"1152","26","217","74"
"1153","26","67","74"
"1154","26","180","74"
"1155","26","69","74"
"1156","26","55","74"
"1157","26","3361","74"
"1158","26","3339","74"
"1159","26","54","74"
"1160","26","464","74"
"1161","26","159","74"
"1162","26","202","74"
"1163","359","419","74"
"1164","359","167","74"
"1165","359","183","74"
"1166","359","40","74"
"1167","359","38","74"
"1168","359","192","74"
"1169","359","391","74"
"1170","359","3199","74"
"1171","359","217","74"
"1172","359","67","74"
"1173","359","180","74"
"1174","359","69","74"
"1175","359","55","74"
"1176","359","3361","74"
"1177","359","3339","74"
"1178","359","54","74"
"1179","359","464","74"
"1180","359","159","74"
"1181","359","202","74"
"1182","419","167","74"
"1183","419","183","74"
"1184","419","40","74"
"1185","419","38","74"
"1186","419","192","74"
"1187","419","391","74"
"1188","419","3199","74"
"1189","419","217","74"
"1190","419","67","74"
"1191","419","180","74"
"1192","419","69","74"
"1193","419","55","74"
"1194","419","3361","74"
"1195","419","3339","74"
"1196","419","54","74"
"1197","419","464","74"
"1198","419","159","74"
"1199","419","202","74"
"1200","167","183","74"
"1201","167","40","74"
"1202","167","38","74"
"1203","167","192","74"
"1204","167","391","74"
"1205","167","3199","74"
"1206","167","217","74"
"1207","167","67","74"
"1208","167","180","74"
"1209","167","69","74"
"1210","167","55","74"
"1211","167","3361","74"
"1212","167","3339","74"
"1213","167","54","74"
"1214","167","464","74"
"1215","167","159","74"
"1216","167","202","74"
"1217","183","40","74"
"1218","183","38","74"
"1219","183","192","74"
"1220","183","391","74"
"1221","183","3199","74"
"1222","183","217","74"
"1223","183","67","74"
"1224","183","180","74"
"1225","183","69","74"
"1226","183","55","74"
"1227","183","3361","74"
"1228","183","3339","74"
"1229","183","54","74"
"1230","183","464","74"
"1231","183","159","74"
"1232","183","202","74"
"1233","40","54","74"
"1234","40","38","74"
"1235","40","192","74"
"1236","40","391","74"
"1237","40","3199","74"
"1238","40","217","74"
"1239","40","67","74"
"1240","40","180","74"
"1241","40","69","74"
"1242","40","55","74"
"1243","40","3361","74"
"1244","40","3339","74"
"1245","40","464","74"
"1246","40","159","74"
"1247","40","202","74"
"1248","38","3199","74"
"1249","38","192","74"
