"","node1","node2","cluster"
"64","https://www.class-central.com/mooc/356/coursera-modern-contemporary-american-poetry-modpo","https://www.class-central.com/mooc/3218/edx-jane-eyre-by-bronte-berkeleyx-book-club","11"
"65","https://www.class-central.com/mooc/5031/coursera-mechanics-of-materials-i-fundamentals-of-stress-strain-and-axial-loading","https://www.class-central.com/mooc/564/coursera-introduction-to-engineering-mechanics","12"
"66","https://www.class-central.com/mooc/5031/coursera-mechanics-of-materials-i-fundamentals-of-stress-strain-and-axial-loading","https://www.class-central.com/mooc/6188/coursera-mechanics-of-materials-iv-deflections-buckling-combined-loading-failure-theories","12"
"67","https://www.class-central.com/mooc/5031/coursera-mechanics-of-materials-i-fundamentals-of-stress-strain-and-axial-loading","https://www.class-central.com/mooc/6184/coursera-mechanics-of-materials-iii-beam-bending","12"
"68","https://www.class-central.com/mooc/5031/coursera-mechanics-of-materials-i-fundamentals-of-stress-strain-and-axial-loading","https://www.class-central.com/mooc/5385/coursera-mechanics-of-materials-ii-thin-walled-pressure-vessels-and-torsion","12"
"69","https://www.class-central.com/mooc/6188/coursera-mechanics-of-materials-iv-deflections-buckling-combined-loading-failure-theories","https://www.class-central.com/mooc/564/coursera-introduction-to-engineering-mechanics","12"
"70","https://www.class-central.com/mooc/6188/coursera-mechanics-of-materials-iv-deflections-buckling-combined-loading-failure-theories","https://www.class-central.com/mooc/6184/coursera-mechanics-of-materials-iii-beam-bending","12"
"71","https://www.class-central.com/mooc/6188/coursera-mechanics-of-materials-iv-deflections-buckling-combined-loading-failure-theories","https://www.class-central.com/mooc/5385/coursera-mechanics-of-materials-ii-thin-walled-pressure-vessels-and-torsion","12"
"72","https://www.class-central.com/mooc/6188/coursera-mechanics-of-materials-iv-deflections-buckling-combined-loading-failure-theories","https://www.class-central.com/mooc/1148/coursera-applications-in-engineering-mechanics","12"
"73","https://www.class-central.com/mooc/564/coursera-introduction-to-engineering-mechanics","https://www.class-central.com/mooc/6184/coursera-mechanics-of-materials-iii-beam-bending","12"
"74","https://www.class-central.com/mooc/564/coursera-introduction-to-engineering-mechanics","https://www.class-central.com/mooc/5385/coursera-mechanics-of-materials-ii-thin-walled-pressure-vessels-and-torsion","12"
"75","https://www.class-central.com/mooc/564/coursera-introduction-to-engineering-mechanics","https://www.class-central.com/mooc/1148/coursera-applications-in-engineering-mechanics","12"
"76","https://www.class-central.com/mooc/6184/coursera-mechanics-of-materials-iii-beam-bending","https://www.class-central.com/mooc/5385/coursera-mechanics-of-materials-ii-thin-walled-pressure-vessels-and-torsion","12"
"77","https://www.class-central.com/mooc/5532/coursera-principles-of-photo-composition-and-digital-image-post-production","https://www.class-central.com/mooc/5455/coursera-introduction-to-imagemaking","13"
"78","https://www.class-central.com/mooc/5532/coursera-principles-of-photo-composition-and-digital-image-post-production","https://www.class-central.com/mooc/6497/coursera-ideas-from-the-history-of-graphic-design","13"
"79","https://www.class-central.com/mooc/5532/coursera-principles-of-photo-composition-and-digital-image-post-production","https://www.class-central.com/mooc/5718/coursera-script-writing-write-a-pilot-episode-for-a-tv-or-web-series-project-centered-course","13"
"80","https://www.class-central.com/mooc/5455/coursera-introduction-to-imagemaking","https://www.class-central.com/mooc/6497/coursera-ideas-from-the-history-of-graphic-design","13"
"81","https://www.class-central.com/mooc/5455/coursera-introduction-to-imagemaking","https://www.class-central.com/mooc/5718/coursera-script-writing-write-a-pilot-episode-for-a-tv-or-web-series-project-centered-course","13"
"82","https://www.class-central.com/mooc/6497/coursera-ideas-from-the-history-of-graphic-design","https://www.class-central.com/mooc/5718/coursera-script-writing-write-a-pilot-episode-for-a-tv-or-web-series-project-centered-course","13"
"83","https://www.class-central.com/mooc/667/coursera-soren-kierkegaard-subjectivity-irony-and-the-crisis-of-modernity","https://www.class-central.com/mooc/2750/coursera-marketing-in-a-digital-world","14"
"84","https://www.class-central.com/mooc/2753/coursera-digital-analytics-for-marketing-professionals-marketing-analytics-in-theory","https://www.class-central.com/mooc/2754/coursera-digital-analytics-for-marketing-professionals-marketing-analytics-in-practice","14"
"85","https://www.class-central.com/mooc/2753/coursera-digital-analytics-for-marketing-professionals-marketing-analytics-in-theory","https://www.class-central.com/mooc/2750/coursera-marketing-in-a-digital-world","14"
"86","https://www.class-central.com/mooc/2754/coursera-digital-analytics-for-marketing-professionals-marketing-analytics-in-practice","https://www.class-central.com/mooc/2750/coursera-marketing-in-a-digital-world","14"
"87","https://www.class-central.com/mooc/4480/edx-analyzing-and-visualizing-data-with-excel","https://www.class-central.com/mooc/3836/edx-introduction-to-project-management","15"
"88","https://www.class-central.com/mooc/4480/edx-analyzing-and-visualizing-data-with-excel","https://www.class-central.com/mooc/5388/edx-data-analysis-visualization-and-dashboard-design","15"
"89","https://www.class-central.com/mooc/3836/edx-introduction-to-project-management","https://www.class-central.com/mooc/5388/edx-data-analysis-visualization-and-dashboard-design","15"
"90","https://www.class-central.com/mooc/4412/edx-the-conquest-of-space-space-exploration-and-rocket-science","https://www.class-central.com/mooc/928/edx-a-global-history-of-architecture","16"
"91","https://www.class-central.com/mooc/4412/edx-the-conquest-of-space-space-exploration-and-rocket-science","https://www.class-central.com/mooc/4073/edx-modern-japanese-architecture-from-meiji-restoration-to-today","16"
"92","https://www.class-central.com/mooc/4412/edx-the-conquest-of-space-space-exploration-and-rocket-science","https://www.class-central.com/mooc/2474/edx-history-of-chinese-architecture","16"
"93","https://www.class-central.com/mooc/4412/edx-the-conquest-of-space-space-exploration-and-rocket-science","https://www.class-central.com/mooc/2637/edx-introduction-to-environmental-science","16"
"94","https://www.class-central.com/mooc/4412/edx-the-conquest-of-space-space-exploration-and-rocket-science","https://www.class-central.com/mooc/2434/edx--integrated-health-management-strategies-for-menopause","16"
"95","https://www.class-central.com/mooc/4412/edx-the-conquest-of-space-space-exploration-and-rocket-science","https://www.class-central.com/mooc/3534/edx-basic-mandarin-chinese-level-1","16"
"96","https://www.class-central.com/mooc/928/edx-a-global-history-of-architecture","https://www.class-central.com/mooc/4073/edx-modern-japanese-architecture-from-meiji-restoration-to-today","16"
"97","https://www.class-central.com/mooc/928/edx-a-global-history-of-architecture","https://www.class-central.com/mooc/2474/edx-history-of-chinese-architecture","16"
"98","https://www.class-central.com/mooc/928/edx-a-global-history-of-architecture","https://www.class-central.com/mooc/2637/edx-introduction-to-environmental-science","16"
"99","https://www.class-central.com/mooc/928/edx-a-global-history-of-architecture","https://www.class-central.com/mooc/2434/edx--integrated-health-management-strategies-for-menopause","16"
"100","https://www.class-central.com/mooc/928/edx-a-global-history-of-architecture","https://www.class-central.com/mooc/3534/edx-basic-mandarin-chinese-level-1","16"
"101","https://www.class-central.com/mooc/4073/edx-modern-japanese-architecture-from-meiji-restoration-to-today","https://www.class-central.com/mooc/2474/edx-history-of-chinese-architecture","16"
"102","https://www.class-central.com/mooc/4073/edx-modern-japanese-architecture-from-meiji-restoration-to-today","https://www.class-central.com/mooc/2637/edx-introduction-to-environmental-science","16"
"103","https://www.class-central.com/mooc/4073/edx-modern-japanese-architecture-from-meiji-restoration-to-today","https://www.class-central.com/mooc/2434/edx--integrated-health-management-strategies-for-menopause","16"
"104","https://www.class-central.com/mooc/4073/edx-modern-japanese-architecture-from-meiji-restoration-to-today","https://www.class-central.com/mooc/3534/edx-basic-mandarin-chinese-level-1","16"
"105","https://www.class-central.com/mooc/2474/edx-history-of-chinese-architecture","https://www.class-central.com/mooc/2637/edx-introduction-to-environmental-science","16"
"106","https://www.class-central.com/mooc/2474/edx-history-of-chinese-architecture","https://www.class-central.com/mooc/2434/edx--integrated-health-management-strategies-for-menopause","16"
"107","https://www.class-central.com/mooc/2474/edx-history-of-chinese-architecture","https://www.class-central.com/mooc/3534/edx-basic-mandarin-chinese-level-1","16"
"108","https://www.class-central.com/mooc/2637/edx-introduction-to-environmental-science","https://www.class-central.com/mooc/2434/edx--integrated-health-management-strategies-for-menopause","16"
"109","https://www.class-central.com/mooc/2637/edx-introduction-to-environmental-science","https://www.class-central.com/mooc/3534/edx-basic-mandarin-chinese-level-1","16"
"110","https://www.class-central.com/mooc/2434/edx--integrated-health-management-strategies-for-menopause","https://www.class-central.com/mooc/3534/edx-basic-mandarin-chinese-level-1","16"
"111","https://www.class-central.com/mooc/1887/coursera-vital-signs-understanding-what-the-body-is-telling-us","https://www.class-central.com/mooc/555/coursera-social-psychology","17"
"112","https://www.class-central.com/mooc/1887/coursera-vital-signs-understanding-what-the-body-is-telling-us","https://www.class-central.com/mooc/427/coursera-heterogeneous-parallel-programming","17"
"113","https://www.class-central.com/mooc/1887/coursera-vital-signs-understanding-what-the-body-is-telling-us","https://www.class-central.com/mooc/1186/coursera-principles-of-reactive-programming","17"
"114","https://www.class-central.com/mooc/555/coursera-social-psychology","https://www.class-central.com/mooc/427/coursera-heterogeneous-parallel-programming","17"
"115","https://www.class-central.com/mooc/555/coursera-social-psychology","https://www.class-central.com/mooc/1186/coursera-principles-of-reactive-programming","17"
"116","https://www.class-central.com/mooc/427/coursera-heterogeneous-parallel-programming","https://www.class-central.com/mooc/1186/coursera-principles-of-reactive-programming","17"
"117","https://www.class-central.com/mooc/1173/coursera-plagues-witches-and-war-the-worlds-of-historical-fiction","https://www.class-central.com/mooc/4685/coursera-introduccion-al-marketing","18"
"118","https://www.class-central.com/mooc/1173/coursera-plagues-witches-and-war-the-worlds-of-historical-fiction","https://www.class-central.com/mooc/4686/coursera-introduccion-a-la-contabilidad-financiera","18"
"119","https://www.class-central.com/mooc/1173/coursera-plagues-witches-and-war-the-worlds-of-historical-fiction","https://www.class-central.com/mooc/4688/coursera-introduccion-a-las-finanzas-corporativas","18"
"120","https://www.class-central.com/mooc/4685/coursera-introduccion-al-marketing","https://www.class-central.com/mooc/4686/coursera-introduccion-a-la-contabilidad-financiera","18"
"121","https://www.class-central.com/mooc/4685/coursera-introduccion-al-marketing","https://www.class-central.com/mooc/4688/coursera-introduccion-a-las-finanzas-corporativas","18"
"122","https://www.class-central.com/mooc/4686/coursera-introduccion-a-la-contabilidad-financiera","https://www.class-central.com/mooc/4688/coursera-introduccion-a-las-finanzas-corporativas","18"
"123","https://www.class-central.com/mooc/3479/edx-uinov8x-user-innovation-a-path-to-entrepreneurship","https://www.class-central.com/mooc/2140/edx-supply-chain-fundamentals","19"
"124","https://www.class-central.com/mooc/2140/edx-supply-chain-fundamentals","https://www.class-central.com/mooc/4807/edx-supply-chain-dynamics","19"
"125","https://www.class-central.com/mooc/2140/edx-supply-chain-fundamentals","https://www.class-central.com/mooc/4067/edx-supply-chain-design","19"
"126","https://www.class-central.com/mooc/2140/edx-supply-chain-fundamentals","https://www.class-central.com/mooc/6367/edx-supply-chain-analytics","19"
"127","https://www.class-central.com/mooc/4807/edx-supply-chain-dynamics","https://www.class-central.com/mooc/4067/edx-supply-chain-design","19"
"128","https://www.class-central.com/mooc/4807/edx-supply-chain-dynamics","https://www.class-central.com/mooc/6367/edx-supply-chain-analytics","19"
"129","https://www.class-central.com/mooc/4067/edx-supply-chain-design","https://www.class-central.com/mooc/6367/edx-supply-chain-analytics","19"
"130","https://www.class-central.com/mooc/5815/coursera-how-to-create-a-website-in-a-weekend-project-centered-course","https://www.class-central.com/mooc/4211/coursera-character-design-for-video-games","20"
"131","https://www.class-central.com/mooc/5815/coursera-how-to-create-a-website-in-a-weekend-project-centered-course","https://www.class-central.com/mooc/3891/edx-managing-addiction-a-framework-for-successful-treatment","20"
"132","https://www.class-central.com/mooc/5815/coursera-how-to-create-a-website-in-a-weekend-project-centered-course","https://www.class-central.com/mooc/7319/edx-first-nights-igor-stravinsky-s-the-rite-of-spring-modernism-ballet-and-riots","20"
"133","https://www.class-central.com/mooc/4211/coursera-character-design-for-video-games","https://www.class-central.com/mooc/3891/edx-managing-addiction-a-framework-for-successful-treatment","20"
"134","https://www.class-central.com/mooc/4211/coursera-character-design-for-video-games","https://www.class-central.com/mooc/7319/edx-first-nights-igor-stravinsky-s-the-rite-of-spring-modernism-ballet-and-riots","20"
"135","https://www.class-central.com/mooc/3891/edx-managing-addiction-a-framework-for-successful-treatment","https://www.class-central.com/mooc/7319/edx-first-nights-igor-stravinsky-s-the-rite-of-spring-modernism-ballet-and-riots","20"
"136","https://www.class-central.com/mooc/5057/coursera-stanford-introduction-to-food-and-health","https://www.class-central.com/mooc/8087/coursera-the-science-of-success-what-researchers-know-that-you-should-know","21"
"137","https://www.class-central.com/mooc/5057/coursera-stanford-introduction-to-food-and-health","https://www.class-central.com/mooc/2722/coursera-essentials-of-entrepreneurship-thinking-action","21"
"138","https://www.class-central.com/mooc/5057/coursera-stanford-introduction-to-food-and-health","https://www.class-central.com/mooc/5644/edx-introduction-to-marketing","21"
"139","https://www.class-central.com/mooc/5057/coursera-stanford-introduction-to-food-and-health","https://www.class-central.com/mooc/7829/edx-entrepreneurship-in-emerging-economies","21"
"140","https://www.class-central.com/mooc/5057/coursera-stanford-introduction-to-food-and-health","https://www.class-central.com/mooc/1533/coursera-the-age-of-sustainable-development","21"
"141","https://www.class-central.com/mooc/3472/coursera-introduction-to-genomic-technologies","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
"142","https://www.class-central.com/mooc/384/coursera-medical-neuroscience","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
"143","https://www.class-central.com/mooc/543/coursera-english-common-law-structure-and-principles","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
"144","https://www.class-central.com/mooc/3290/coursera-genome-sequencing-bioinformatics-ii","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
"145","https://www.class-central.com/mooc/3473/coursera-genomic-data-science-with-galaxy","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
"146","https://www.class-central.com/mooc/3478/coursera-statistics-for-genomic-data-science","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
"147","https://www.class-central.com/mooc/342/coursera-computer-architecture","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
"148","https://www.class-central.com/mooc/671/coursera-c-for-c-programmers-part-a","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
"149","https://www.class-central.com/mooc/816/coursera-child-nutrition-and-cooking","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
"150","https://www.class-central.com/mooc/2940/coursera-miracles-of-human-language-an-introduction-to-linguistics","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
"151","https://www.class-central.com/mooc/3474/coursera-command-line-tools-for-genomic-data-science","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
"152","https://www.class-central.com/mooc/5057/coursera-stanford-introduction-to-food-and-health","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
